"Примерно 3% студентов участвуют в международных обменных программах.","Примерно 3 процента студентов участвуют в международных обменных программах."
"До 11% рабочего времени сотрудники тратят на внутреннюю коммуникацию.","До 11 процентов рабочего времени сотрудники тратят на внутреннюю коммуникацию."
"Примерно 21% голосов на выборах было отдано независимым кандидатам.","Примерно 21 процент голосов на выборах было отдано независимым кандидатам."
"На 20% увеличилось финансирование научных исследований.","На 20 процентов увеличилось финансирование научных исследований."
"Примерно 7% заказов были отменены из-за задержки доставки.","Примерно 7 процентов заказов были отменены из-за задержки доставки."
"Без 4% клиентов невозможно было бы достичь рентабельности.","Без 4 процентов клиентов невозможно было бы достичь рентабельности."
"В 2024 году планируется увеличение цен на продукты питания на 8%, что вызовет рост затрат для большинства семей.","В 2024 году планируется увеличение цен на продукты питания на 8 процентов, что вызовет рост затрат для большинства семей."
"На 35% уменьшилась аварийность на дорогах после установки камер контроля.","На 35 процентов уменьшилась аварийность на дорогах после установки камер контроля."
"Около 17% пользователей остались недовольны услугой.","Около 17 процентов пользователей остались недовольны услугой."
"Свыше 5% сотрудников проходит переподготовку каждый квартал.","Свыше 5 процентов сотрудников проходит переподготовку каждый квартал."
"Опрос показал, что только 18% населения поддерживают проект.","Опрос показал, что только 18 процентов населения поддерживают проект."
"Около 7% студентов учатся на отлично.","Около 7 процентов студентов учатся на отлично."
"Более 5% акций компании принадлежат иностранным инвесторам.","Более 5 процентов акций компании принадлежат иностранным инвесторам."
"Около 40% сотрудников работают удаленно.","Около 40 процентов сотрудников работают удаленно."
"Общая сумма налогов составила 18.3% от дохода.","Общая сумма налогов составила 18.3 процента от дохода."
"На 6% увеличилась выработка энергии после ремонта оборудования.","На 6 процентов увеличилась выработка энергии после ремонта оборудования."
"Они сократили штат сотрудников на 15%.","Они сократили штат сотрудников на 15 процентов."
"Примерно 17% участников завершили марафон за два часа.","Примерно 17 процентов участников завершили марафон за два часа."
"Скидка на все товары в магазине достигала 25%.","Скидка на все товары в магазине достигала 25 процентов."
"На 24% выросли тарифы на грузоперевозки.","На 24 процента выросли тарифы на грузоперевозки."
"На 6% снизились тарифы на международные звонки.","На 6 процентов снизились тарифы на международные звонки."
"Примерно 23% населения региона занято в сельском хозяйстве.","Примерно 23 процента населения региона занято в сельском хозяйстве."
"Более 13% опрошенных указали на проблемы с транспортной доступностью.","Более 13 процентов опрошенных указали на проблемы с транспортной доступностью."
"Рекордные темпы развития отрасли позволили достичь 661% прироста.","Рекордные темпы развития отрасли позволили достичь 661 процента прироста."
"На 18% увеличилось количество заказов во время праздничных распродаж.","На 18 процентов увеличилось количество заказов во время праздничных распродаж."
"Около 22% семей планируют отдых за границей.","Около 22 процентов семей планируют отдых за границей."
"Без 3% голосов нельзя утвердить новый устав.","Без 3 процентов голосов нельзя утвердить новый устав."
"До 36% затрат компенсируется из муниципального бюджета.","До 36 процентов затрат компенсируется из муниципального бюджета."
"Скорость работы сервера выросла на 20%.","Скорость работы сервера выросла на 20 процентов."
"Более 39% студентов участвуют в международных программах обмена.","Более 39 процентов студентов участвуют в международных программах обмена."
"На 8% выросла популярность программ повышения квалификации среди сотрудников.","На 8 процентов выросла популярность программ повышения квалификации среди сотрудников."
"Свыше 23% расходов семьи составляют траты на образование.","Свыше 23 процентов расходов семьи составляют траты на образование."
"Около 4% пользователей отказались от услуги после повышения цен.","Около 4 процентов пользователей отказались от услуги после повышения цен."
"Без 13% запасов компания не смогла бы покрыть текущие потребности рынка.","Без 13 процентов запасов компания не смогла бы покрыть текущие потребности рынка."
"Уровень безработицы снизился на 2%, что является хорошим признаком стабильности на рынке труда.","Уровень безработицы снизился на 2 процента, что является хорошим признаком стабильности на рынке труда."
"До 8% затрат покрывается государственными субсидиями.","До 8 процентов затрат покрывается государственными субсидиями."
"Процент сотрудников, работающих удаленно, в компании составил 25%, что показало успех программы гибкой занятости.","Процент сотрудников, работающих удаленно, в компании составил 25 процентов, что показало успех программы гибкой занятости."
"До 5% бюджета направляется на социальные программы.","До 5 процентов бюджета направляется на социальные программы."
"На 13% выросла стоимость услуг после повышения тарифов.","На 13 процентов выросла стоимость услуг после повышения тарифов."
"На 34% вырос спрос на экологически чистую продукцию.","На 34 процента вырос спрос на экологически чистую продукцию."
"На 14% повысилась производительность труда после внедрения новых методов.","На 14 процентов повысилась производительность труда после внедрения новых методов."
"В исследовательской лаборатории была установлена высокая точность результатов, которая составила 99 %, что подтверждает качество работы.","В исследовательской лаборатории была установлена высокая точность результатов, которая составила 99 процентов, что подтверждает качество работы."
"Благодаря внедрению новых технологий, компания смогла сократить энергозатраты на 7 %, что снизило общие расходы на производство.","Благодаря внедрению новых технологий, компания смогла сократить энергозатраты на 7 процентов, что снизило общие расходы на производство."
"Более 20% всей продукции идет на экспорт.","Более 20 процентов всей продукции идет на экспорт."
"На 32% выросли продажи в третьем квартале.","На 32 процента выросли продажи в третьем квартале."
"Примерно 6% новых клиентов приходят по рекомендациям друзей.","Примерно 6 процентов новых клиентов приходят по рекомендациям друзей."
"Свыше 10% сотрудников компании находятся на больничном.","Свыше 10 процентов сотрудников компании находятся на больничном."
"На 9% снизилась стоимость электроэнергии в ночное время.","На 9 процентов снизилась стоимость электроэнергии в ночное время."
"Свыше 18% доходов компании приходится на международные рынки.","Свыше 18 процентов доходов компании приходится на международные рынки."
"Бонусный процент по вкладу начисляется раз в год.","Бонусный процент по вкладу начисляется раз в год."
"Примерно 21% студентов предпочитают сдавать экзамены дистанционно.","Примерно 21 процент студентов предпочитают сдавать экзамены дистанционно."
"Сезонная скидка составила 20%.","Сезонная скидка составила 20 процентов."
"До 2% энергии тратится на охлаждение серверов.","До 2 процентов энергии тратится на охлаждение серверов."
"Около 28% участников опроса выбрали ответ «не знаю».","Около 28 процентов участников опроса выбрали ответ «не знаю»."
"По итогам опроса, 72% пользователей выражают интерес к виртуальной реальности, что подтверждает интерес к новым технологиям.","По итогам опроса, 72 процента пользователей выражают интерес к виртуальной реальности, что подтверждает интерес к новым технологиям."
"Без 15% финансирования проект был бы невозможен.","Без 15 процентов финансирования проект был бы невозможен."
"Ваша скидка составит 20% от полной стоимости.","Ваша скидка составит 20 процентов от полной стоимости."
"Динамика цен на жилье в этом районе увеличилась на 4% в год, что подтверждает стабильный рост стоимости недвижимости.","Динамика цен на жилье в этом районе увеличилась на 4 процента в год, что подтверждает стабильный рост стоимости недвижимости."
"До 70% всех задач на проекте выполнено в срок.","До 70 процентов всех задач на проекте выполнено в срок."
"Около 20% родителей принимают активное участие в школьной жизни.","Около 20 процентов родителей принимают активное участие в школьной жизни."
"Эффективность работы персонала повысилась на 10%.","Эффективность работы персонала повысилась на 10 процентов."
"Компания выделила на научные исследования и разработки 4 % своего годового бюджета, что поспособствует технологическому росту.","Компания выделила на научные исследования и разработки 4 процента своего годового бюджета, что поспособствует технологическому росту."
"Свыше 22% площади города занято зелеными насаждениями.","Свыше 22 процентов площади города занято зелеными насаждениями."
"На 81% возросла прибыль компании после введения новой линейки продукции.","На 81 процент возросла прибыль компании после введения новой линейки продукции."
"До 22% семей получают социальную поддержку от государства.","До 22 процентов семей получают социальную поддержку от государства."
"На 45% выросло количество участников конференции в этом году.","На 45 процентов выросло количество участников конференции в этом году."
"На 22% увеличилась посещаемость музея после запуска интерактивной выставки.","На 22 процента увеличилась посещаемость музея после запуска интерактивной выставки."
"Менее 5% продукции не прошло контроль качества на производстве.","Менее 5 процентов продукции не прошло контроль качества на производстве."
"За последнюю неделю количество людей, использующих велосипед вместо автомобиля, увеличилось на 5%, что способствует снижению загрязнения воздуха.","За последнюю неделю количество людей, использующих велосипед вместо автомобиля, увеличилось на 5 процентов, что способствует снижению загрязнения воздуха."
"До 26% участников выставки представляют технологический сектор.","До 26 процентов участников выставки представляют технологический сектор."
"Лишь 2% населения участвовали в референдуме.","Лишь 2 процента населения участвовали в референдуме."
"На тестирование продукта выделили 15% ресурсов.","На тестирование продукта выделили 15 процентов ресурсов."
"Для успешного завершения эксперимента потребуется 181% усилий.","Для успешного завершения эксперимента потребуется 181 процент усилий."
"До 7% прибыли компании ежегодно тратится на благотворительность.","До 7 процентов прибыли компании ежегодно тратится на благотворительность."
"Примерно 10% всех инвестиций приходится на сектор высоких технологий.","Примерно 10 процентов всех инвестиций приходится на сектор высоких технологий."
"Примерно 32% опрошенных готовы изменить образ жизни ради экологии.","Примерно 32 процента опрошенных готовы изменить образ жизни ради экологии."
"До 22% общего бюджета выделяется на здравоохранение.","До 22 процентов общего бюджета выделяется на здравоохранение."
"Коэффициент Джини является числом между 0 и 1 (или выражен в % - тогда это индекс), где нулю соответствует полное равенство (когда все имеют одинаковый доход), а единице — абсолютное неравенство (когда весь доход имеет один человек, а все остальные — нулевой).","Коэффициент Джини является числом между 0 и 1 (или выражен в процентах - тогда это индекс), где нулю соответствует полное равенство (когда все имеют одинаковый доход), а единице — абсолютное неравенство (когда весь доход имеет один человек, а все остальные — нулевой)."
"На 35% выросло количество обращений в службу поддержки после рекламной кампании.","На 35 процентов выросло количество обращений в службу поддержки после рекламной кампании."
"Примерно 11% семей получают субсидии на оплату коммунальных услуг.","Примерно 11 процентов семей получают субсидии на оплату коммунальных услуг."
"Скидка на весь ассортимент товаров составляет 20 %, что привлекло значительное количество покупателей.", "Скидка на весь ассортимент товаров составляет 20 процентами, что привлекло значительное количество покупателей."
"До 18% средств выделяется на модернизацию оборудования.","До 18 процентов средств выделяется на модернизацию оборудования."
"На 6% выросли тарифы на грузовые перевозки по железной дороге.","На 6 процентов выросли тарифы на грузовые перевозки по железной дороге."
"Ставка рефинансирования выросла до 8.25%.","Ставка рефинансирования выросла до 8.25 процента."
"Капитализация компании выросла до 691% благодаря успешной диверсификации бизнеса.","Капитализация компании выросла до 691 процента благодаря успешной диверсификации бизнеса."
"В результате оптимизации процессов, производительность труда в компании возросла на 6,3 %, что отразилось на росте общего дохода.","В результате оптимизации процессов, производительность труда в компании возросла на 6,3 процента, что отразилось на росте общего дохода."
"Компания удержала 2% налогов с заработной платы.","Компания удержала 2 процента налогов с заработной платы."
"Согласно прогнозам, до 25% доходов компании будут приходиться на онлайн-продажи.","Согласно прогнозам, до 25 процентов доходов компании будут приходиться на онлайн-продажи."
"Индекс популярности вырос на 8,6 %, что положительно сказалось на репутации бренда.", "Индекс популярности вырос на 8,6 процентов, что положительно сказалось на репутации бренда."
"Стоимость продуктов на базарах возросла на 2%, что делает покупку продуктов более дорогой для семей с низким доходом.","Стоимость продуктов на базарах возросла на 2 процента, что делает покупку продуктов более дорогой для семей с низким доходом."
"Около 18% инвестиций направлено в развитие сельского хозяйства региона.","Около 18 процентов инвестиций направлено в развитие сельского хозяйства региона."
"Свыше 12% выпускников работают за границей.","Свыше 12 процентов выпускников работают за границей."
"Около 29% зрителей выразили желание увидеть продолжение сериала.","Около 29 процентов зрителей выразили желание увидеть продолжение сериала."
"Он задолжал банку 1%.","Он задолжал банку 1 процент."
"Свыше 17% студентов обучаются по заочной форме.","Свыше 17 процентов студентов обучаются по заочной форме."
"До 10% средств фонда направляется на благотворительные цели.","До 10 процентов средств фонда направляется на благотворительные цели."
"Свыше 20% площади нового парка занимает детская зона.","Свыше 20 процентов площади нового парка занимает детская зона."
"Их доходы за последний квартал увеличились на 5%, и это дает повод для оптимистичных прогнозов на будущее.", "Их доходы за последний квартал увеличились на 5 процентов, и это дает повод для оптимистичных прогнозов на будущее."
"Более 20% жителей страны владеют вторым языком.","Более 20 процентов жителей страны владеют вторым языком."
"Проценты по вкладу начисляются ежемесячно.","Проценты по вкладу начисляются ежемесячно."
"Уровень стресса среди студентов снизился на 5%, что связано с улучшением условий для учебы и развития ментального здоровья.","Уровень стресса среди студентов снизился на 5 процентов, что связано с улучшением условий для учебы и развития ментального здоровья."
"Около 27% расходов семьи связаны с транспортными затратами.","Около 27 процентов расходов семьи связаны с транспортными затратами."
"До 44% доходов от реализации направлено на выплату дивидендов.","До 44 процентов доходов от реализации направлено на выплату дивидендов."
"На 5% увеличились затраты на доставку из-за роста цен на топливо.","На 5 процентов увеличились затраты на доставку из-за роста цен на топливо."
"Примерно 4% годового бюджета школы тратится на ремонт.","Примерно 4 процента годового бюджета школы тратится на ремонт."
"Более 23% студентов выбрали IT-специальности в этом году.","Более 23 процента студентов выбрали IT-специальности в этом году."
"Свыше 17% участников конференции отметили высокий уровень организации.","Свыше 17 процентов участников конференции отметили высокий уровень организации."
"Примерно 31% подростков используют смартфоны для учебы.","Примерно 31 процент подростков используют смартфоны для учебы."
"Свыше 30% жителей города пользуются велосипедами для передвижения.","Свыше 30 процентов жителей города пользуются велосипедами для передвижения."
"% говорящих на испанском, несмотря на близость Венесуэлы и других испаноязычных стран, незначителен, но этот язык является первым иностранным: государственная кампания SAFFL (Spanish As the First Foreign Language — Испанский как первый иностранный язык), запущенная в 2005, предусматривает преподавание испанского в большинстве начальных школ и обучение ему не менее трети государственных чиновников страны.","Процент говорящих на испанском, несмотря на близость Венесуэлы и других испаноязычных стран, незначителен, но этот язык является первым иностранным: государственная кампания SAFFL (Spanish As the First Foreign Language — Испанский как первый иностранный язык), запущенная в 2005, предусматривает преподавание испанского в большинстве начальных школ и обучение ему не менее трети государственных чиновников страны."
"Более 40% прибыли было реинвестировано в разработку новых продуктов.","Более 40 процентов прибыли было реинвестировано в разработку новых продуктов."
"Без 9% инвестиций проект был бы невозможен.","Без 9 процентов инвестиций проект был бы невозможен."
"Объем продаж экологичных товаров увеличился на 12%, что свидетельствует о растущем спросе на устойчивые и экологически безопасные продукты.","Объем продаж экологичных товаров увеличился на 12 процентов, что свидетельствует о растущем спросе на устойчивые и экологически безопасные продукты."
"Примерно 50% территории парка занимает лесная зона.","Примерно 50 процентов территории парка занимает лесная зона."
"Около 7% населения живёт за чертой бедности.","Около 7 процентов населения живёт за чертой бедности."
"На 50% увеличилась площадь парковых зон.","На 50 процентов увеличилась площадь парковых зон."
"Без 9% дополнительных затрат проект не был бы реализован.","Без 9 процентов дополнительных затрат проект не был бы реализован."
"Свыше 40% молодых специалистов ищут работу в крупных городах.","Свыше 40 процентов молодых специалистов ищут работу в крупных городах."
"Рост квартального дохода составил 1,8%.","Рост квартального дохода составил 1,8 процента."
"На 38% выросли продажи в сегменте онлайн-торговли.","На 38 процентов выросли продажи в сегменте онлайн-торговли."
"Примерно 17% пассажиров предпочитают дневные рейсы.","Примерно 17 процентов пассажиров предпочитают дневные рейсы."
"На 31% увеличились инвестиции в развитие инфраструктуры региона.","На 31 процент увеличились инвестиции в развитие инфраструктуры региона."
"Более 40% пользователей перешли на новую версию программы.","Более 40 процентов пользователей перешли на новую версию программы."
"Без 11% согласий сделка не состоится.","Без 11 процентов согласий сделка не состоится."
"Инфляция в этом месяце составила ровно 21% по официальным данным.","Инфляция в этом месяце составила ровно 21 процент по официальным данным."
"Налог на добавленную стоимость в этой стране составляет 20%, что является одним из самых высоких в регионе.","Налог на добавленную стоимость в этой стране составляет 20 процентов, что является одним из самых высоких в регионе."
"Около 31% владельцев бизнеса планируют расширение.","Около 31 процента владельцев бизнеса планируют расширение."
"На восстановление объектов потратили 301% утвержденного бюджета.","На восстановление объектов потратили 301 процент утвержденного бюджета."
"До 10% от общего числа голосов было отдано против проекта.","До 10 процентов от общего числа голосов было отдано против проекта."
"На 14% увеличилась площадь парка после благоустройства.","На 14 процентов увеличилась площадь парка после благоустройства."
"Банк предлагает кредит под 12.5%.","Банк предлагает кредит под 12.5 процента."
"Процент занятости в промышленном секторе вырос на 2 %, что улучшило общий уровень экономики.", "Процент занятости в промышленном секторе вырос на 2 процентами, что улучшило общий уровень экономики."
"На 50% увеличилась заполняемость отелей в сезон праздников.","На 50 процентов увеличилась заполняемость отелей в сезон праздников."
"Около 9% пользователей отключили автоматические обновления.","Около 9 процентов пользователей отключили автоматические обновления."
"Около 10% бюджета расходуется на образовательные программы.","Около 10 процентов бюджета расходуется на образовательные программы."
"Около 13% времени тратится на проверку отчетов.","Около 13 процентов времени тратится на проверку отчетов."
"Более 8% дохода семьи уходит на оплату интернета.","Более 8 процентов дохода семьи уходит на оплату интернета."
"Около 12% студентов проявляют интерес к научной деятельности.","Около 12 процентов студентов проявляют интерес к научной деятельности."
"Примерно 21% школьников участвуют в проектах по защите окружающей среды.","Примерно 21 процент школьников участвуют в проектах по защите окружающей среды."
"Вклад с процентной ставкой 141% оказался самым выгодным.","Вклад с процентной ставкой 141 процент оказался самым выгодным."
"На исследования и разработки выделено 431% бюджета прошлого года.","На исследования и разработки выделено 431 процент бюджета прошлого года."
"Рост прибыли составил 7,3%.","Рост прибыли составил 7,3 процента."
"На 31% увеличилась продолжительность батареи после обновления.","На 31 процент увеличилась продолжительность батареи после обновления."
"Около 23% студентов старших курсов проходят стажировки в компаниях.","Около 23 процентов студентов старших курсов проходят стажировки в компаниях."
"Около 0,5% от общего объема составляют издержки.","Около 0,5 процента от общего объема составляют издержки."
"Производительность труда в отрасли увеличилась на 681% за последние десять лет.","Производительность труда в отрасли увеличилась на 681 процент за последние десять лет."
"Около 16% работников компании обладают опытом работы за границей.","Около 16 процентов работников компании обладают опытом работы за границей."
"Около 36% бюджета тратится на транспортную инфраструктуру.","Около 36 процентов бюджета тратится на транспортную инфраструктуру."
"Примерно 21% оборудования устарело и требует замены.","Примерно 21 процент оборудования устарело и требует замены."
"На 29% выросло количество зарегистрированных предпринимателей.","На 29 процентов выросло количество зарегистрированных предпринимателей."
"На 22% увеличилась производительность после внедрения новой системы.","На 22 процента увеличилась производительность после внедрения новой системы."
"На 15% увеличились вложения в образовательные программы.","На 15 процентов увеличились вложения в образовательные программы."
"На 33% улучшились показатели экологичности.","На 33 процента улучшились показатели экологичности."
"Более 70% участников конференции выразили интерес к новой технологии.","Более 70 процентов участников конференции выразили интерес к новой технологии."
"Более 23% доходов предприятия уходит на обслуживание кредитов.","Более 23 процентов доходов предприятия уходит на обслуживание кредитов."
"Менее 3% сотрудников компании работают удалённо на постоянной основе.","Менее 3 процентов сотрудников компании работают удалённо на постоянной основе."
"Процент отказов оборудования снизился до 0.8%.","Процент отказов оборудования снизился до 0.8 процента."
"Более 33% доходов компании приходятся на экспорт.","Более 33 процентов доходов компании приходятся на экспорт."
"Около 9% времени специалисты тратят на исправление ошибок.","Около 9 процентов времени специалисты тратят на исправление ошибок."
"На 7% уменьшилось время обработки заказов после внедрения автоматизации.","На 7 процентов уменьшилось время обработки заказов после внедрения автоматизации."
"Примерно 15% жалоб связано с качеством связи.","Примерно 15 процентов жалоб связано с качеством связи."
"На 45% увеличилась площадь застройки жилых кварталов.","На 45 процентов увеличилась площадь застройки жилых кварталов."
"Более 12% студентов приняли участие в волонтёрской программе.","Более 12 процентов студентов приняли участие в волонтёрской программе."
"На 7% снизилась производительность из-за отключений электроэнергии.","На 7 процентов снизилась производительность из-за отключений электроэнергии."
"Свыше 44% площади региона покрыто лесами и природными заповедниками.","Свыше 44 процентов площади региона покрыто лесами и природными заповедниками."
"Примерно 5% студентов обучаются на бюджетной основе.","Примерно 5 процентов студентов обучаются на бюджетной основе."
"Скидка на билеты составляет 15%, если покупка осуществляется онлайн.","Скидка на билеты составляет 15 процентов, если покупка осуществляется онлайн."
"Примерно 7% участников опоздали на мероприятие.","Примерно 7 процентов участников опоздали на мероприятие."
"В новом проекте мы планируем повысить уровень прибыли на 25 %, что обеспечит более высокие дивиденды для инвесторов.","В новом проекте мы планируем повысить уровень прибыли на 25 процентов, что обеспечит более высокие дивиденды для инвесторов."
"На 13% увеличились затраты на медицинское обслуживание.","На 13 процентов увеличились затраты на медицинское обслуживание."
"Примерно 9% населения страны проживает в сельской местности.","Примерно 9 процентов населения страны проживает в сельской местности."
