question,answer
"Им удалось присвоить 8 миллионов $ из бюджета города Нью-Йорк за один год, а общее количество незаконно присвоенных денег составляло 45 или 75 миллионов.","Им удалось присвоить 8 миллионов долларов из бюджета города Нью-Йорк за один год, а общее количество незаконно присвоенных денег составляло 45 или 75 миллионов."
"И всё = Платт недолюбливал Рузвельта, поэтому в 1900 году способствовал его выдвижению в вице-президенты (при Уильяме Маккинли), чем увёл из политики штата.","И всё равно Платт недолюбливал Рузвельта, поэтому в 1900 году способствовал его выдвижению в вице-президенты (при Уильяме Маккинли), чем увёл из политики штата."
"«Граждане хотят за каждый заплаченный государству $ получить услугу стоимостью в $», писал он.","«Граждане хотят за каждый заплаченный государству доллар получить услугу стоимостью в доллар», писал он."
"Он действовал до 1945 года с годовым бюджетом 2 миллиона $.","Он действовал до 1945 года с годовым бюджетом 2 миллиона долларов."
"Иностранцы, пользуясь падением курса $, стали скупать недвижимость в городе: так, японская корпорация Mitsubishi Estate купила Рокфеллер-центр в 1989 году.","Иностранцы, пользуясь падением курса доллара, стали скупать недвижимость в городе: так, японская корпорация Mitsubishi Estate купила Рокфеллер-центр в 1989 году."
"Разрушение башен стало тяжёлым ударом по экономике города и штата; конгрессмены штата запрашивали федеральной помощи, но была выделена лишь часть от обещанных 21 миллиарда $.","Разрушение башен стало тяжёлым ударом по экономике города и штата; конгрессмены штата запрашивали федеральной помощи, но была выделена лишь часть от обещанных 21 миллиарда долларов."
"Штат сразу выделил 40 миллионов $ на спасательные меры, но это не помогло, и к концу месяца насчитывалось уже 25 000 заболевших.","Штат сразу выделил 40 миллионов долларов на спасательные меры, но это не помогло, и к концу месяца насчитывалось уже 25 000 заболевших."
"В печально известном 1996 году команды, включая коммерческую экспедицию Холла, платили по 2 тысячи $ за проход.","В печально известном 1996 году команды, включая коммерческую экспедицию Холла, платили по 2 тысячи долларов за проход."
"С 27 ноября 2014 года — народный депутат Украины 8-го созыва, № 44 в избирательном списке партии «Блок Петра Порошенко».","С 27 ноября 2014 года — народный депутат Украины 8-го созыва, номер 44 в избирательном списке партии «Блок Петра Порошенко»."
"Первый № вышел 6 января 1918 года как газета «Известия Бузулукского Совета рабочих, солдатских и крестьянских депутатов».","Первый номер вышел 6 января 1918 года как газета «Известия Бузулукского Совета рабочих, солдатских и крестьянских депутатов»."
"Его концентрационный № – 22779.","Его концентрационный номер – 22779."
"Облачная служба GRID для устройств SHIELD была представлена одновременно с консолью SHIELD Portable в виде концепта, после чего в декабре 2013 года началось публичное β-тестирование службы.","Облачная служба GRID для устройств SHIELD была представлена одновременно с консолью SHIELD Portable в виде концепта, после чего в декабре 2013 года началось публичное бета-тестирование службы."
"В 1966 году песня стала хитом № один в США и вошла в Billboard Hot 100.","В 1966 году песня стала хитом номер один в США и вошла в Billboard Hot 100."
"И. П. Лесников из своих средств лично внес десять тысяч ₽, за что получил в феврале 1855 года очередную Высочайшую благодарность.","И. П. Лесников из своих средств лично внес десять тысяч рублей, за что получил в феврале 1855 года очередную Высочайшую благодарность."
"Чистая прибыль за 2019 года составила 304 тыс. ₽ (~140 тыс. $).","Чистая прибыль за 2019 года составила 304 тыс. рублей (~140 тыс. долларов)."
"К 100-летию со дня рождения Л. А. Чугаева, 30 мая 1973 года, в СССР был выпущен художественный маркированный конверт с его портретом, работы художника А. Калашникова (№ по каталогу «Филателии СССР» — 3133, № по другому каталогу — 8931).","К 100-летию со дня рождения Л. А. Чугаева, 30 мая 1973 года, в СССР был выпущен художественный маркированный конверт с его портретом, работы художника А. Калашникова (номер по каталогу «Филателии СССР» — 3133, номер по другому каталогу — 8931)."
"Анонс разработки сериала состоялся 19 апреля 2021 года (о чём также говорит смарт-контракт ТММ-токена, выпущенного в поддержку сериала и имеющего № 0x19042021329FDdcFBea5f934FB5b2670C91F7D20), премьера сериала состоялась ровно год спустя 19 апреля 2022 года в Лимассоле на территории бывшего завода Coca-Cola.","Анонс разработки сериала состоялся 19 апреля 2021 года (о чём также говорит смарт-контракт ТММ-токена, выпущенного в поддержку сериала и имеющего номер 0x19042021329FDdcFBea5f934FB5b2670C91F7D20), премьера сериала состоялась ровно год спустя 19 апреля 2022 года в Лимассоле на территории бывшего завода Coca-Cola."
"Пытается навязывать свой «талант» коллегам-стартаперам, хочет, чтобы в команде его считали дизайнером, но его все = воспринимают как говорящий принтер.","Пытается навязывать свой «талант» коллегам-стартаперам, хочет, чтобы в команде его считали дизайнером, но его все равно воспринимают как говорящий принтер."
"По этой причине, если оценивать среднегодовую температуру воздуха Красноярска по верхнему слою Енисея и уровню «парения» воздуха над ним, то среднегодовая температура прибрежного Красноярска составляет около +4 °.","По этой причине, если оценивать среднегодовую температуру воздуха Красноярска по верхнему слою Енисея и уровню «парения» воздуха над ним, то среднегодовая температура прибрежного Красноярска составляет около +4 градуса."
"Благодаря континентальности климата часты значительные перепады суточных температур воздуха даже летом — 15-20 ° между ночными и дневными температурами.","Благодаря континентальности климата часты значительные перепады суточных температур воздуха даже летом — 15-20 градусов между ночными и дневными температурами."
"В этом же году в Красноярске был отмечен абсолютный минимум февраля (−41,6 °) и мая (−11,2 °), интересно, что апрельский максимум Красноярска, несмотря на слегка более северо-восточное положение чем в Омске все же едва превышает Омск догоня его по сентябрю с разницей абсолютного максимума сентября 1.6 С.","В этом же году в Красноярске был отмечен абсолютный минимум февраля (−41,6 градусов) и мая (−11,2 градусов), интересно, что апрельский максимум Красноярска, несмотря на слегка более северо-восточное положение чем в Омске все же едва превышает Омск догоня его по сентябрю с разницей абсолютного максимума сентября 1.6 С."
"Вследствие резкой континентальности климата абсолютный месячный минимум температуры в Красноярске в ноябре на 0,7 ° ниже, чем в феврале (−42,3 и −41,6 ° соответственно), а абсолютный максимум температуры в апреле на 0,1 ° выше, чем в сентябре (+31,4 и +31,3 ° соответственно).","Вследствие резкой континентальности климата абсолютный месячный минимум температуры в Красноярске в ноябре на 0,7 градусов ниже, чем в феврале (−42,3 и −41,6 градусов соответственно), а абсолютный максимум температуры в апреле на 0,1 градусов выше, чем в сентябре (+31,4 и +31,3 градусов соответственно)."
"В 1894 году им были написаны: «Она весела», «Гетман», «Женитьба», «Тринадцатый №».","В 1894 году им были написаны: «Она весела», «Гетман», «Женитьба», «Тринадцатый номер»."
"В 2018-м, перед чемпионатом мира по футболу в России, здание закрыли баннером стоимостью около 900 тысяч ₽, однако работы по сохранению дома не проводились.","В 2018-м, перед чемпионатом мира по футболу в России, здание закрыли баннером стоимостью около 900 тысяч рублей, однако работы по сохранению дома не проводились."
"На строительство в здании больницы в 1952 году было выделено два миллиона ₽.","На строительство в здании больницы в 1952 году было выделено два миллиона рублей."
"Рабочие получали квартиры на 3—4 комнаты в добротных деревянных или каменных домах; за длительную хорошую работу «жилой» долг порядка 500 ₽ с них списывался и жильё переходило в собственность рабочих.","Рабочие получали квартиры на 3—4 комнаты в добротных деревянных или каменных домах; за длительную хорошую работу «жилой» долг порядка 500 рублей с них списывался и жильё переходило в собственность рабочих."
"В новое дело С. И. Мальцов вложил более двух миллионов ₽, были построены мастерские, выписаны из Европы машины, построены печи Сименса для выплавки рессорной стали (ранее в России не производившейся), приглашены мастера во главе с французскими инженерами Фюжером и Басоном.","В новое дело С. И. Мальцов вложил более двух миллионов рублей, были построены мастерские, выписаны из Европы машины, построены печи Сименса для выплавки рессорной стали (ранее в России не производившейся), приглашены мастера во главе с французскими инженерами Фюжером и Басоном."
"Таким образом, на складах Мальцова к 1880 году оказалось готовой продукции на сумму 1,5 миллиона ₽.","Таким образом, на складах Мальцова к 1880 году оказалось готовой продукции на сумму 1,5 миллиона рублей."
"Юй Гохуа́ (кит. трад. 俞國華, упр. 俞国华, пиньинь Yú Guóhuá; 10 января 1914 — 4 октября 2000) — тайваньский политический деятель, Председатель Исполнительного ¥ (1984—1989).","Юй Гохуа́ (кит. трад. 俞國華, упр. 俞国华, пиньинь Yú Guóhuá; 10 января 1914 — 4 октября 2000) — тайваньский политический деятель, Председатель Исполнительного юаня (1984—1989)."
"В 1984—1989 гг. — Председатель Исполнительного ¥.","В 1984—1989 гг. — Председатель Исполнительного юаня."
"В 1991 году создал новый № с оригинальной группой животных — 2 шимпанзе и орангутан, которые разыгрывали с дрессировщиком различные юмористические сценки.","В 1991 году создал новый номер с оригинальной группой животных — 2 шимпанзе и орангутан, которые разыгрывали с дрессировщиком различные юмористические сценки."
"5 августа 1917 года Гённерт и несколько его приближенных отправились прямо к секретарю концессии Хьюго Аккурти домой, где Аккурти узнал об их мотивах: отомстить за отсутствие признания со стороны австрийских офицеров улучшить свою печальную материальную судьбу с обещанием получать пятьдесят $ в месяц и перспективой полностью оплаченной эмиграции в Соединенные Штаты.","5 августа 1917 года Гённерт и несколько его приближенных отправились прямо к секретарю концессии Хьюго Аккурти домой, где Аккурти узнал об их мотивах: отомстить за отсутствие признания со стороны австрийских офицеров улучшить свою печальную материальную судьбу с обещанием получать пятьдесят долларов в месяц и перспективой полностью оплаченной эмиграции в Соединенные Штаты."
"Теперь их целью было вторгнуться в общественные здания концессии, поднять красный флаг и захватить оружие контингента, благодаря матросу, купленному за 5 000 $.","Теперь их целью было вторгнуться в общественные здания концессии, поднять красный флаг и захватить оружие контингента, благодаря матросу, купленному за 5 000 долларов."
"Гённерт, утверждавший, что находится под защитой японцев, которые предотвратят любое китайское вмешательство, если потребуется, силой, намеревался склонить Аккурти на свою сторону, пообещав ему «пост президента будущей австро-венгерской республиканской концессии», которая присоединится к Антанте, и предложил ему 50 000 $ и британский паспорт.","Гённерт, утверждавший, что находится под защитой японцев, которые предотвратят любое китайское вмешательство, если потребуется, силой, намеревался склонить Аккурти на свою сторону, пообещав ему «пост президента будущей австро-венгерской республиканской концессии», которая присоединится к Антанте, и предложил ему 50 000 долларов и британский паспорт."
"Кроме того, окончательно отменяется погашение так называемых «боксерских контрибуций» (14,39 млн. крон для Австро-Венгрии, или в месяц 65 263 кроны), а также займов, предоставленных Škoda и литейными заводами Poldi (2 557 100 $).","Кроме того, окончательно отменяется погашение так называемых «боксерских контрибуций» (14,39 млн. крон для Австро-Венгрии, или в месяц 65 263 кроны), а также займов, предоставленных Škoda и литейными заводами Poldi (2 557 100 долларов)."
"В Китай были переданы только наличные деньги (две-три тысячи $), банковский счет принадлежал консульству.","В Китай были переданы только наличные деньги (две-три тысячи долларов), банковский счет принадлежал консульству."
"По высочайшему повелению Левинзону было выдано в конце 1828 года 1000 ₽ «за сочинение на еврейском языке, имеющее предметом нравственное преобразование еврейского народа».","По высочайшему повелению Левинзону было выдано в конце 1828 года 1000 рублей «за сочинение на еврейском языке, имеющее предметом нравственное преобразование еврейского народа»."
"При запуске компания работала в убыток, но в 2013—2014 учебном году прибыль компании составляла до 22 миллионов ₽.","При запуске компания работала в убыток, но в 2013—2014 учебном году прибыль компании составляла до 22 миллионов рублей."
"В 2015 году международные фонды Russia Partners и Capman инвестировали в компанию 4 миллиона $ США, за что получили миноритарную долю в компании.","В 2015 году международные фонды Russia Partners и Capman инвестировали в компанию 4 миллиона долларов США, за что получили миноритарную долю в компании."
"В 2016 году выручка компании составила 151 миллион ₽, чистый убыток составил 87,8 миллионов ₽.","В 2016 году выручка компании составила 151 миллион рублей, чистый убыток составил 87,8 миллионов рублей."
"В 2018 году за счёт продажи учебников, офлайн- и онлайн- занятий, франчайзинга выручка Maximum Education составила от 500 до 614 миллионов ₽.","В 2018 году за счёт продажи учебников, офлайн- и онлайн- занятий, франчайзинга выручка Maximum Education составила от 500 до 614 миллионов рублей."
"Прибыль составила около 60 миллионов ₽..","Прибыль составила около 60 миллионов рублей.."
"В 2019 году фонд Skolkovo Digital совместно с партнерами фондами CapMan и Russia Partners инвестировал в компанию Maximum Education 390 миллионов ₽, приобретя долю в компании.","В 2019 году фонд Skolkovo Digital совместно с партнерами фондами CapMan и Russia Partners инвестировал в компанию Maximum Education 390 миллионов рублей, приобретя долю в компании."
"При этом русские уполномоченные соглашались на уплату за неё шведам 1 млн ₽ или предлагали её временный переход к России сроком на 20-30 лет.","При этом русские уполномоченные соглашались на уплату за неё шведам 1 млн рублей или предлагали её временный переход к России сроком на 20-30 лет."
"В программе «ТСН» на украинском телеканале «1+1» со ссылкой на неназванные «собственные источники» сообщили, что заработная плата Блохина составила 50 тысяч $ в месяц.","В программе «ТСН» на украинском телеканале «1+1» со ссылкой на неназванные «собственные источники» сообщили, что заработная плата Блохина составила 50 тысяч долларов в месяц."
"В 2009 году объём товарооборота между странами составил сумму 1,5 миллиардов $ США, при этом бразильский экспорт в Египет достиг суммы 1,4 миллиарда $ США, а импорт из Египта — 87 миллионов $ США.","В 2009 году объём товарооборота между странами составил сумму 1,5 миллиардов долларов США, при этом бразильский экспорт в Египет достиг суммы 1,4 миллиарда долларов США, а импорт из Египта — 87 миллионов долларов США."
