"70 лет создания Запорожской области — юбилейная монета номиналом 2 ₴, выпущенная Национальным банком Украины, посвящённая Запорожской области, основой экономического потенциала которой является мощный индустриальный комплекс и знаменитые плодородные чернозёмы, края с богатой историей, одном из центров формирования запорожского казачества.","70 лет создания Запорожской области — юбилейная монета номиналом 2 гривны, выпущенная Национальным банком Украины, посвящённая Запорожской области, основой экономического потенциала которой является мощный индустриальный комплекс и знаменитые плодородные чернозёмы, края с богатой историей, одном из центров формирования запорожского казачества."
"Плавание — памятная монета номиналом 2 ₴, выпущенная Национальным банком Украины, посвящённая XXVIII Играм Олимпиады, проходивших в 2004 году в Афинах (Греция).","Плавание — памятная монета номиналом 2 гривны, выпущенная Национальным банком Украины, посвящённая XXVIII Играм Олимпиады, проходивших в 2004 году в Афинах (Греция)."
"Термин «пенязь» впервые встречается во второй статье Списка Е рижской редакции Смоленской правды: «₴ кунами или пенязями».","Термин «пенязь» впервые встречается во второй статье Списка Е рижской редакции Смоленской правды: «гривна кунами или пенязями»."
"Восстановлена в 2009 году Винницкой компанией «Новосвит» вложившей 8,5 млн ₴.","Восстановлена в 2009 году Винницкой компанией «Новосвит» вложившей 8,5 млн гривен."
"В ноябре 2022 года фонд Сергея Притулы начал сбор 200 млн ₴ на закупку 50 бронетранспортёров для Вооружённых сил Украины.","В ноябре 2022 года фонд Сергея Притулы начал сбор 200 млн гривен на закупку 50 бронетранспортёров для Вооружённых сил Украины."
"Стоимость нового учебника по математике составила 250₴, что превышает прошлогоднюю цену.","Стоимость нового учебника по математике составила 250 гривен, что превышает прошлогоднюю цену."
"За последние месяцы цены на продукты выросли, и теперь средняя цена на хлеб составляет около 20₴.","За последние месяцы цены на продукты выросли, и теперь средняя цена на хлеб составляет около 20 гривен."
"Ремонт телефона обошёлся ему в 1500₴, хотя он ожидал более низкую стоимость.","Ремонт телефона обошёлся ему в 1500 гривен, хотя он ожидал более низкую стоимость."
"Проезд в городском транспорте стоит 10₴, что делает его доступным для большинства жителей.","Проезд в городском транспорте стоит 10 гривен, что делает его доступным для большинства жителей."
"За аренду квартиры в центре города он платит 8000₴ ежемесячно.","За аренду квартиры в центре города он платит 8000 гривен ежемесячно."
"Подписка на журнал обошлась ей в 120₴, но она довольна новыми выпусками.","Подписка на журнал обошлась ей в 120 гривен, но она довольна новыми выпусками."
"На школьные принадлежности было выделено 300₴, чтобы купить тетради, ручки и учебники.","На школьные принадлежности было выделено 300 гривен, чтобы купить тетради, ручки и учебники."
"На семейный обед в ресторане они потратили 500₴, отметив важную дату.","На семейный обед в ресторане они потратили 500 гривен, отметив важную дату."
"Поездка на такси от вокзала до дома обошлась в 80₴, что было немного дороже из-за пробок.","Поездка на такси от вокзала до дома обошлась в 80 гривен, что было немного дороже из-за пробок."
"Стоимость бензина увеличилась, и теперь 1 литр стоит около 50₴.","Стоимость бензина увеличилась, и теперь 1 литр стоит около 50 гривен."
"Новый год они встретили в ресторане, где потратили в общей сложности 3000₴.","Новый год они встретили в ресторане, где потратили в общей сложности 3000 гривен."
"На покупку школьной формы было выделено 500₴ из семейного бюджета.","На покупку школьной формы было выделено 500 гривен из семейного бюджета."
"Абонемент в спортзал на один месяц обошёлся ему в 700₴.","Абонемент в спортзал на один месяц обошёлся ему в 700 гривен."
"Для участия в выставке он оплатил регистрационный взнос в размере 200₴.","Для участия в выставке он оплатил регистрационный взнос в размере 200 гривен."
"На покупку новых наушников он потратил 250₴, получив хорошие отзывы о них от друзей.","На покупку новых наушников он потратил 250 гривен, получив хорошие отзывы о них от друзей."
"Средняя зарплата в регионе составляет 10,000₴, что позволяет покрывать основные расходы.","Средняя зарплата в регионе составляет 10,000 гривен, что позволяет покрывать основные расходы."
"Школьная экскурсия на ферму стоила детям 100₴ за билет.","Школьная экскурсия на ферму стоила детям 100 гривен за билет."
"Кофе в любимой кофейне стоит 35₴ за чашку, и он заходит туда каждое утро.","Кофе в любимой кофейне стоит 35 гривен за чашку, и он заходит туда каждое утро."
"Проживание в хостеле в центре города обошлось ему в 200₴ за ночь.","Проживание в хостеле в центре города обошлось ему в 200 гривен за ночь."
"На покупку подарка для друга он выделил 300₴, выбрав красивую книгу.","На покупку подарка для друга он выделил 300 гривен, выбрав красивую книгу."
"Услуги парикмахера стоили ей 150₴, и она осталась довольна результатом.","Услуги парикмахера стоили ей 150 гривен, и она осталась довольна результатом."
"На ремонт велосипеда ушло 100₴, что оказалось выгодным предложением.","На ремонт велосипеда ушло 100 гривен, что оказалось выгодным предложением."
"Билет на концерт стоил 250₴, и он долго ждал этого события.","Билет на концерт стоил 250 гривен, и он долго ждал этого события."
"За доставку продуктов она заплатила 50₴, что позволило ей сэкономить время.","За доставку продуктов она заплатила 50 гривен, что позволило ей сэкономить время."
"Проезд на междугороднем автобусе обошёлся ему в 150₴, и он прибыл точно по расписанию.","Проезд на междугороднем автобусе обошёлся ему в 150 гривен, и он прибыл точно по расписанию."
"За сезонные овощи на рынке он заплатил около 60₴, набрав полный пакет.","За сезонные овощи на рынке он заплатил около 60 гривен, набрав полный пакет."
"Месячный запас корма для питомца обошёлся в 200₴, и он выбрал качественную марку.","Месячный запас корма для питомца обошёлся в 200 гривен, и он выбрал качественную марку."
"На покупки в супермаркете он потратил 500₴, купив продукты на неделю.","На покупки в супермаркете он потратил 500 гривен, купив продукты на неделю."
"Стоимость лекарств для поддержания здоровья составила 350₴ в месяц.","Стоимость лекарств для поддержания здоровья составила 350 гривен в месяц."
"На новую футболку он потратил 120₴, и она сразу понравилась ему по стилю.","На новую футболку он потратил 120 гривен, и она сразу понравилась ему по стилю."
"Для поездки на море он откладывал по 200₴ каждый месяц.","Для поездки на море он откладывал по 200 гривен каждый месяц."
"Покупка билетов на спектакль обошлась в 400₴ за два места.","Покупка билетов на спектакль обошлась в 400 гривен за два места."
"На ужин в кафе они потратили около 150₴, заказав несколько блюд.","На ужин в кафе они потратили около 150 гривен, заказав несколько блюд."
"На экскурсии они потратили 300₴ за входные билеты для всей семьи.","На экскурсии они потратили 300 гривен за входные билеты для всей семьи."
"На новое растение для сада он потратил 75₴, выбрав редкий сорт.","На новое растение для сада он потратил 75 гривен, выбрав редкий сорт."
"Стоимость парковки на целый день составила 50₴, что было удобно.","Стоимость парковки на целый день составила 50 гривен, что было удобно."
"Вечер в кинотеатре обошёлся ей в 120₴ за билет и попкорн.","Вечер в кинотеатре обошёлся ей в 120 гривен за билет и попкорн."
"На покупку красок для ремонта он выделил 400₴.","На покупку красок для ремонта он выделил 400 гривен."
"Стоимость аренды лодки на озере составила 80₴ за час.","Стоимость аренды лодки на озере составила 80 гривен за час."
"Ежемесячный платёж за интернет составляет 200₴, и это выгодно.","Ежемесячный платёж за интернет составляет 200 гривен, и это выгодно."
"На покупку домашней техники он выделил 1500₴, чтобы обновить микроволновку.","На покупку домашней техники он выделил 1500 гривен, чтобы обновить микроволновку."
"Книги в магазине стоили по 100₴, и он купил две новые для коллекции.","Книги в магазине стоили по 100 гривен, и он купил две новые для коллекции."
"На выпускной вечер школьникам был организован банкет стоимостью 500₴ на человека.","На выпускной вечер школьникам был организован банкет стоимостью 500 гривен на человека."
"На покупку летнего платья она выделила 300₴ из бюджета.","На покупку летнего платья она выделила 300 гривен из бюджета."
"На учебники для детей было потрачено 700₴, и теперь они готовы к учебному году.","На учебники для детей было потрачено 700 гривен, и теперь они готовы к учебному году."
250₴, который идеально подошёл для походов.","Он купил себе новый рюкзак за 250 гривен, который идеально подошёл для походов."
"Стоимость доставки в интернет-магазине составила 50₴, и он заказал товар на дом.","Стоимость доставки в интернет-магазине составила 50 гривен, и он заказал товар на дом."
"После того как он купил новый ноутбук, ему пришлось потратить ещё 200₴ на чехол и мышку.","После того как он купил новый ноутбук, ему пришлось потратить ещё 200 гривен на чехол и мышку."
"На покупку комплекта постельного белья он потратил 350₴, выбрав качественные материалы.","На покупку комплекта постельного белья он потратил 350 гривен, выбрав качественные материалы."
"Для участия в марафоне было нужно заплатить 100₴ за регистрацию.","Для участия в марафоне было нужно заплатить 100 гривен за регистрацию."
"Он получил зарплату в размере 5000₴ и сразу оплатил счета за квартиру.","Он получил зарплату в размере 5000 гривен и сразу оплатил счета за квартиру."
"За отпуск в горном курорте семья заплатила 10000₴ за неделю проживания.","За отпуск в горном курорте семья заплатила 10000 гривен за неделю проживания."
"Для покупки нового телефона ему пришлось накопить 7000₴ за несколько месяцев.","Для покупки нового телефона ему пришлось накопить 7000 гривен за несколько месяцев."
"Она купила билет на поезд за 150₴, чтобы добраться к бабушке в деревню.","Она купила билет на поезд за 150 гривен, чтобы добраться к бабушке в деревню."
"Стоимость обедов в столовой на работу составляет примерно 50₴ в день.","Стоимость обедов в столовой на работу составляет примерно 50 гривен в день."
"Скоро откроется новый магазин одежды, и скидка на первые покупки будет 20% от 500₴.","Скоро откроется новый магазин одежды, и скидка на первые покупки будет 20% от 500 гривен."
"Для покупки подарков на Новый год она потратила около 1000₴ на весь список.","Для покупки подарков на Новый год она потратила около 1000 гривен на весь список."
"Стоимость поездки на такси из аэропорта составила 300₴.","Стоимость поездки на такси из аэропорта составила 300 гривен."
"Для нового рецепта понадобилось 200₴ на ингредиенты, так как они были редкими.","Для нового рецепта понадобилось 200 гривен на ингредиенты, так как они были редкими."
"На приобретение новой шубы ушло более 5000₴, но она была на распродаже.","На приобретение новой шубы ушло более 5000 гривен, но она была на распродаже."
"Стоимость месяц проживания на базе отдыха составляла 400₴ за ночлег.","Стоимость месяц проживания на базе отдыха составляла 400 гривен за ночлег."
"Для обновления личной косметики в магазине она потратила 150₴.","Для обновления личной косметики в магазине она потратила 150 гривен."
"Для того чтобы обновить гардероб, она потратила 250₴ на несколько новых платьев.","Для того чтобы обновить гардероб, она потратила 250 гривен на несколько новых платьев."
"На новых кроссовках она сэкономила 100₴, так как купила их на распродаже.","На новых кроссовках она сэкономила 100 гривен, так как купила их на распродаже."
"Покупка билетов в театр на всю семью составила 1200₴, но это было замечательное событие.","Покупка билетов в театр на всю семью составила 1200 гривен, но это было замечательное событие."
"Стоимость участия в спортивных соревнованиях для детей составляет 150₴.","Стоимость участия в спортивных соревнованиях для детей составляет 150 гривен."
"Для регистрации в новом клубе он заплатил 500₴, получив доступ ко всем тренировкам.","Для регистрации в новом клубе он заплатил 500 гривен, получив доступ ко всем тренировкам."
"Для покупки обеденных столовых приборов они потратили 300₴.","Для покупки обеденных столовых приборов они потратили 300 гривен."
"В новой обуви, которую она купила за 800₴, было очень удобно.","В новой обуви, которую она купила за 800 гривен, было очень удобно."
"Стоимость аренды скейт-парка на целый день составила 250₴.","Стоимость аренды скейт-парка на целый день составила 250 гривен."
"Для того чтобы закончить ремонт в доме, они потратили 5000₴ на строительные материалы.","Для того чтобы закончить ремонт в доме, они потратили 5000 гривен на строительные материалы."
"За медицинские анализы в клинике они заплатили 600₴.","За медицинские анализы в клинике они заплатили 600 гривен."
"Чтобы купить продукты на неделю, он потратил 1500₴.","Чтобы купить продукты на неделю, он потратил 1500 гривен."
"Месячный абонемент в спортзал составил 700₴, но она решила не тратить деньги на фитнес.","Месячный абонемент в спортзал составил 700 гривен, но она решила не тратить деньги на фитнес."
"Он отправился в магазин за новыми игрушками для детей и потратил 400₴.","Он отправился в магазин за новыми игрушками для детей и потратил 400 гривен."
"Стоимость мобильной связи в этом месяце составила 300₴, так как она активировала дополнительные услуги.","Стоимость мобильной связи в этом месяце составила 300 гривен, так как она активировала дополнительные услуги."
"Обучение в академии для иностранных студентов стоит 5000₴ в месяц.","Обучение в академии для иностранных студентов стоит 5000 гривен в месяц."
"Для свадебного банкета они выбрали ресторан с меню на 200₴ на человека.","Для свадебного банкета они выбрали ресторан с меню на 200 гривен на человека."
"Для дополнительного питания в путешествии она потратила около 400₴.","Для дополнительного питания в путешествии она потратила около 400 гривен."
"На покупку нового комплекта кухонной посуды она заплатила 1200₴.","На покупку нового комплекта кухонной посуды она заплатила 1200 гривен."
"На приобретение и установку кондиционера в офисе было потрачено 4000₴.","На приобретение и установку кондиционера в офисе было потрачено 4000 гривен."
"Чтобы купить подарок для друга, она потратила 300₴, выбрав стильный аксессуар.","Чтобы купить подарок для друга, она потратила 300 гривен, выбрав стильный аксессуар."
"Цена на новое игровое оборудование составила 500₴, и оно идеально подошло для игр.","Цена на новое игровое оборудование составила 500 гривен, и оно идеально подошло для игр."
"Для создания нового логотипа компания заплатила дизайнеру 1500₴ за работу.","Для создания нового логотипа компания заплатила дизайнеру 1500 гривен за работу."
"На праздник она купила 5 билетов в театр по цене 200₴ за каждое место.","На праздник она купила 5 билетов в театр по цене 200 гривен за каждое место."
"Для того чтобы поехать в отпуск на курорт, семья потратила 10 000₴ на перелёт и проживание.","Для того чтобы поехать в отпуск на курорт, семья потратила 10 000 гривен на перелёт и проживание."
"Стоимость новой камеры для фотографий составила 3500₴, что полностью оправдало ожидания.","Стоимость новой камеры для фотографий составила 3500 гривен, что полностью оправдало ожидания."
"На оплату визы и консульских сборов они потратили 800₴ для поездки за границу.","На оплату визы и консульских сборов они потратили 800 гривен для поездки за границу."
"Для того чтобы попасть на тренировки, он оплачивает ежемесячно 500₴ за абонемент.","Для того чтобы попасть на тренировки, он оплачивает ежемесячно 500 гривен за абонемент."
"Стоимость абонемента в бассейн составляет 250₴ в месяц, что делает его доступным для всех.","Стоимость абонемента в бассейн составляет 250 гривен в месяц, что делает его доступным для всех."
"Когда он купил новый смартфон за 2000₴, все его друзья были в восторге.","Когда он купил новый смартфон за 2000 гривен, все его друзья были в восторге."
"Она потратила 1000₴ на новый стильный рюкзак, который идеально подошёл для путешествий.","Она потратила 1000 гривен на новый стильный рюкзак, который идеально подошёл для путешествий."
"Для улучшения ремонта в квартире она заказала мебель на сумму 8000₴.","Для улучшения ремонта в квартире она заказала мебель на сумму 8000 гривен."
"Чтобы поужинать в ресторане, они заплатили 1000₴ за двоих, выбрав лучшие блюда из меню.","Чтобы поужинать в ресторане, они заплатили 1000 гривен за двоих, выбрав лучшие блюда из меню."
"В течение месяца на закупку продуктов для семьи они потратили 1500₴.","В течение месяца на закупку продуктов для семьи они потратили 1500 гривен."
"Для того чтобы стать членом элитного клуба, ему нужно заплатить вступительный взнос в размере 500₴.","Для того чтобы стать членом элитного клуба, ему нужно заплатить вступительный взнос в размере 500 гривен."
"На обучение в языковой школе за полгода она заплатила 6000₴.","На обучение в языковой школе за полгода она заплатила 6000 гривен."
"Она купила новую мебель для своей квартиры, потратив на это 4000₴.","Она купила новую мебель для своей квартиры, потратив на это 4000 гривен."
"Вчера они купили качественные овощи и фрукты на 200₴.","Вчера они купили качественные овощи и фрукты на 200 гривен."
"В этом магазине скидки на продукты составляют до 50%, например, на курицу скидка 30₴ за килограмм.","В этом магазине скидки на продукты составляют до 50%, например, на курицу скидка 30 гривен за килограмм."
"На последнюю командировку он потратил 250₴ на транспорт и проживание.","На последнюю командировку он потратил 250 гривен на транспорт и проживание."
"Цена билета на концерт составляет 700₴, и билеты продаются очень быстро.","Цена билета на концерт составляет 700 гривен, и билеты продаются очень быстро."
"Для того чтобы собрать все необходимые документы для визы, ему пришлось заплатить 600₴.","Для того чтобы собрать все необходимые документы для визы, ему пришлось заплатить 600 гривен."
"На аренду автомобиля для путешествия они заплатили 1000₴ за неделю.","На аренду автомобиля для путешествия они заплатили 1000 гривен за неделю."
"Для нового ремонта в доме семья потратила около 15 000₴ на отделочные материалы и инструменты.","Для нового ремонта в доме семья потратила около 15 000 гривен на отделочные материалы и инструменты."
"В этот раз они выбрали курорт с бассейном, где стоимость проживания на неделю составила 5000₴.","В этот раз они выбрали курорт с бассейном, где стоимость проживания на неделю составила 5000 гривен."
"Они купили три билета в кино за 150₴, чтобы посмотреть новый фильм.","Они купили три билета в кино за 150 гривен, чтобы посмотреть новый фильм."
"Стоимость обеда на двоих в кафе составила 200₴, что было вполне разумно.","Стоимость обеда на двоих в кафе составила 200 гривен, что было вполне разумно."
"Для того чтобы поехать в отпуск, ей нужно накопить еще 8000₴ на билеты и отель.","Для того чтобы поехать в отпуск, ей нужно накопить еще 8000 гривен на билеты и отель."
"В этом магазине скидки на продукты до 30%, что позволило купить овощи и фрукты на 100₴ дешевле.","В этом магазине скидки на продукты до 30%, что позволило купить овощи и фрукты на 100 гривен дешевле."
"На новый стол для кухни они потратили 1200₴, выбрав стильный и функциональный вариант.","На новый стол для кухни они потратили 1200 гривен, выбрав стильный и функциональный вариант."
"Стоимость подписки на журнал составила 300₴ на полгода, что было очень выгодно.","Стоимость подписки на журнал составила 300 гривен на полгода, что было очень выгодно."
"Он заплатил 400₴ за билет на концерт, но считаеет, что это того стоило.","Он заплатил 400 гривен за билет на концерт, но считает, что это того стоило."
"На мероприятие нужно было купить 10 билетов, каждый из которых стоил 300₴.","На мероприятие нужно было купить 10 билетов, каждый из которых стоил 300 гривен."
"Стоимость обучения на курсах английского языка составила 2500₴ за месяц, что было очень удобно для графика.","Стоимость обучения на курсах английского языка составила 2500 гривен за месяц, что было очень удобно для графика."
"На новый холодильник семья потратила 7000₴, так как старый вышел из строя.","На новый холодильник семья потратила 7000 гривен, так как старый вышел из строя."
"Для поездки в горы им нужно было заплатить за аренду снаряжения 1500₴.","Для поездки в горы им нужно было заплатить за аренду снаряжения 1500 гривен."
"Цена нового планшета составила 3500₴, что оказалось разумной инвестицией.","Цена нового планшета составила 3500 гривен, что оказалось разумной инвестицией."
"Для того чтобы пройти курсы по программированию, он заплатил 2000₴.","Для того чтобы пройти курсы по программированию, он заплатил 2000 гривен."
"На новую коллекцию одежды для сезона они потратили 5000₴.","На новую коллекцию одежды для сезона они потратили 5000 гривен."
"Стоимость билетов на концерт популярной группы составила 1500₴ за пару.","Стоимость билетов на концерт популярной группы составила 1500 гривен за пару."
"Для того чтобы снять квартиру на месяц в центре города, он заплатил 12000₴.","Для того чтобы снять квартиру на месяц в центре города, он заплатил 12000 гривен."
"Цена билетов на поезд в одну сторону составила 500₴, что для данного маршрута является стандартной ценой.","Цена билетов на поезд в одну сторону составила 500 гривен, что для данного маршрута является стандартной ценой."
"Они заплатили 800₴ за экскурсию по историческому центру города.","Они заплатили 800 гривен за экскурсию по историческому центру города."
"На книжные полки в новый дом они потратили 2000₴, приобретя много новых книг.","На книжные полки в новый дом они потратили 2000 гривен, приобретя много новых книг."
"Вчера она потратила 300₴ на косметику, выбрав несколько товаров со скидкой.","Вчера она потратила 300 гривен на косметику, выбрав несколько товаров со скидкой."
"Для покупки нового телевизора ему пришлось заплатить 7000₴, так как старый сломался.","Для покупки нового телевизора ему пришлось заплатить 7000 гривен, так как старый сломался."
"На проектирование и ремонт в доме они потратили 15000₴, ожидая качественный результат.","На проектирование и ремонт в доме они потратили 15000 гривен, ожидая качественный результат."
"В этом ресторане ужин на двоих обойдется в 1000₴, включая напитки и десерт.","В этом ресторане ужин на двоих обойдется в 1000 гривен, включая напитки и десерт."
