question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Имиглуцераза (Рекомбинантная макрофагнацеленная β-глюкоцереброзидаза) — аналог лизосомальной β-глюкоцереброзидазы человека.","Имиглуцераза (Рекомбинантная макрофагнацеленная бета-глюкоцереброзидаза) — аналог лизосомальной бета-глюкоцереброзидазы человека.",0,2,0,0,0,0
"«Спидо́ла» (латыш. Spīdola — сияющая) — ® советских портативных транзисторных радиоприёмников, выпускавшихся с 1960 года до начала 1990-х годов. рижским заводом VEF.","«Спидо́ла» (латыш. Spīdola — сияющая) — торговая марка советских портативных транзисторных радиоприёмников, выпускавшихся с 1960 года до начала 1990-х годов. рижским заводом VEF.",0,0,0,1,0,0
"Придыхательный голос, субтон (англ. murmured voice) — тип фонации, при котором через голосовую щель проходит > воздуха, чем при обычном голосе.","Придыхательный голос, субтон (англ. murmured voice) — тип фонации, при котором через голосовую щель проходит больше воздуха, чем при обычном голосе.",0,1,0,0,0,0
"Апертура телескопа равна 9,2 м, однако физически главное зеркало рефлектора > 9,2 метра в диаметре; его точные размеры 11 метров на 9,8 метра.","Апертура телескопа равна 9,2 м, однако физически главное зеркало рефлектора больше 9,2 метра в диаметре; его точные размеры 11 метров на 9,8 метра.",0,1,0,0,0,0
"Эритрулоза (малиновый сахар) — моносахарид из группы тетроз с эмпирической формулой C4H8O4, ∈ к кетозам.","Эритрулоза (малиновый сахар) — моносахарид из группы тетроз с эмпирической формулой C4H8O4, принадлежит к кетозам.",0,1,0,0,0,0
"∃ много предположений о его связах с центариями.","Существует много предположений о его связах с центариями.",0,1,0,0,0,0
"В программу Олимпийских игр включён гладкий бег на 100, 200 и 400 метров у мужчин и женщин, эстафетный бег 4×100 и 4×400 метров у мужчин и женщин.","В программу Олимпийских игр включён гладкий бег на 100, 200 и 400 метров у мужчин и женщин, эстафетный бег 4умножить на100 и 4умножить на400 метров у мужчин и женщин.",0,0,1,0,0,0
"На парламентских выборах в 2018 году Альянс получил 143 места, что на одно место < чем у коалиции левых партий.","На парламентских выборах в 2018 году Альянс получил 143 места, что на одно место меньше чем у коалиции левых партий.",0,1,0,0,0,0
"Следующий список ∋ конечные группы малого порядка с точностью до изоморфизма групп.","Следующий список содержит конечные группы малого порядка с точностью до изоморфизма групп.",0,1,0,0,0,0
"Теория обучения Колба ∋ четыре основных стиля обучения, которые основаны на четырехэтапном учебном цикле (который может быть также интерпретирован как «учебный цикл»).","Теория обучения Колба содержит четыре основных стиля обучения, которые основаны на четырехэтапном учебном цикле (который может быть также интерпретирован как «учебный цикл»).",0,1,-1,1,0,0
"μ Южного Креста (μ Cru, μ Crucis) — седьмая по яркости звезда в созвездии Южного Креста.","Мю Южного Креста (μ Cru, μ Crucis) — седьмая по яркости звезда в созвездии Южного Креста.",0,1,0,0,0,0
"Вку́свилл — российская розничная сеть супермаркетов и собственная ® продуктов, позиционируемых как «продукты для здорового питания».","Вку́свилл — российская розничная сеть супермаркетов и собственная торговая марка продуктов, позиционируемых как «продукты для здорового питания».",0,0,0,1,0,0
"Трансмизогини́я (словослияние «трансфобия» и «мизогиния»; транс-, др.-греч. μῖσος — «ненависть» и γυνή — «женщина») — особая форма угнетения, которой подвергаются транс-женщины: ∩ трансфобии и мизогинии.","Трансмизогини́я (словослияние «трансфобия» и «мизогиния»; транс-, др.-греч. μῖσος — «ненависть» и γυνή — «женщина») — особая форма угнетения, которой подвергаются транс-женщины: пересечение трансфобии и мизогинии.",0,1,0,0,0,0
"Согласно определению Джулии Серано, трансмизогиния основывается на традиционном сексизме — «вере в то, что женственность по ценности ниже, чем маскулинность, и ∃ прежде всего в интересах последней», а также на оппозиционном сексизме, то есть «вере в то, что женщины и мужчины — жёсткие, взаимоисключающие категории».","Согласно определению Джулии Серано, трансмизогиния основывается на традиционном сексизме — «вере в то, что женственность по ценности ниже, чем маскулинность, и существует прежде всего в интересах последней», а также на оппозиционном сексизме, то есть «вере в то, что женщины и мужчины — жёсткие, взаимоисключающие категории».",0,1,0,0,0,0
"Ben’s Original, ранее Uncle Ben’s (с англ. — «от дяди Бена»), — бренд скороварящегося риса и связанных с ним пищевых продуктов; ∈ корпорации Mars.","Ben’s Original, ранее Uncle Ben’s (с англ. — «от дяди Бена»), — бренд скороварящегося риса и связанных с ним пищевых продуктов; принадлежит корпорации Mars.",0,1,0,0,0,0
"После этого турнир > не проводился вплоть до 2014 года.","После этого турнир больше не проводился вплоть до 2014 года.",0,1,0,0,0,0
"В двух университетах и двух колледжах города учится около 35 000 студентов, что >, чем в Принстоне (Нью-Джерси) и Нью-Хейвене (Коннектикут) вместе взятых.","В двух университетах и двух колледжах города учится около 35 000 студентов, что больше, чем в Принстоне (Нью-Джерси) и Нью-Хейвене (Коннектикут) вместе взятых.",0,1,0,0,0,0
"A. Lange & Söhne (рус. А. Ланге унд Зёне) — ® немецкой часовой компании из Саксонии Lange Uhren GmbH («Lange»), являющейся дочерней компанией холдинга Richemont.","A. Lange & Söhne (рус. А. Ланге унд Зёне) — торговая марка немецкой часовой компании из Саксонии Lange Uhren GmbH («Lange»), являющейся дочерней компанией холдинга Richemont.",0,0,0,1,0,0
"Конгресс южноафриканских профсоюзов (англ. Congress of South African Trade Unions, COSATU) — крупнейшее (из трех) профсоюзное ∪ рабочих ЮАР.","Конгресс южноафриканских профсоюзов (англ. Congress of South African Trade Unions, COSATU) — крупнейшее (из трех) профсоюзное объединение рабочих ЮАР.",0,1,0,0,0,0
"Второй альбом Life («Жизнь», 1995) с синглом «Carnival» («Карнавал») стал прорывным, они получили ещё > внимания со стороны слушателей и критиков, и наконец,","Второй альбом Life («Жизнь», 1995) с синглом «Carnival» («Карнавал») стал прорывным, они получили ещё больше внимания со стороны слушателей и критиков, и наконец,",0,1,0,0,0,0
"Архивист Соединённых Штатов (англ. Archivist of the United States) — центральный орган государственного управления США в виде должностного лица, осуществляющего хранение всех законодательных актов, принятых Конгрессом США, их ∪ в Большой свод законодательства США и предоставление в публичное пользование.","Архивист Соединённых Штатов (англ. Archivist of the United States) — центральный орган государственного управления США в виде должностного лица, осуществляющего хранение всех законодательных актов, принятых Конгрессом США, их объединение в Большой свод законодательства США и предоставление в публичное пользование.",0,1,0,0,0,0
"Типичная для творчества Бэкона картина ∋ отсылки к самым разным источникам, включая кричащий рот медсестры в фильме 1925 года Сергея Эйзенштейна «Броненосец „Потёмкин“» и иконографию, посвящённую как распятию Иисуса Христа, так и снятию с креста.","Типичная для творчества Бэкона картина содержит отсылки к самым разным источникам, включая кричащий рот медсестры в фильме 1925 года Сергея Эйзенштейна «Броненосец „Потёмкин“» и иконографию, посвящённую как распятию Иисуса Христа, так и снятию с креста.",0,1,0,0,0,0
"Шэннон Вриленд (англ. Shannon Vreeland; род. 15 ноября 1991 года, Сент-Луис, Миссури) — американская пловчиха, олимпийская чемпионка 2012 года в эстафете 4×200 метров вольным стилем, многократная чемпионка мира в эстафетах.","Шэннон Вриленд (англ. Shannon Vreeland; род. 15 ноября 1991 года, Сент-Луис, Миссури) — американская пловчиха, олимпийская чемпионка 2012 года в эстафете 4умножить на200 метров вольным стилем, многократная чемпионка мира в эстафетах.",0,0,1,0,0,0
"На Олимпийских играх 2012 года в Лондоне выступала только в эстафете 4×200 метров вольным стилем, участвовала и в предварительном заплыве, и в финале, в котором американки победили с новым олимпийским рекордом (7.42,92).","На Олимпийских играх 2012 года в Лондоне выступала только в эстафете 4умножить на200 метров вольным стилем, участвовала и в предварительном заплыве, и в финале, в котором американки победили с новым олимпийским рекордом (7.42,92).",0,0,1,0,0,0
"Шницель ∃ в самых различных вариантах.","Шницель существует в самых различных вариантах.",0,1,0,0,0,0
"Энджело Ф. Тейлор (англ. Angelo F. Taylor, род. 29 декабря 1978 года) — американский спринтер, трёхкратный олимпийский чемпион и трёхкратный чемпион мира на дистанции 400 метров с барьерами и в эстафете 4×400 метров.","Энджело Ф. Тейлор (англ. Angelo F. Taylor, род. 29 декабря 1978 года) — американский спринтер, трёхкратный олимпийский чемпион и трёхкратный чемпион мира на дистанции 400 метров с барьерами и в эстафете 4умножить на400 метров.",0,0,1,0,0,0
"Ваханский язык образует отдельную группу в составе восточноиранских языков и входит в ареальное ∪ памирских языков.","Ваханский язык образует отдельную группу в составе восточноиранских языков и входит в ареальное объединение памирских языков.",0,1,0,0,0,0
"Пердита ∈ к группе Порции, которая также включает в себя Бианку, Крессиду, Дездемону, Джульетту, Порцию, Розалинду, Купидона и Белинду.","Пердита принадлежит к группе Порции, которая также включает в себя Бианку, Крессиду, Дездемону, Джульетту, Порцию, Розалинду, Купидона и Белинду.",0,1,0,0,0,0
"Аэропорт τ (англ. Tau Airport; ИАТА: TAV, FAA LID: HI36) — бывший частный аэропорт, расположенный в 1,6 км к юго-востоку от посёлка τ, в северо-восточной части одноимённого острова в составе Американского Самоа, невключённой неорганизованной территории США.","Аэропорт Тау (англ. Tau Airport; ИАТА: TAV, FAA LID: HI36) — бывший частный аэропорт, расположенный в 1,6 км к юго-востоку от посёлка Тау, в северо-восточной части одноимённого острова в составе Американского Самоа, невключённой неорганизованной территории США.",0,2,0,0,0,0
"Михаил Хо Динь χ (вьет. Micae Hồ Đình Hy; 1808, Вьетнам — 22 мая 1857) — святой римско-католической церкви, мученик.","Михаил Хо Динь Хи (вьет. Micae Hồ Đình Hy; 1808, Вьетнам — 22 мая 1857) — святой римско-католической церкви, мученик.",0,1,0,0,0,0
"∃ фарфоровая плакетка с копией галерейного портрета, выполненная художником Елашевским в 1838 году.","Существует фарфоровая плакетка с копией галерейного портрета, выполненная художником Елашевским в 1838 году.",0,1,0,0,0,0
"Социальные облигации по своим признакам > похожи на сложный структурированный продукт.","Социальные облигации по своим признакам больше похожи на сложный структурированный продукт.",0,1,0,0,0,0
"Кастор (англ. caster angle или castor angle) — ∠ продольного наклона оси поворота колеса автомобиля.","Кастор (англ. caster angle или castor angle) — угол продольного наклона оси поворота колеса автомобиля.",0,1,0,0,0,0
"Более 90 произведений ∈ его перу.","Более 90 произведений принадлежит его перу.",0,1,0,0,0,0
"> чем за четверть века партнёрства активно развились торгово-экономические связи, успешно реализован ряд совместных экономических проектов, создан совместный сельскохозяйственный фонд прямых инвестиций.","Больше чем за четверть века партнёрства активно развились торгово-экономические связи, успешно реализован ряд совместных экономических проектов, создан совместный сельскохозяйственный фонд прямых инвестиций.",0,1,0,0,0,0
"TAC1 кодирует нейрокинин A (ранее назвался Вещество K), нейропептид K (он же нейрокинин K), нейропептид Γ и вещество P. Используется Альтернативный сплайсинг.","TAC1 кодирует нейрокинин A (ранее назвался Вещество K), нейропептид K (он же нейрокинин K), нейропептид гамма и вещество P. Используется Альтернативный сплайсинг.",0,1,0,0,0,0
"∃ похожий на карет диакритический знак — циркумфлекс, в отличие от которого, карет — самостоятельный символ.","Существует похожий на карет диакритический знак — циркумфлекс, в отличие от которого, карет — самостоятельный символ.",0,1,0,0,0,0
"Литовско-Белорусский фронт (пол. Front Litewsko-Białoruski) — оперативное ∪ Войска Польского, созданное во время советско-польской войны директивой главнокомандующего Юзефа Пилсудского от 15 мая 1919 года.","Литовско-Белорусский фронт (пол. Front Litewsko-Białoruski) — оперативное объединение Войска Польского, созданное во время советско-польской войны директивой главнокомандующего Юзефа Пилсудского от 15 мая 1919 года.",0,1,0,0,0,0
"В 2009 году Даду сообщил, что Тудор находится на лечении в Румынии, но по-прежнему ∈ «Алании».","В 2009 году Даду сообщил, что Тудор находится на лечении в Румынии, но по-прежнему принадлежит «Алании».",0,1,0,0,0,0
"Знаком × отмечены виды, имеющие гибридное происхождение.","Знаком умножить на отмечены виды, имеющие гибридное происхождение.",0,0,1,0,0,0
"Ассоциация Христианских Евангельских Церквей «Союз Христиан» — ∪ протестантских общин России, относящееся к евангельским христианам.","Ассоциация Христианских Евангельских Церквей «Союз Христиан» — объединение протестантских общин России, относящееся к евангельским христианам.",0,1,0,0,0,0
"Первый цикл — «Жизнь блаженного Карло», состоящий из 28 картин размером около 4,75×6 м, был начат в 1602 году, после беатификации К. Борромео.","Первый цикл — «Жизнь блаженного Карло», состоящий из 28 картин размером около 4,75умножить на6 м, был начат в 1602 году, после беатификации К. Борромео.",0,0,1,0,0,0
"Второй цикл — «Чудеса святого Карло», состоящий из 26 картин размером около 2,4×3,6 м, был выполнен в период с декабря 1609 до ноября 1610 года.","Второй цикл — «Чудеса святого Карло», состоящий из 26 картин размером около 2,4умножить на3,6 м, был выполнен в период с декабря 1609 до ноября 1610 года.",0,0,1,0,0,0
"Способ хранения объекта в языке Си определяет его время жизни — часть времени выполнения программы, во время которого объект ∃ или для него зарезервировано место.","Способ хранения объекта в языке Си определяет его время жизни — часть времени выполнения программы, во время которого объект существует или для него зарезервировано место.",0,1,0,0,0,0
"∃ три способа хранения объектов: автоматический, статический и динамический.","Существует три способа хранения объектов: автоматический, статический и динамический.",0,1,0,0,0,0
"Другими словами, задача относится к классу BQP, если ∃ квантовый алгоритм (алгоритм для квантового компьютера), решающий данную проблему с высокой вероятностью и работающий гарантированно не более чем за полиномиальное время.","Другими словами, задача относится к классу BQP, если существует квантовый алгоритм (алгоритм для квантового компьютера), решающий данную проблему с высокой вероятностью и работающий гарантированно не более чем за полиномиальное время.",0,1,0,0,0,0
"Обычно используют украшения от 2,4 мм в диаметре и > — для мужчин, и 1,6 мм и > — для женщин.","Обычно используют украшения от 2,4 мм в диаметре и больше — для мужчин, и 1,6 мм и больше — для женщин.",0,2,0,0,0,0
"Букове́ль — крупнейший горнолыжный курорт Украины, часть которого ∈ государству.","Букове́ль — крупнейший горнолыжный курорт Украины, часть которого принадлежит государству.",0,1,0,0,0,0
"Сибинский диалект — язык народа сибо, распространён в Синьцзян-Уйгурском автономном районе Китая, где ∃ Чапчал-Сибоский автономный уезд.","Сибинский диалект — язык народа сибо, распространён в Синьцзян-Уйгурском автономном районе Китая, где существует Чапчал-Сибоский автономный уезд.",0,1,0,0,0,0
"При университете ∃ библиотека.","При университете существует библиотека.",0,1,0,0,0,0
"Группа «А» («α») при Комитете государственной безопасности Республики Беларусь (бел. Група «А» («α») пры Камітэце дзяржаўнай бяспекі Рэспублікі Беларусь) — антитеррористическое подразделение КГБ Белоруссии.","Группа «А» («Альфа») при Комитете государственной безопасности Республики Беларусь (бел. Група «А» («Альфа») пры Камітэце дзяржаўнай бяспекі Рэспублікі Беларусь) — антитеррористическое подразделение КГБ Белоруссии.",0,2,0,0,0,0
"Из-за вторжения России на Украину спецподразделение «α» находится под санкциями всех стран Евросоюза, США, Швейцарии и Японии","Из-за вторжения России на Украину спецподразделение «Альфа» находится под санкциями всех стран Евросоюза, США, Швейцарии и Японии",0,1,0,0,0,0
"В России на сегодняшний день ∃ десять ЦМТ: в Москве, Санкт-Петербурге, Екатеринбурге, Челябинске, Нижнем Новгороде, Краснодаре, Красноярске, Новосибирске, Сочи, Ростове-на-Дону.","В России на сегодняшний день существует десять ЦМТ: в Москве, Санкт-Петербурге, Екатеринбурге, Челябинске, Нижнем Новгороде, Краснодаре, Красноярске, Новосибирске, Сочи, Ростове-на-Дону.",0,1,0,0,0,0
"Согласно журналу «Der Spiegel», в Штарнберге и его окрестностях живёт > богатых граждан, чем в любом другом городе Германии.","Согласно журналу «Der Spiegel», в Штарнберге и его окрестностях живёт больше богатых граждан, чем в любом другом городе Германии.",0,1,0,0,0,0
"Μ-20 — разрабатываемый в конце 1960-х годов вертолёт, проектировался как лёгкий однодвигательный многоцелевой аппарат.","Ми-20 — разрабатываемый в конце 1960-х годов вертолёт, проектировался как лёгкий однодвигательный многоцелевой аппарат.",0,1,0,0,0,0
