question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Мазама (англ. Mount Mazama) — крупная кальдера диаметром 8 × 10 км, расположенная в южной части штата Орегон, США, и являющаяся частью Каскадных гор.","Мазама (англ. Mount Mazama) — крупная кальдера диаметром 8 умножить на 10 км, расположенная в южной части штата Орегон, США, и являющаяся частью Каскадных гор.",0,0,1,0,0,0
"Уильямс — пятикратный лауреат премии «Оскар» (за музыку к фильмам «Скрипач на крыше», «Челюсти», «Звёздные войны. Эпизод IV: Новая надежда», «Инопланетянин», «Список Шиндлера») и 54-кратный номинант (лучший результат среди киномузыкантов и второй по количеству номинаций на «Оскар» за всю историю (> только у Уолта Диснея — 59)).","Уильямс — пятикратный лауреат премии «Оскар» (за музыку к фильмам «Скрипач на крыше», «Челюсти», «Звёздные войны. Эпизод IV: Новая надежда», «Инопланетянин», «Список Шиндлера») и 54-кратный номинант (лучший результат среди киномузыкантов и второй по количеству номинаций на «Оскар» за всю историю (больше только у Уолта Диснея — 59)).",0,1,0,0,0,0
"Beretta M9 — самозарядный пистолет под патрон 9×19 мм Парабеллум, версия итальянского пистолета Beretta 92F для вооружённых сил США.","Beretta M9 — самозарядный пистолет под патрон 9умножить на19 мм Парабеллум, версия итальянского пистолета Beretta 92F для вооружённых сил США.",0,0,1,0,0,0
"Δ Весов (δ Lib) — кратная система в созвездии Весов.","Дельта Весов (δ Lib) — кратная система в созвездии Весов.",0,1,0,0,0,0
"В 2001 году появились свидетельства, что в системе ∃ третий долгопериодический компаньон, примерно солнечной массы и спектрального класса G9 с периодом обращения 2,762 года.","В 2001 году появились свидетельства, что в системе существует третий долгопериодический компаньон, примерно солнечной массы и спектрального класса G9 с периодом обращения 2,762 года.",0,1,0,0,0,0
"Глубокий ∠ (бел. Глыбокі Вугал) — деревня в Каменецком районе Брестской области Белоруссии.","Глубокий Угол (бел. Глыбокі Вугал) — деревня в Каменецком районе Брестской области Белоруссии.",0,1,0,0,0,0
"α Рака (α Cnc / α Cancri) — двойная звезда, находящаяся в созвездии Рака на расстоянии 174 световых лет от нас.","Альфа Рака (α Cnc / α Cancri) — двойная звезда, находящаяся в созвездии Рака на расстоянии 174 световых лет от нас.",0,1,0,0,0,0
"Пока Гомер был маленьким ребёнком, в 1960-х Мона всё > и > увлекалась движением хиппи и принимала участие в различных политических протестах, она прониклась убеждениями хиппи, когда увидела длинные волосы Джо Намата во время Третьего Суперкубка.","Пока Гомер был маленьким ребёнком, в 1960-х Мона всё больше и больше увлекалась движением хиппи и принимала участие в различных политических протестах, она прониклась убеждениями хиппи, когда увидела длинные волосы Джо Намата во время Третьего Суперкубка.",0,2,0,0,0,0
"«Щ-106» — советская дизель-электрическая торпедная подводная лодка времён Второй мировой войны, ∈ к серии V проекта Щ — «Щука».","«Щ-106» — советская дизель-электрическая торпедная подводная лодка времён Второй мировой войны, принадлежит к серии V проекта Щ — «Щука».",0,1,0,0,0,0
"«Полёт в навсегда» (англ. Flight to Forever, также «Полёт в ∞») — научно-фантастическая повесть американского писателя Пола Андерсона.","«Полёт в навсегда» (англ. Flight to Forever, также «Полёт в бесконечность») — научно-фантастическая повесть американского писателя Пола Андерсона.",0,1,0,0,0,0
"∃ устойчивое мнение, что OLE DB ориентирован в большей степени на MS SQL, однако это не так.","Существует устойчивое мнение, что OLE DB ориентирован в большей степени на MS SQL, однако это не так.",0,1,0,0,0,0
"Разрезание торта согласно полезности (или разрезание торта по maxsum) — это правило дележа неоднородных ресурсов, таких как торт или земельная недвижимость, между несколькими участниками с различными функциями количественной полезности так, что сумма полезности для участников будет как можно >.","Разрезание торта согласно полезности (или разрезание торта по maxsum) — это правило дележа неоднородных ресурсов, таких как торт или земельная недвижимость, между несколькими участниками с различными функциями количественной полезности так, что сумма полезности для участников будет как можно больше.",0,1,0,0,0,0
"«Моя геройская академия» (яп. 僕のヒーローアカデミア Боку но χ:ρ: акадэмиа, англ. My Hero Academia) — манга, написанная и иллюстрированная Кохэем Хорикоси.","«Моя геройская академия» (яп. 僕のヒーローアカデミア Боку но хи:ро: акадэмиа, англ. My Hero Academia) — манга, написанная и иллюстрированная Кохэем Хорикоси.",0,2,0,0,0,0
"Тахокли́н — переходная область в Солнце (и других звёздах с массой > 0,3 M⊙) между зоной лучистого переноса и дифференциально вращающейся внешней конвективной зоной.","Тахокли́н — переходная область в Солнце (и других звёздах с массой больше 0,3 M⊙) между зоной лучистого переноса и дифференциально вращающейся внешней конвективной зоной.",0,1,0,0,0,0
"∃ четыре варианта длины кузова (три варианта колёсной базы) и три варианта высоты крыши, имеет двускатные или односкатные колёса задней оси.","Существует четыре варианта длины кузова (три варианта колёсной базы) и три варианта высоты крыши, имеет двускатные или односкатные колёса задней оси.",0,1,0,0,0,0
"θ Волка (лат. θ Lupi), HD 144294 — двойная звезда в созвездии Волка на расстоянии приблизительно 399 световых лет (около 122 парсеков) от Солнца.","Тета Волка (лат. θ Lupi), HD 144294 — двойная звезда в созвездии Волка на расстоянии приблизительно 399 световых лет (около 122 парсеков) от Солнца.",0,1,0,0,0,0
"В категории совместное картографирование ∃ также российские проекты Яндекс.Народная карта и Wikimapia.","В категории совместное картографирование существует также российские проекты Яндекс.Народная карта и Wikimapia.",0,1,0,0,0,0
"При Горной школе также ∃ минералогический музей, коллекция которого — одна из крупнейших в мире.","При Горной школе также существует минералогический музей, коллекция которого — одна из крупнейших в мире.",0,1,0,0,0,0
"Симфоническая поэма для флейты с оркестром (нидерл. Symphonisch gedicht voor fluit en orkest) Μ минор Op. 43a — сочинение Петера Бенуа, написанное в 1865 году.","Симфоническая поэма для флейты с оркестром (нидерл. Symphonisch gedicht voor fluit en orkest) ми минор Op. 43a — сочинение Петера Бенуа, написанное в 1865 году.",0,1,0,0,0,0
"В мае 2014 года стало известно, что участник эстафетной сборной США 4×100 м Тайсон Гэй нарушил антидопинговые правила, и его результат на Олимпийских играх должен быть аннулирован.","В мае 2014 года стало известно, что участник эстафетной сборной США 4умножить на100 м Тайсон Гэй нарушил антидопинговые правила, и его результат на Олимпийских играх должен быть аннулирован.",0,0,1,0,0,0
"Национальный Полоцкий историко-культурный музей-заповедник (бел. Нацыянальны Полацкi гісторыка-культурны музей-запаведнік) — ∪ музеев и охраняемых территорий города Полоцка.","Национальный Полоцкий историко-культурный музей-заповедник (бел. Нацыянальны Полацкi гісторыка-культурны музей-запаведнік) — объединение музеев и охраняемых территорий города Полоцка.",0,1,0,0,0,0
"Оно утверждает, что длина любой стороны треугольника всегда < суммы длин двух его других сторон (или равносильная формулировка — длина наибольшей стороны < суммы длин двух других сторон).","Оно утверждает, что длина любой стороны треугольника всегда меньше суммы длин двух его других сторон (или равносильная формулировка — длина наибольшей стороны меньше суммы длин двух других сторон).",0,2,0,0,0,0
"На юге Чехии ∃ свой вариант этого блюда (kynuté borůvkové knedlíky) с черничной начинкой и посыпанный тёртым сухим творогом.","На юге Чехии существует свой вариант этого блюда (kynuté borůvkové knedlíky) с черничной начинкой и посыпанный тёртым сухим творогом.",0,1,0,0,0,0
"(107) Камилла (лат. Camilla) — астероид внешней части главного пояса, который имеет очень тёмную поверхность, богатую простейшими углеродными соединениями и ∈ к семейству Кибелы.","(107) Камилла (лат. Camilla) — астероид внешней части главного пояса, который имеет очень тёмную поверхность, богатую простейшими углеродными соединениями и принадлежит к семейству Кибелы.",0,1,0,0,0,0
"Имя художника фигурирует только в одном, но великолепном манускрипте, «Хамсе» Низами, создание которого > похоже на эпопею.","Имя художника фигурирует только в одном, но великолепном манускрипте, «Хамсе» Низами, создание которого больше похоже на эпопею.",0,1,0,0,0,0
"Газета определяя себя как коммунистическая, ∉ какой-либо политической партии.","Газета определяя себя как коммунистическая, не принадлежит какой-либо политической партии.",0,0,0,1,0,0
"Согласно Уставу, целью Общества является организация, поддержка и продвижение мероприятий, направленных на развитие научных исследований, связанных с нервной системой; ∪ специалистов, работающих в области нейробиологии; представление польской нейронауки в стране и за рубежом; проведение мероприятий, направленных на популяризацию биомедицинских исследований.","Согласно Уставу, целью Общества является организация, поддержка и продвижение мероприятий, направленных на развитие научных исследований, связанных с нервной системой; объединение специалистов, работающих в области нейробиологии; представление польской нейронауки в стране и за рубежом; проведение мероприятий, направленных на популяризацию биомедицинских исследований.",0,1,0,0,0,0
"ВВС Ленинградского фронта (ВВС ЛенФ) — оперативное ∪ фронтовой авиации, предназначенное для решения боевых задач (ведения боевых действий) во взаимодействии (в совместных операциях) с другими видами Вооружённых Сил Союза ССР, а также проведения самостоятельных воздушных операций.","ВВС Ленинградского фронта (ВВС ЛенФ) — оперативное объединение фронтовой авиации, предназначенное для решения боевых задач (ведения боевых действий) во взаимодействии (в совместных операциях) с другими видами Вооружённых Сил Союза ССР, а также проведения самостоятельных воздушных операций.",0,1,0,0,0,0
"Настоящий список ∋ информацию о награждённых по алфавиту и ссылки на алфавитные списки, в которых перечислены Герои Социалистического Труда, приведены даты Указов Президиума Верховного Совета СССР о присвоении звания, данные о должностях и местах работы Героев на дату присвоения звания Героя Социалистического Труда, годах их жизни.","Настоящий список содержит информацию о награждённых по алфавиту и ссылки на алфавитные списки, в которых перечислены Герои Социалистического Труда, приведены даты Указов Президиума Верховного Совета СССР о присвоении звания, данные о должностях и местах работы Героев на дату присвоения звания Героя Социалистического Труда, годах их жизни.",0,1,0,0,0,0
"Ямайская бегунья Элейн Томпсон-Хера стала единственной, кто выиграл три медали — два золота (100 и 200 метров) и одну бронзу (эстафета 4×100 метров).","Ямайская бегунья Элейн Томпсон-Хера стала единственной, кто выиграл три медали — два золота (100 и 200 метров) и одну бронзу (эстафета 4умножить на100 метров).",0,0,1,0,0,0
"Должность ∃, по крайней мере с 1243, когда появляются указания о наёмном атторнее, защищающим интересы короля в суде.","Должность существует, по крайней мере с 1243, когда появляются указания о наёмном атторнее, защищающим интересы короля в суде.",0,1,0,0,0,0
"Игра в снукер ведётся ударами битка по шарам на столе — двумя (или более) игроками, которые, по очереди выполняя удары, пытаются набрать > очков, чем противник, в рамках правил игры.","Игра в снукер ведётся ударами битка по шарам на столе — двумя (или более) игроками, которые, по очереди выполняя удары, пытаются набрать больше очков, чем противник, в рамках правил игры.",0,1,0,0,0,0
"В 1993 году Ральф Гассер доказал с помощью комбинации альфа-β-поиска и баз данных эндшпиля, что игра на компьютере сводится к ничьей.","В 1993 году Ральф Гассер доказал с помощью комбинации альфа-бета-поиска и баз данных эндшпиля, что игра на компьютере сводится к ничьей.",0,1,0,0,0,0
"Плахотнюк ∈ к числу богатейших людей Молдовы или даже является самым богатым в стране.","Плахотнюк принадлежит к числу богатейших людей Молдовы или даже является самым богатым в стране.",0,1,0,0,0,0
"Пруннеру ∈ ряд транскрипций для контрабаса, в том числе сочинений Иоганна Себастьяна Баха и Людвига ван Бетховена.","Пруннеру принадлежит ряд транскрипций для контрабаса, в том числе сочинений Иоганна Себастьяна Баха и Людвига ван Бетховена.",0,1,0,0,0,0
'С 06.02.2023 называется Акционерное общество "Научно-производственное ∪ дальней радиолокации" (АО "НПО дальней радиолокации").','С 06.02.2023 называется Акционерное общество "Научно-производственное объединение дальней радиолокации" (АО "НПО дальней радиолокации").',0,1,0,0,0,0
"Экономика медного века, даже в тех регионах, где медь не использовалась, > не состояла из земледельческих общин и племён.","Экономика медного века, даже в тех регионах, где медь не использовалась, больше не состояла из земледельческих общин и племён.",0,1,0,0,0,0
"Начиная с советских времен, ∃ несколько устойчивых аббревиатур названий типов российских и советских траулеров:","Начиная с советских времен, существует несколько устойчивых аббревиатур названий типов российских и советских траулеров:",0,1,0,0,0,0
"Хроматическое число любого графа = минимальной длине максимальному пути среди всех ациклических ориентаций.","Хроматическое число любого графа равно минимальной длине максимальному пути среди всех ациклических ориентаций.",0,1,0,0,0,0
"Ю́жная а́рмия — оперативно-стратегическое ∪ белогвардейских войск на Дону летом—осенью 1918 года во время Гражданской войны в России.","Ю́жная а́рмия — оперативно-стратегическое объединение белогвардейских войск на Дону летом—осенью 1918 года во время Гражданской войны в России.",0,1,0,0,0,0
"В некоторых сотовых телефонах ∃ ограничение на размер MMS до 100 килобайт.","В некоторых сотовых телефонах существует ограничение на размер MMS до 100 килобайт.",0,1,0,0,0,0
"Городское радио в Мелитополе ∃ с 1990 года.","Городское радио в Мелитополе существует с 1990 года.",0,1,0,0,0,0
"Γ-протеобактерии (лат. Gammaproteobacteria) — класс грамотрицательных бактерий типа протеобактерий, в который входят некоторые группы, важные в медицинском, экологическом и научном плане.","Гамма-протеобактерии (лат. Gammaproteobacteria) — класс грамотрицательных бактерий типа протеобактерий, в который входят некоторые группы, важные в медицинском, экологическом и научном плане.",0,1,0,0,0,0
"Космиды (Cosmides) — плазмиды, содержащие фрагмент ДНК фага λ включая cos-участок.","Космиды (Cosmides) — плазмиды, содержащие фрагмент ДНК фага лямбда включая cos-участок.",0,1,0,0,0,0
"Анимизм в Центральноафриканской Республике — общее название ∀ традиционных верований и обычаев, которые практикуют коренные народы этого государства.","Анимизм в Центральноафриканской Республике — общее название для всех традиционных верований и обычаев, которые практикуют коренные народы этого государства.",0,0,0,1,0,0
"Товарищество экспериментальных выставок / ТЭВ — независимое ∪ ленинградских художников, созданное в конце 1975 года.","Товарищество экспериментальных выставок / ТЭВ — независимое объединение ленинградских художников, созданное в конце 1975 года.",0,1,0,0,0,0
"Список лидеров кинопроката США 2024 года ∋ аннотированное перечисление фильмов, которые занимали первое место в США по итогам сборов каждой из недель 2024 года.","Список лидеров кинопроката США 2024 года содержит аннотированное перечисление фильмов, которые занимали первое место в США по итогам сборов каждой из недель 2024 года.",0,1,0,0,0,0
"Войска́ Новоросси́йской о́бласти Вооруже́нных сил Ю́га Росси́и (ВСЮР), Войска́ Новоросси́йского кра́я, Войска́ Новоро́ссии — оперативно-стратегическое ∪ войск Вооружённых сил Юга России в августе 1919 — марте 1920 гг. в Новороссийской области Юга России (область была образована 25 августа 1919 года командованием ВСЮР как территориальное-административное ∪ Херсонской губернии и Северной Таврии).","Войска́ Новоросси́йской о́бласти Вооруже́нных сил Ю́га Росси́и (ВСЮР), Войска́ Новоросси́йского кра́я, Войска́ Новоро́ссии — оперативно-стратегическое объединение войск Вооружённых сил Юга России в августе 1919 — марте 1920 гг. в Новороссийской области Юга России (область была образована 25 августа 1919 года командованием ВСЮР как территориальное-административное объединение Херсонской губернии и Северной Таврии).",0,2,0,0,0,0
"∈ бассейну Балтийского моря.","Принадлежит бассейну Балтийского моря.",0,1,0,0,0,0
"Программный продукт разрабатывается американской компанией Cakewalk (до 2008 года — Twelve Tone Systems, с 2008 года контрольный пакет в компании ∈ корпорации Roland).","Программный продукт разрабатывается американской компанией Cakewalk (до 2008 года — Twelve Tone Systems, с 2008 года контрольный пакет в компании принадлежит корпорации Roland).",0,1,0,0,0,0
"До 2016 года автомобиль оснащался 6-ступенчатой автоматической трансмиссией, с 2016 года передач стало на 2 >.","До 2016 года автомобиль оснащался 6-ступенчатой автоматической трансмиссией, с 2016 года передач стало на 2 больше.",0,1,0,0,0,0
"У птиц, динозавров, птерозавров и ихтиозавров склера ∋ склеротикальное кольцо.","У птиц, динозавров, птерозавров и ихтиозавров склера содержит склеротикальное кольцо.",0,1,0,0,0,0
"Namco × Capcom (яп. ナムコ クロス カプコン Намуко Куросу Капукон) — компьютерная игра в жанрах тактическая ролевая игра и ролевой боевик.","Namco умножить на Capcom (яп. ナムコ クロス カプコン Намуко Куросу Капукон) — компьютерная игра в жанрах тактическая ролевая игра и ролевой боевик.",0,0,1,0,0,0
"Высокототиентное число — это целое число k, имеющее > решений уравнения","Высокототиентное число — это целое число k, имеющее больше решений уравнения",0,1,0,0,0,0
"Служба ИноСМИ ∈ МИА «Россия сегодня», возглавляемое Дмитрием Киселёвым, финансирование осуществляется Федеральным агентством печати и информации (Роспечать).","Служба ИноСМИ принадлежит МИА «Россия сегодня», возглавляемое Дмитрием Киселёвым, финансирование осуществляется Федеральным агентством печати и информации (Роспечать).",0,1,0,0,0,0
