question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Ныне действующий флаг утверждён 8 февраля 2011 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 6588.","Ныне действующий флаг утверждён 8 февраля 2011 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 6588.",0,0,0,0,1,0
"Выбран под общим 113-м № на драфте НХЛ 1989 года командой «Ванкувер Кэнакс».","Выбран под общим 113-м номером на драфте НХЛ 1989 года командой «Ванкувер Кэнакс».",0,0,0,0,1,0
"Бери́ллий (химический символ — Be, от лат. Beryllium) — химический элемент 2-й группы (по устаревшей классификации — главной подгруппы второй группы, IIA) второго периода периодической системы химических элементов Д. И. Менделеева с атомным № 4.","Бери́ллий (химический символ — Be, от лат. Beryllium) — химический элемент 2-й группы (по устаревшей классификации — главной подгруппы второй группы, IIA) второго периода периодической системы химических элементов Д. И. Менделеева с атомным номером 4.",0,0,0,0,1,0
"56-я параллель северной широты — линия широты, отстоящая от экватора на 56 ° к северу и пересекающая Европу, Азию, Тихий океан, Северную Америку и Атлантический океан.","56-я параллель северной широты — линия широты, отстоящая от экватора на 56 градусов к северу и пересекающая Европу, Азию, Тихий океан, Северную Америку и Атлантический океан.",0,0,0,0,1,0
"Памятник культуры Малопольского воеводства: регистрационный № 446 от 5 марта 1991 года.","Памятник культуры Малопольского воеводства: регистрационный номер 446 от 5 марта 1991 года.",0,0,0,0,1,0
"№ в государственном реестре страховых компаний — 1, лицензии ЦБ РФ от 6 июня 2018 года ОС 0001-02,-03,-04 и -05 (обязательные виды страхования), ПС 0001 (перестрахование), СИ 0001 (имущественное страхование) и СЛ 0001 (личное страхование).","Номер в государственном реестре страховых компаний — 1, лицензии ЦБ РФ от 6 июня 2018 года ОС 0001-02,-03,-04 и -05 (обязательные виды страхования), ПС 0001 (перестрахование), СИ 0001 (имущественное страхование) и СЛ 0001 (личное страхование).",0,0,0,0,1,0
"Оставшись сиротой, Минна воспитывалась в доме издателя Карла Эрнста Фридриха Фромана в ¥.","Оставшись сиротой, Минна воспитывалась в доме издателя Карла Эрнста Фридриха Фромана в Йене.",0,0,0,0,1,0
"Флаг утверждён 13 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации под № 3236, а также в Государственный регистр символики Республики Башкортостан под № 027.","Флаг утверждён 13 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации под номером 3236, а также в Государственный регистр символики Республики Башкортостан под номером 027.",0,0,0,0,2,0
"Цифровой ¥ («цифровая версия ¥»; англ.","Цифровой юань («цифровая версия юаня»; англ.",0,0,0,0,2,0
"Финансовые учреждения конвертировали часть своих депозитов в Центральном банке в цифровой ¥ и определили сектора экономики для его продвижения.","Финансовые учреждения конвертировали часть своих депозитов в Центральном банке в цифровой юань и определили сектора экономики для его продвижения.",0,0,0,0,1,0
"Флаг утверждён 27 апреля 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3912.","Флаг утверждён 27 апреля 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3912.",0,0,0,0,1,0
