question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Ката́й (баш. Ҡатай) — родо-племенное ∪ в составе башкир.","Ката́й (баш. Ҡатай) — родо-племенное объединение в составе башкир.",0,1,0,0,0,0
"Если A и B — концы диаметра (то есть центральный ∠ AOB — развёрнутый), точка O — центр окружности, то они определяют две равные дуги, называемые полуокружностями.","Если A и B — концы диаметра (то есть центральный угол AOB — развёрнутый), точка O — центр окружности, то они определяют две равные дуги, называемые полуокружностями.",0,1,0,0,0,0
"После падения каганата часть уйгуров в количестве до 500 человек переселилась на территорию племени шивэй на землях до среднего течения Амура и на земли племени татабов (χ) на территории современной Внутренней Монголии, однако в 847 году кыргызы совершили поход на Амур против уйгуров и племени шивэй, а китайцы — против племени χ, после чего эта часть уйгуров тоже бежала в Восточный Туркестан.","После падения каганата часть уйгуров в количестве до 500 человек переселилась на территорию племени шивэй на землях до среднего течения Амура и на земли племени татабов (хи) на территории современной Внутренней Монголии, однако в 847 году кыргызы совершили поход на Амур против уйгуров и племени шивэй, а китайцы — против племени хи, после чего эта часть уйгуров тоже бежала в Восточный Туркестан.",0,2,0,0,0,0
"Саранская ТЭЦ-2 — предприятие энергетики, расположенное в промышленной зоне северной части города Саранск (республика Мордовия), входящее в состав Мордовского филиала ПАО «Т +».","Саранская ТЭЦ-2 — предприятие энергетики, расположенное в промышленной зоне северной части города Саранск (республика Мордовия), входящее в состав Мордовского филиала ПАО «Т Плюс».",0,1,0,0,0,0
"Катер «Σ» был задействован на XXII Всесоюзных соревнованиях по водно-моторному спорту на приз журнала «Катера и Яхты» в 1988 году в городе Клайпеда.","Катер «Сигма» был задействован на XXII Всесоюзных соревнованиях по водно-моторному спорту на приз журнала «Катера и Яхты» в 1988 году в городе Клайпеда.",0,1,0,0,0,0
"∃ в двух литературных формах — курманджи и сорани.","Существует в двух литературных формах — курманджи и сорани.",0,1,0,0,0,0
"Штанговый дизель-молот отличается от описанного трубчатого тем, что ударной частью (бабой) служит цилиндр, а не поршень, и потому масса неподвижной части < (это увеличивает эффективность).","Штанговый дизель-молот отличается от описанного трубчатого тем, что ударной частью (бабой) служит цилиндр, а не поршень, и потому масса неподвижной части меньше (это увеличивает эффективность).",0,1,0,0,0,0
"Вся жизнь на планете Земля, включая человечество, постоянно ∃ под защитой магнитного поля Земли.","Вся жизнь на планете Земля, включая человечество, постоянно существует под защитой магнитного поля Земли.",0,1,0,0,0,0
"(376) Геометрия (др.-греч. γῆ + μετρέω) — типичный астероид главного пояса, который ∈ к светлому спектральному классу S.","(376) Геометрия (др.-греч. γῆ + μετρέω) — типичный астероид главного пояса, который принадлежит к светлому спектральному классу S.",0,1,0,0,0,0
"Знаком × отмечены виды, имеющие гибридное происхождение.","Знаком умножить на отмечены виды, имеющие гибридное происхождение.",0,0,1,0,0,0
"ETL (от англ. Extract, Transform, Load — дословно «извлечение, преобразование, загрузка») — один из основных процессов в управлении хранилищами данных, ETL – общий термин ∀ процессов миграции данных из одного источника в другой (другие связанные с этим термины – экспорт, импорт, конвертация данных, парсинг файлов, web-scrapping и пр.), который включает в себя:","ETL (от англ. Extract, Transform, Load — дословно «извлечение, преобразование, загрузка») — один из основных процессов в управлении хранилищами данных, ETL – общий термин для всех процессов миграции данных из одного источника в другой (другие связанные с этим термины – экспорт, импорт, конвертация данных, парсинг файлов, web-scrapping и пр.), который включает в себя:",0,0,0,1,0,0
"Список высших судов ∋ перечень главных судебных инстанций государств мира, которые возглавляют национальную судебную систему или являются самостоятельными высшими судами вне общей иерархии.","Список высших судов содержит перечень главных судебных инстанций государств мира, которые возглавляют национальную судебную систему или являются самостоятельными высшими судами вне общей иерархии.",0,1,0,0,0,0
"Изначально термином «сателлитная ДНК» обозначали ту часть эукариотического генома, которая отделялась при градиентном ультрацентрифугировании и, ⇒, по плотности и по содержанию пар АТ/ГЦ должна была отличаться от основной массы ДНК.","Изначально термином «сателлитная ДНК» обозначали ту часть эукариотического генома, которая отделялась при градиентном ультрацентрифугировании и, следовательно, по плотности и по содержанию пар АТ/ГЦ должна была отличаться от основной массы ДНК.",0,1,0,0,0,0
"Металлоорганические соединения (МОС) — органические соединения, в молекулах которых ∃ связь атома металла с атомом/атомами углерода.","Металлоорганические соединения (МОС) — органические соединения, в молекулах которых существует связь атома металла с атомом/атомами углерода.",0,1,0,0,0,0
"Группа «Звёзды» 星星画派 — ∪ художников в КНР в первые годы после Культурной революции, оппозиционно настроенное по отношению к тогдашним властям КНР.","Группа «Звёзды» 星星画派 — объединение художников в КНР в первые годы после Культурной революции, оппозиционно настроенное по отношению к тогдашним властям КНР.",0,1,0,0,0,0
"Письменно-литературным языком, общим ∀ групп татар, а также для башкир до конца XIX века был старотатарский язык, а вплоть до 20-х годов XX века — татарский литературный язык.","Письменно-литературным языком, общим для всех групп татар, а также для башкир до конца XIX века был старотатарский язык, а вплоть до 20-х годов XX века — татарский литературный язык.",0,0,0,1,0,0
"Спутниковое радио действует в любом месте, в котором ∃ прямая видимость между приёмной антенной и ведущим вещание спутником (кроме случаев серьёзных препятствий, таких как тоннель или здание) — слушатель имеет возможность слушать любой канал на всей территории покрытия.","Спутниковое радио действует в любом месте, в котором существует прямая видимость между приёмной антенной и ведущим вещание спутником (кроме случаев серьёзных препятствий, таких как тоннель или здание) — слушатель имеет возможность слушать любой канал на всей территории покрытия.",0,1,0,0,0,0
"На данный момент спутниковое радио предоставляется следующими компаниями: WorldSpace в Европе, Азии и Африке, Sirius XM Radio в Северной Америке (∋ две сети после объединения).","На данный момент спутниковое радио предоставляется следующими компаниями: WorldSpace в Европе, Азии и Африке, Sirius XM Radio в Северной Америке (содержит две сети после объединения).",0,1,0,0,0,0
"Немецкий народный союз обороны и наступления (нем. Deutschvölkischer Schutz- und Trutzbund) — «самое крупное, деятельное и влиятельное антисемитское ∪ в Германии» после Первой мировой войны и одно из самых крупных и известных национальных объединений Веймарской республики, демократическо-парламентскую систему которой он категорически не принимал.","Немецкий народный союз обороны и наступления (нем. Deutschvölkischer Schutz- und Trutzbund) — «самое крупное, деятельное и влиятельное антисемитское объединение в Германии» после Первой мировой войны и одно из самых крупных и известных национальных объединений Веймарской республики, демократическо-парламентскую систему которой он категорически не принимал.",0,1,0,0,0,0
"Не ∃ общепринятой модели обучения U3A.","Не существует общепринятой модели обучения U3A.",0,1,0,0,0,0
"По звучанию альбом > схож с ранними альбомами Dreamspace и Fourth Dimension, чем с последними работами группы.","По звучанию альбом больше схож с ранними альбомами Dreamspace и Fourth Dimension, чем с последними работами группы.",0,1,0,0,0,0
"Получив предложение министра народного просвещения составить «художественную географию» Румынии, Влахуцэ объездил всю страну и написал книгу «Romînia Pitoreasces» (Живописная Румыния), которая ∋ наиболее яркие страницы румынской прозы.","Получив предложение министра народного просвещения составить «художественную географию» Румынии, Влахуцэ объездил всю страну и написал книгу «Romînia Pitoreasces» (Живописная Румыния), которая содержит наиболее яркие страницы румынской прозы.",0,1,0,0,0,0
"Алфавит языка гитксан ∋ следующие буквы: a, aa, b, d, e, ee, g, gw, h, hl, i, ii, j, k, k', ḵ, ḵ', kw, kw', l, 'l, m, 'm, n, 'n, o, oo, p, p', s, t, t', tl', ts, ts', u, uu, w, 'w, x, x̱, xw, y, 'y, '.","Алфавит языка гитксан содержит следующие буквы: a, aa, b, d, e, ee, g, gw, h, hl, i, ii, j, k, k', ḵ, ḵ', kw, kw', l, 'l, m, 'm, n, 'n, o, oo, p, p', s, t, t', tl', ts, ts', u, uu, w, 'w, x, x̱, xw, y, 'y, '.",0,1,0,0,0,0
"Установленный им вместе с Иннокентием Жаровым, Владимиром Крыловым и Александром Горемыкиным на чемпионате Европы 1990 года в Сплите рекорд СССР в эстафете 4×100 метров до сих пор является национальным рекордом России.","Установленный им вместе с Иннокентием Жаровым, Владимиром Крыловым и Александром Горемыкиным на чемпионате Европы 1990 года в Сплите рекорд СССР в эстафете 4умножить на100 метров до сих пор является национальным рекордом России.",0,0,1,0,0,0
"∃ ещё шесть родов Назарьевых более позднего происхождения.","Существует ещё шесть родов Назарьевых более позднего происхождения.",0,1,0,0,0,0
"Обобщённо диаметром фигуры (множества) называется максимальное расстояние между точками этой фигуры (множества), или точная верхняя грань всевозможных расстояний, если максимальное не ∃.","Обобщённо диаметром фигуры (множества) называется максимальное расстояние между точками этой фигуры (множества), или точная верхняя грань всевозможных расстояний, если максимальное не существует.",0,1,0,0,0,0
"Турниры по баскетболу 3×3 на Европейских играх — соревнования по баскетболу 3×3 для национальных сборных команд стран Европы, проводимые в рамках Европейских игр.","Турниры по баскетболу 3умножить на3 на Европейских играх — соревнования по баскетболу 3умножить на3 для национальных сборных команд стран Европы, проводимые в рамках Европейских игр.",0,0,1,0,0,0
"В мужских турнирах > всех побеждала сборная России (2 раза).","В мужских турнирах больше всех побеждала сборная России (2 раза).",0,1,0,0,0,0
"Возраст сенаторов должен быть > 35 лет, а депутатов — более 25 лет на день выборов.","Возраст сенаторов должен быть больше 35 лет, а депутатов — более 25 лет на день выборов.",0,1,0,0,0,0
"Ива (нем. Yva; настоящее имя — Эльза Эрнестина Нойлендер-Симон, Else Ernestine Neuländer-Simon; 26 января 1900, Берлин — 31 декабря 1944, Люблин) — немецкий фотограф, известная работами в технике мультиэкспозиции, в стиле ν и в жанре модной фотографии.","Ива (нем. Yva; настоящее имя — Эльза Эрнестина Нойлендер-Симон, Else Ernestine Neuländer-Simon; 26 января 1900, Берлин — 31 декабря 1944, Люблин) — немецкий фотограф, известная работами в технике мультиэкспозиции, в стиле ню и в жанре модной фотографии.",0,1,0,0,0,0
"Лига свободных наций — ∪ ряда национальных и региональных движений, выступающих за независимость и деколонизацию тех или иных территорий от Российской Федерации.","Лига свободных наций — объединение ряда национальных и региональных движений, выступающих за независимость и деколонизацию тех или иных территорий от Российской Федерации.",0,1,0,0,0,0
"В настоящее время в Японии ∃ много разновидностей кои, но из них за стандарт принято считать только четырнадцать цветных форм и раскрасок.","В настоящее время в Японии существует много разновидностей кои, но из них за стандарт принято считать только четырнадцать цветных форм и раскрасок.",0,1,0,0,0,0
"Войска воздушно-космической обороны — отдельный род войск (формирование, ∪), существовавший в 2011—2015 годах в составе Вооруженных Сил Российской Федерации.","Войска воздушно-космической обороны — отдельный род войск (формирование, объединение), существовавший в 2011—2015 годах в составе Вооруженных Сил Российской Федерации.",0,1,0,0,0,0
"Оно стало известно широкой публике после того, как Мартин Гарднер описал его в своей колонке «Математические игры» в журнале Scientific American в ноябре 1977 года, где было сказано: «В неопубликованном доказательстве Грэм недавно установил границу настолько большую, что ей ∈ рекорд как наибольшему числу, когда-либо использовавшемуся в серьёзном математическом доказательстве».","Оно стало известно широкой публике после того, как Мартин Гарднер описал его в своей колонке «Математические игры» в журнале Scientific American в ноябре 1977 года, где было сказано: «В неопубликованном доказательстве Грэм недавно установил границу настолько большую, что ей принадлежит рекорд как наибольшему числу, когда-либо использовавшемуся в серьёзном математическом доказательстве».",0,1,0,0,0,0
"В 1980 году Книга рекордов Гиннесса повторила утверждения Гарднера, ещё > подогрев интерес публики к этому числу.","В 1980 году Книга рекордов Гиннесса повторила утверждения Гарднера, ещё больше подогрев интерес публики к этому числу.",0,1,0,0,0,0
"Метамфетами́н (сокр. от N-метил-α-метилфенилэтиламин) — производное амфетамина, белое кристаллическое вещество.","Метамфетами́н (сокр. от N-метил-альфа-метилфенилэтиламин) — производное амфетамина, белое кристаллическое вещество.",0,1,0,0,0,0
"Приходские храмы: Храм святого Β.","Приходские храмы: Храм святого Вита.",0,1,0,0,0,0
"Женская сборная Болгарии по баскетболу 3×3 представляет Болгарию на международных соревнованиях по баскетболу 3×3.","Женская сборная Болгарии по баскетболу 3умножить на3 представляет Болгарию на международных соревнованиях по баскетболу 3умножить на3.",0,0,1,0,0,0
"По состоянию на 8 сентября 2024, женская сборная Болгарии по баскетболу 3×3 занимает 74-е место в мировом рейтинге ФИБА женских сборных по баскетболу 3×3.","По состоянию на 8 сентября 2024, женская сборная Болгарии по баскетболу 3умножить на3 занимает 74-е место в мировом рейтинге ФИБА женских сборных по баскетболу 3умножить на3.",0,0,1,0,0,0
"λ Андромеды (лат. λ Andromedae), 16 Андромеды (лат. 16 Andromedae), HD 222107 — кратная звезда в созвездии Андромеды на расстоянии приблизительно 78,8 световых лет (около 24,2 парсеков) от Солнца.","Лямбда Андромеды (лат. λ Andromedae), 16 Андромеды (лат. 16 Andromedae), HD 222107 — кратная звезда в созвездии Андромеды на расстоянии приблизительно 78,8 световых лет (около 24,2 парсеков) от Солнца.",0,1,0,0,0,0
"Ratchasimasaurus согласно проведённым исследованиям ∈ кладе Iguanodontia и помещается в базальную позицию вне семейства Hadrosauridae.","Ratchasimasaurus согласно проведённым исследованиям принадлежит кладе Iguanodontia и помещается в базальную позицию вне семейства Hadrosauridae.",0,1,0,0,0,0
"В Германии сейчас ∃ ∪ по вопросам исследования истории студенческих корпусов (Corps).","В Германии сейчас существует объединение по вопросам исследования истории студенческих корпусов (Corps).",0,2,0,0,0,0
"Помимо этого ему ∈ также:","Помимо этого ему принадлежит также:",0,1,0,0,0,0
"Диагона́ль (греч. διαγώνιος; от δια- «через» + γώνια «∠») — в элементарной геометрии отрезок, соединяющий несмежные вершины многоугольника или многогранника.","Диагона́ль (греч. διαγώνιος; от δια- «через» + γώνια «угол») — в элементарной геометрии отрезок, соединяющий несмежные вершины многоугольника или многогранника.",0,1,0,0,0,0
"Акети Тама, > известная как Хосокава Грация (細川ガラシャ, Hosokawa Garasha), (1563-25 августа 1600) была членом аристократичной семьи Акэти в период Сенгоку.","Акети Тама, больше известная как Хосокава Грация (細川ガラシャ, Hosokawa Garasha), (1563-25 августа 1600) была членом аристократичной семьи Акэти в период Сенгоку.",0,1,0,0,0,0
"В кругах русской интеллигенции ∃ мнение[кто?], что обозначенный Петром I курс на выход Русского государства из многовековой изоляции и сближение России с Западом поддерживался, пока и поскольку существовала специфическая и влиятельная культурно-этническая категория российского общества — петербургские немцы.","В кругах русской интеллигенции существует мнение[кто?], что обозначенный Петром I курс на выход Русского государства из многовековой изоляции и сближение России с Западом поддерживался, пока и поскольку существовала специфическая и влиятельная культурно-этническая категория российского общества — петербургские немцы.",0,1,0,0,0,0
"Carte Bleue — ® банковских карт, ассоциированная с Cartes Bancaires (CB).","Carte Bleue — торговая марка банковских карт, ассоциированная с Cartes Bancaires (CB).",0,0,0,1,0,0
"β Цефея (β Cep / β Cephei) — звезда в созвездии Цефея.","Бета Цефея (β Cep / β Cephei) — звезда в созвездии Цефея.",0,1,0,0,0,0
"β Цефея является прототипом класса переменных звёзд типа беты Цефея.","Бета Цефея является прототипом класса переменных звёзд типа беты Цефея.",0,1,0,0,0,0
"Разновидностью ИКМ является Δ-модуляция, где в каждый момент отсчёта сигнал сравнивается с пилообразным напряжением на каждом шаге дискретизации.","Разновидностью ИКМ является дельта-модуляция, где в каждый момент отсчёта сигнал сравнивается с пилообразным напряжением на каждом шаге дискретизации.",0,1,0,0,0,0
"Σ-Δ модуляция' — способ представления сигнала на основе принципа избыточной дискретизации и формирования шума квантования, позволяет снизить уровень шума.","Сигма-дельта модуляция' — способ представления сигнала на основе принципа избыточной дискретизации и формирования шума квантования, позволяет снизить уровень шума.",0,2,0,0,0,0
"∃ дискуссия о том, как следует правильно называть данный народ.","Существует дискуссия о том, как следует правильно называть данный народ.",0,1,0,0,0,0
"Календарь пурепеча похож на ацтекский тем, что в нём год также включает 18 месяцев по 20 дней (veintenas) + дополнительные 5 праздничных дней.","Календарь пурепеча похож на ацтекский тем, что в нём год также включает 18 месяцев по 20 дней (veintenas) плюс дополнительные 5 праздничных дней.",0,1,0,0,0,0
"∃ ещё одна теория, что термин «дерби» появился из-за матчей между командами «Ливерпуль» и «Эвертон» (ныне мерсисайдское дерби).","Существует ещё одна теория, что термин «дерби» появился из-за матчей между командами «Ливерпуль» и «Эвертон» (ныне мерсисайдское дерби).",0,1,0,0,0,0
"В городе Дерби своего дерби нет – в этом городе ∃ только одна футбольная команда — «Дерби Каунти».","В городе Дерби своего дерби нет – в этом городе существует только одна футбольная команда — «Дерби Каунти».",0,1,0,0,0,0
"Поля́не (др.-рус. и церк.-слав. полѧне) — восточнославянское племенное ∪, в эпоху расселения восточных славян поселившееся по среднему течению Днепра, на его правом берегу.","Поля́не (др.-рус. и церк.-слав. полѧне) — восточнославянское племенное объединение, в эпоху расселения восточных славян поселившееся по среднему течению Днепра, на его правом берегу.",0,1,0,0,0,0
