question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Дэн Му (кит. трад. 鄧牧, упр. 邓牧, пиньинь Dèng Mù, 1247—1306) — китайский философ, независимый социальный мыслитель конца эпохи Сун и начала эпохи ¥.","Дэн Му (кит. трад. 鄧牧, упр. 邓牧, пиньинь Dèng Mù, 1247—1306) — китайский философ, независимый социальный мыслитель конца эпохи Сун и начала эпохи Юань.",0,0,0,0,1,0
"К-472 (заводской № - 338) — советский ракетный подводный крейсер стратегического назначения, корабль проекта 667Б «Мурена».","К-472 (заводской номер - 338) — советский ракетный подводный крейсер стратегического назначения, корабль проекта 667Б «Мурена».",0,0,0,0,1,0
"Флаг утверждён 25 марта 2011 года и 29 марта 2011 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 6719.","Флаг утверждён 25 марта 2011 года и 29 марта 2011 года внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 6719.",0,0,0,0,1,0
"МК20-01 (мотовоз калужский, массой 20 т, № первый) — опытный мотовоз типа 0-2-0, построенный Калужским машиностроительным заводом в 1952 году.","МК20-01 (мотовоз калужский, массой 20 т, номер первый) — опытный мотовоз типа 0-2-0, построенный Калужским машиностроительным заводом в 1952 году.",0,0,0,0,1,0
"Ключевым правилами («запретами») для такафула является: гарар — неопределённость или спекуляция, майсир — игра, содержащая риск/пари, риба — ростовщичество (в исламе — это одалживание денег под % независимо от величины этого %).","Ключевым правилами («запретами») для такафула является: гарар — неопределённость или спекуляция, майсир — игра, содержащая риск/пари, риба — ростовщичество (в исламе — это одалживание денег под процент независимо от величины этого процента).",0,0,0,0,2,0
"«Будда Медицины Бхайшаджьягуру» (薬師佛) или «Рай Бхайшаджьягуру» — фреска, созданная около 1319 года во время правления династии ¥.","«Будда Медицины Бхайшаджьягуру» (薬師佛) или «Рай Бхайшаджьягуру» — фреска, созданная около 1319 года во время правления династии Юань.",0,0,0,0,1,0
"Телефонный план нумерации Хорватии — диапазоны телефонных №, выделяемых различным пользователям телефонной сети общего пользования в Хорватии, специальные № и другие особенности набора для совершения телефонных вызовов.","Телефонный план нумерации Хорватии — диапазоны телефонных номеров, выделяемых различным пользователям телефонной сети общего пользования в Хорватии, специальные номера и другие особенности набора для совершения телефонных вызовов.",0,0,0,0,2,0
"Международный телефонный № Хорватии состоит из кода страны 385 и 8 цифр национального №, в котором первые 2 цифры — это код региона, а следующие 6 цифр — № абонента.","Международный телефонный номер Хорватии состоит из кода страны 385 и 8 цифр национального номера, в котором первые 2 цифры — это код региона, а следующие 6 цифр — номер абонента.",0,0,0,0,3,0
"Министр иностранных дел Франции Жан-Ив Ле Дриан назвал данный пакт «ударом в спину», после того, как Австралия без предварительного уведомления аннулировала французско-австралийскую сделку на поставку атомных подводных лодок на сумму в 56 миллиардов € (90 миллиардов австралийских $) и сократила развитие стратегического партнёрства.","Министр иностранных дел Франции Жан-Ив Ле Дриан назвал данный пакт «ударом в спину», после того, как Австралия без предварительного уведомления аннулировала французско-австралийскую сделку на поставку атомных подводных лодок на сумму в 56 миллиардов евро (90 миллиардов австралийских долларов) и сократила развитие стратегического партнёрства.",0,0,0,0,2,0
"Основная секция Атики-Одос — автострада 6, кольцевая автодорога «Имитос» имеет № 62 и кольцевая автодорога «Эгалео» — № 65.","Основная секция Атики-Одос — автострада 6, кольцевая автодорога «Имитос» имеет номер 62 и кольцевая автодорога «Эгалео» — номер 65.",0,0,0,0,2,0
"Посвятив себя производству фильмов, основанных на персонажах Marvel Comics, студия была вовлечена в три серии фильмов о персонажах Marvel, собравшим более одного миллиарда $ кассовой прибыли в Северной Америке: «Люди Икс», «Человек-паук» и кинематографическая вселенная Marvel.","Посвятив себя производству фильмов, основанных на персонажах Marvel Comics, студия была вовлечена в три серии фильмов о персонажах Marvel, собравшим более одного миллиарда долларов кассовой прибыли в Северной Америке: «Люди Икс», «Человек-паук» и кинематографическая вселенная Marvel.",0,0,0,0,1,0
"Публичное акционерное общество «Укрсоцбанк» — один из крупнейших универсальных банков Украины, занимает 7 место по размеру активов (43,08 млрд ₴) на 1 октября 2015 года.","Публичное акционерное общество «Укрсоцбанк» — один из крупнейших универсальных банков Украины, занимает 7 место по размеру активов (43,08 млрд гривен) на 1 октября 2015 года.",0,0,0,0,1,0
"Телефонный план нумерации Северной Македонии — система, используемая для присваивания телефонных № в Северной Македонии.","Телефонный план нумерации Северной Македонии — система, используемая для присваивания телефонных номеров в Северной Македонии.",0,0,0,0,1,0
"Динар Сербской Краины (серб. Динар Републике Српске Краjине) — ¤ Республики Сербская Краина в 1992—1994 годах, обращавшаяся параллельно с югославским динаром.","Динар Сербской Краины (серб. Динар Републике Српске Краjине) — денежная единица Республики Сербская Краина в 1992—1994 годах, обращавшаяся параллельно с югославским динаром.",0,0,0,0,0,1
"Не́мцы Са́нкт-Петербу́рга или не́мцы Ленингра́да — часть населения города Санкт-Петербурга и его окраин, до Октябрьской революции составлявшая самый большой % жителей после русских, которые проживали или трудились в нём в течение достаточно длительного времени и оставили заметный след в городской истории.","Не́мцы Са́нкт-Петербу́рга или не́мцы Ленингра́да — часть населения города Санкт-Петербурга и его окраин, до Октябрьской революции составлявшая самый большой процент жителей после русских, которые проживали или трудились в нём в течение достаточно длительного времени и оставили заметный след в городской истории.",0,0,0,0,1,0
"К осмысленной жизни (англ. Toward a abbrful Life) — книга, написанная хасидским писателем Хабада Саймоном Якобсоном.","К осмысленной жизни (англ. Toward a meaningful Life) — книга, написанная хасидским писателем Хабада Саймоном Якобсоном.",0,0,0,0,0,1
"На драфте НБА 1972 года под первым № клубом «Портленд Трэйл Блэйзерс» был выбран центровой Ларю Мартин из университета Лойолы в Чикаго.","На драфте НБА 1972 года под первым номером клубом «Портленд Трэйл Блэйзерс» был выбран центровой Ларю Мартин из университета Лойолы в Чикаго.",0,0,0,0,1,0
"Памятные монеты в 2 € — специальные европейские монеты, отчеканенные и выпущенные государствами — членами еврозоны с 2004 года, как законное платёжное средство во всех государствах еврозоны.","Памятные монеты в 2 евро — специальные европейские монеты, отчеканенные и выпущенные государствами — членами еврозоны с 2004 года, как законное платёжное средство во всех государствах еврозоны.",0,0,0,0,1,0
"Экономический ущерб от наводнения составил около 400 миллионов франков золотом, что по нынешнему курсу составляет примерно 1,6 миллиарда €, кроме того, 50 миллионов франков золотом ушли в качестве помощи пострадавшим.","Экономический ущерб от наводнения составил около 400 миллионов франков золотом, что по нынешнему курсу составляет примерно 1,6 миллиарда евро, кроме того, 50 миллионов франков золотом ушли в качестве помощи пострадавшим.",0,0,0,0,1,0
"«Ливадия» — бывшая гостиница и историческое здание конца XIX века в Минске, памятник архитектуры (№ 711Е000001).","«Ливадия» — бывшая гостиница и историческое здание конца XIX века в Минске, памятник архитектуры (номер 711Е000001).",0,0,0,0,1,0
"В июле 2009 года, после очередного сезона в «Лионе», Бензема перешёл в мадридский «Реал» за сумму в размере 35 миллионов € (50 миллионов $).","В июле 2009 года, после очередного сезона в «Лионе», Бензема перешёл в мадридский «Реал» за сумму в размере 35 миллионов евро (50 миллионов долларов).",0,0,0,0,2,0
"Отель любви или рабу хотэру (яп. ラブホテル от англ. love hotel) — разновидность гостиниц, в которых арендуются № для секса.","Отель любви или рабу хотэру (яп. ラブホテル от англ. love hotel) — разновидность гостиниц, в которых арендуются номера для секса.",0,0,0,0,1,0
"Депозитный сертификат — ценная бумага, которая удостоверяет сумму внесённого в банк вклада юридического лица и права вкладчика (держателя сертификата) на получение по истечении установленного срока суммы депозита (вклада) и обусловленных в сертификате % в банке, выдавшем сертификат, или в любом филиале этого банка.","Депозитный сертификат — ценная бумага, которая удостоверяет сумму внесённого в банк вклада юридического лица и права вкладчика (держателя сертификата) на получение по истечении установленного срока суммы депозита (вклада) и обусловленных в сертификате процентов в банке, выдавшем сертификат, или в любом филиале этого банка.",0,0,0,0,1,0
"В 2000 году сериал попал под № 16 в список «100 величайших британских телевизионных программ», составленный Британским институтом кинематографии.","В 2000 году сериал попал под номером 16 в список «100 величайших британских телевизионных программ», составленный Британским институтом кинематографии.",0,0,0,0,1,0
"Бери́ллий (химический символ — Be, от лат. Beryllium) — химический элемент 2-й группы (по устаревшей классификации — главной подгруппы второй группы, IIA) второго периода периодической системы химических элементов Д. И. Менделеева с атомным № 4.","Бери́ллий (химический символ — Be, от лат. Beryllium) — химический элемент 2-й группы (по устаревшей классификации — главной подгруппы второй группы, IIA) второго периода периодической системы химических элементов Д. И. Менделеева с атомным номером 4.",0,0,0,0,1,0
"Сан-Марино не входит ни в НАТО, ни в ЕС, но имеет открытые границы с последним, находится с ним в таможенном союзе и входит в Еврозону с правом эмиссии € и чеканки собственных вариантов монет.","Сан-Марино не входит ни в НАТО, ни в ЕС, но имеет открытые границы с последним, находится с ним в таможенном союзе и входит в Еврозону с правом эмиссии евро и чеканки собственных вариантов монет.",0,0,0,0,1,0
"На драфте БАА 1948 года под первым № клубом Провиденс Стимроллерс был выбран разыгрывающий защитник Энди Тонкович из университета Маршалла.","На драфте БАА 1948 года под первым номером клубом Провиденс Стимроллерс был выбран разыгрывающий защитник Энди Тонкович из университета Маршалла.",0,0,0,0,1,0
"Слэнт (косой) — тип маршрута принимающего (англ. Wide receiver) в Американском футболе, когда принимающий бежит вперёд под углом примерно в 45 ° в пространство между линейными команды защиты и лайнбекерами.","Слэнт (косой) — тип маршрута принимающего (англ. Wide receiver) в Американском футболе, когда принимающий бежит вперёд под углом примерно в 45 градусов в пространство между линейными команды защиты и лайнбекерами.",0,0,0,0,1,0
"№ печатной формы (англ. plate number), также листовой №, — №, напечатанный на поле марочного листа или рулона почтовых марок, который указывает на печатную форму, использованную для печати этих почтовых марок.","Номер печатной формы (англ. plate number), также листовой номер, — номер, напечатанный на поле марочного листа или рулона почтовых марок, который указывает на печатную форму, использованную для печати этих почтовых марок.",0,0,0,0,3,0
"Ви́смут — химический элемент с атомным № 83.","Ви́смут — химический элемент с атомным номером 83.",0,0,0,0,1,0
"Спесми́ло (эсп. spesmilo) — устаревшая десятичная международная ¤, которую предложил ввести в 1907 году швейцарский математик и эсперантолог Рене де Соссюр.","Спесми́ло (эсп. spesmilo) — устаревшая десятичная международная денежная единица, которую предложил ввести в 1907 году швейцарский математик и эсперантолог Рене де Соссюр.",0,0,0,0,0,1
"Спесмило (букв. «тысяча спесо») состоял из 10 спесценто (spescento), или 100 спесдеко (spesdeko), или 1000 спесо (speso), и приравнивался по стоимости к 0,733 грамма золота, что в те времена примерно равнялось половине $ США или 2½ швейцарского франка.","Спесмило (букв. «тысяча спесо») состоял из 10 спесценто (spescento), или 100 спесдеко (spesdeko), или 1000 спесо (speso), и приравнивался по стоимости к 0,733 грамма золота, что в те времена примерно равнялось половине доллара США или 2½ швейцарского франка.",0,0,0,0,1,0
"Турнир прошёл в прохладную погоду, при температуре воздуха +13-14 °.","Турнир прошёл в прохладную погоду, при температуре воздуха +13-14 градусов.",0,0,0,0,1,0
"По итогам 2012 года Казахстан стал третьим (после России и Китая) торговым партнером Кыргызстана: на Астану пришлось 12,7 % внешнего товарооборота Бишкека.","По итогам 2012 года Казахстан стал третьим (после России и Китая) торговым партнером Кыргызстана: на Астану пришлось 12,7 процентов внешнего товарооборота Бишкека.",0,0,0,0,1,0
"На драфте НХЛ 1995 года был выбран в 1 раунде под общим 16 № клубом «Баффало Сэйбрз».","На драфте НХЛ 1995 года был выбран в 1 раунде под общим 16 номером клубом «Баффало Сэйбрз».",0,0,0,0,1,0
"Я́вка избира́телей — отношение (выраженное, как правило, в %) числа избирателей, принявших участие в выборах, к общему количеству граждан, имеющих право на участие в этих выборах.","Я́вка избира́телей — отношение (выраженное, как правило, в процентах) числа избирателей, принявших участие в выборах, к общему количеству граждан, имеющих право на участие в этих выборах.",0,0,0,0,1,0
"На драфте НХЛ 1998 года был выбран в первом раунде под общим 27-м № командой «Нью-Джерси Девилз».","На драфте НХЛ 1998 года был выбран в первом раунде под общим 27-м номером командой «Нью-Джерси Девилз».",0,0,0,0,1,0
"Широкую известность получил благодаря своей публичной крайне отрицательной позиции в отношении пенсионной реформы и спору осенью 2018 года с министром труда Саратовской области Наталией Соколовой, которая защищала продуктовую корзину в 3,5 тысячи российских ₽ — месяц жил на указанную сумму и транслировал ход эксперимента в соцсети.","Широкую известность получил благодаря своей публичной крайне отрицательной позиции в отношении пенсионной реформы и спору осенью 2018 года с министром труда Саратовской области Наталией Соколовой, которая защищала продуктовую корзину в 3,5 тысячи российских рублей — месяц жил на указанную сумму и транслировал ход эксперимента в соцсети.",0,0,0,0,1,0
"Ввиду своего исключительного значения для христианства (согласно вероучению абсолютного большинства христианских конфессий Иерусалим — место распятия, смерти и воскресения Иисуса Христа), город, несмотря на не слишком большой % христианского населения в настоящее время, продолжает оставаться местом массового паломничества верующих со всего мира.","Ввиду своего исключительного значения для христианства (согласно вероучению абсолютного большинства христианских конфессий Иерусалим — место распятия, смерти и воскресения Иисуса Христа), город, несмотря на не слишком большой процент христианского населения в настоящее время, продолжает оставаться местом массового паломничества верующих со всего мира.",0,0,0,0,1,0
"Ретиро (исп. Retiro) — городской район Мадрида под № 3, расположенный в центре города.","Ретиро (исп. Retiro) — городской район Мадрида под номером 3, расположенный в центре города.",0,0,0,0,1,0
"Иэн (¥) Честертон (англ. Ian Chesterton) — персонаж британского научно-фантастического сериала «Доктор Кто», сыгранный Уильямом Расселом.","Иэн (Йен) Честертон (англ. Ian Chesterton) — персонаж британского научно-фантастического сериала «Доктор Кто», сыгранный Уильямом Расселом.",0,0,0,0,1,0
"№ дома Венди — 666.","Номер дома Венди — 666.",0,0,0,0,1,0
"Дом Ли́вшица — историческое здание начала XX века в Минске, памятник архитектуры и истории (№ 711Е000001).","Дом Ли́вшица — историческое здание начала XX века в Минске, памятник архитектуры и истории (номер 711Е000001).",0,0,0,0,1,0
"Вест-индский $ ($ Британской Вест-Индии) (англ. British West Indies dollar) — ¤ британских владений, входивших в состав Британской Вест-Индии.","Вест-индский доллар (Доллар Британской Вест-Индии) (англ. British West Indies dollar) — денежная единица британских владений, входивших в состав Британской Вест-Индии.",0,0,0,0,2,1
"В общей сложности министерство обороны Тайваня намерено потратить 12 млрд тайваньских $ (406,5 млн $ США) на покупку 120 ракет Hsiung Feng III для флота.","В общей сложности министерство обороны Тайваня намерено потратить 12 млрд тайваньских долларов (406,5 млн долларов США) на покупку 120 ракет Hsiung Feng III для флота.",0,0,0,0,2,0
"Дэн Му (кит. трад. 鄧牧, упр. 邓牧, пиньинь Dèng Mù, 1247—1306) — китайский философ, независимый социальный мыслитель конца эпохи Сун и начала эпохи ¥.","Дэн Му (кит. трад. 鄧牧, упр. 邓牧, пиньинь Dèng Mù, 1247—1306) — китайский философ, независимый социальный мыслитель конца эпохи Сун и начала эпохи Юань.",0,0,0,0,1,0
"Является крупнейшей европейской платформой для поиска автозапчастей — в 2020 году через интернет-портал Autodoc было куплено более 50 млн автотоваров на сумму 840 млн €.","Является крупнейшей европейской платформой для поиска автозапчастей — в 2020 году через интернет-портал Autodoc было куплено более 50 млн автотоваров на сумму 840 млн евро.",0,0,0,0,1,0
"Премия была создана по завещанию братьев Фредерика и Эрвина Неммерсов, которые оставили 14 миллионов $ США Северо-Западному университету на создание четырёх профессорских позиций в Келлогской школе менеджмента при университете, и на выплату премий по математике и экономике, которые в перспективе могли бы стать столь же престижными, как и Нобелевская премия.","Премия была создана по завещанию братьев Фредерика и Эрвина Неммерсов, которые оставили 14 миллионов долларов США Северо-Западному университету на создание четырёх профессорских позиций в Келлогской школе менеджмента при университете, и на выплату премий по математике и экономике, которые в перспективе могли бы стать столь же престижными, как и Нобелевская премия.",0,0,0,0,1,0
"С 2012 года размер премии составляет 200 тысяч $ США.","С 2012 года размер премии составляет 200 тысяч долларов США.",0,0,0,0,1,0
"Ирвин Джонсон из Университета штата Мичиган, один из игроков попавших на драфт по правилу «нужды», был выбран под первым № «Лос-Анджелес Лейкерс».","Ирвин Джонсон из Университета штата Мичиган, один из игроков попавших на драфт по правилу «нужды», был выбран под первым номером «Лос-Анджелес Лейкерс».",0,0,0,0,1,0
"В России № корреспондентских счетов состоят из 20 десятичных разрядов, при этом первые три разряда (так называемый счёт первого порядка) — 301.","В России номера корреспондентских счетов состоят из 20 десятичных разрядов, при этом первые три разряда (так называемый счёт первого порядка) — 301.",0,0,0,0,1,0
"Последние три цифры № корреспондентского счёта, открываемого в учреждении самого банка (18-й, 19-й, 20-й разряды), содержат 3-значный условный № участника расчётов, соответствующий 7-му, 8-му, 9-му разрядам БИК.","Последние три цифры номера корреспондентского счёта, открываемого в учреждении самого банка (18-й, 19-й, 20-й разряды), содержат 3-значный условный номер участника расчётов, соответствующий 7-му, 8-му, 9-му разрядам БИК.",0,0,0,0,2,0
"Первый № газеты вышел 7 января 1838 года.","Первый номер газеты вышел 7 января 1838 года.",0,0,0,0,1,0
"В одном из № приводится интервью бойца ИГ (воевавшего в Тунисе и отсидевшего во французской тюрьме), который призывает мусульман Франции разрушать французское государство изнутри и убивать неверующих.","В одном из номеров приводится интервью бойца ИГ (воевавшего в Тунисе и отсидевшего во французской тюрьме), который призывает мусульман Франции разрушать французское государство изнутри и убивать неверующих.",0,0,0,0,1,0
"В Книге Праведного упомянут сын Фалека — ¥, являющийся отцом Серуха.","В Книге Праведного упомянут сын Фалека — Йен, являющийся отцом Серуха.",0,0,0,0,1,0
"С бюджетом в 12 млн $ картина стала самым дорогостоящим проектом компании Universal на 1960 год.","С бюджетом в 12 млн долларов картина стала самым дорогостоящим проектом компании Universal на 1960 год.",0,0,0,0,1,0
"Отани был выбран «Хоккайдо Ниппон-Хэм Файтерс» по общим первым № на драфте 2012 года.","Отани был выбран «Хоккайдо Ниппон-Хэм Файтерс» по общим первым номером на драфте 2012 года.",0,0,0,0,1,0
"В декабре 2023 года Отани подписал 10-летний контракт с «Лос-Анджелес Доджерс» на сумму 700 млн $, рекордный в истории бейсбола.","В декабре 2023 года Отани подписал 10-летний контракт с «Лос-Анджелес Доджерс» на сумму 700 млн долларов, рекордный в истории бейсбола.",0,0,0,0,1,0
"Рэй Ду́глас Брэ́дбери (англ. Ray Douglas Bradbury; 22 августа 1920 года, Уокиган, США — 5 июня 2012 года, Лос-Анджелес) — американский писатель, известный по антиутопии «451 ° по Фаренгейту», циклу рассказов «Марсианские хроники» и частично автобиографическому роману «Вино из одуванчиков».","Рэй Ду́глас Брэ́дбери (англ. Ray Douglas Bradbury; 22 августа 1920 года, Уокиган, США — 5 июня 2012 года, Лос-Анджелес) — американский писатель, известный по антиутопии «451 градус по Фаренгейту», циклу рассказов «Марсианские хроники» и частично автобиографическому роману «Вино из одуванчиков».",0,0,0,0,1,0
"Флаг был зарегистрирован Геральдическим советом при президенте РФ и внесён в Государственный геральдический регистр РФ с присвоением регистрационного № 1219.","Флаг был зарегистрирован Геральдическим советом при президенте РФ и внесён в Государственный геральдический регистр РФ с присвоением регистрационного номера 1219.",0,0,0,0,1,0
"Мэнзел был выбран а драфте НФЛ 2014 года под общим 22 № клубом «Кливленд Браунс».","Мэнзел был выбран а драфте НФЛ 2014 года под общим 22 номером клубом «Кливленд Браунс».",0,0,0,0,1,0
"Несмотря на то, что Мэнзел не играл в бейсбол со старшей школы, он был выбран на драфте МЛБ 2014 года под общим 837 № клубом «Сан-Диего Падрес».","Несмотря на то, что Мэнзел не играл в бейсбол со старшей школы, он был выбран на драфте МЛБ 2014 года под общим 837 номером клубом «Сан-Диего Падрес».",0,0,0,0,1,0
"Системы бортовых № гражданских летательных аппаратов в СССР — порядок нумерации самолётов, вертолётов и прочих летательных аппаратов гражданского воздушного флота СССР для их регистрации.","Системы бортовых номеров гражданских летательных аппаратов в СССР — порядок нумерации самолётов, вертолётов и прочих летательных аппаратов гражданского воздушного флота СССР для их регистрации.",0,0,0,0,1,0
"Данцигский талер — ¤ города Данциг до 1772 года, а также Данцигской республики в 1807—1814 годах.","Данцигский талер — денежная единица города Данциг до 1772 года, а также Данцигской республики в 1807—1814 годах.",0,0,0,0,0,1
"Эстонские монеты € — современные денежные знаки Эстонии, введённые в обращение 1 января 2011 года.","Эстонские монеты евро — современные денежные знаки Эстонии, введённые в обращение 1 января 2011 года.",0,0,0,0,1,0
"Впервые информирование населения во время перехода на € ведётся на двух языках: эстонском и русском.","Впервые информирование населения во время перехода на евро ведётся на двух языках: эстонском и русском.",0,0,0,0,1,0
"Желе́зная Ма́ска (фр. Le Masque de Fer), он же Челове́к в желе́зной ма́ске (фр. L'Homme au Masque de Fer; 1640-е — 19 ноября 1703) — таинственный узник под № 64489001 эпохи короля Людовика XIV, арестованный в 1669 или 1670 году и содержавшийся в ряде французских тюрем, в том числе в Бастилии (с 1698 года) и Пиньероль (ныне Пинероло, Италия).","Желе́зная Ма́ска (фр. Le Masque de Fer), он же Челове́к в желе́зной ма́ске (фр. L'Homme au Masque de Fer; 1640-е — 19 ноября 1703) — таинственный узник под номером 64489001 эпохи короля Людовика XIV, арестованный в 1669 или 1670 году и содержавшийся в ряде французских тюрем, в том числе в Бастилии (с 1698 года) и Пиньероль (ныне Пинероло, Италия).",0,0,0,0,1,0
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Валюта — € (EUR, код 978).","Валюта — Евро (EUR, код 978).",0,0,0,0,1,0
"Ирпе́нская у́лица (укр. Ірпі́нська ву́лиця) — улица в Святошинском районе города Киева, жилые массивы Академгородок (первые №) и Беличи (последние №).","Ирпе́нская у́лица (укр. Ірпі́нська ву́лиця) — улица в Святошинском районе города Киева, жилые массивы Академгородок (первые номера) и Беличи (последние номера).",0,0,0,0,2,0
"Флаг утверждён 25 мая 1999 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 1612.","Флаг утверждён 25 мая 1999 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 1612.",0,0,0,0,1,0
"Национальная сборная США под руководством Джино Ориммы легко переиграла команду остальных звёзд ВНБА Брайана Эглера, получившего назначение на этот высокий пост, будучи тренером клуба, который к моменту объявления его имени лидировал по % побед в регулярном чемпионате текущего сезона, со счётом 99:72.","Национальная сборная США под руководством Джино Ориммы легко переиграла команду остальных звёзд ВНБА Брайана Эглера, получившего назначение на этот высокий пост, будучи тренером клуба, который к моменту объявления его имени лидировал по проценту побед в регулярном чемпионате текущего сезона, со счётом 99:72.",0,0,0,0,1,0
"Содержимое альбома было скомпоновано из музыкальных № фильма «Божественное безумие», выход которого состоялся в том же году.","Содержимое альбома было скомпоновано из музыкальных номеров фильма «Божественное безумие», выход которого состоялся в том же году.",0,0,0,0,1,0
"Проект утверждён японским правительством в 2013 году, разработкой занимаются Японское агентство аэрокосмических исследований (JAXA) и компания Mitsubishi Heavy Industries, бюджет составляет 1,9 млрд $ США.","Проект утверждён японским правительством в 2013 году, разработкой занимаются Японское агентство аэрокосмических исследований (JAXA) и компания Mitsubishi Heavy Industries, бюджет составляет 1,9 млрд долларов США.",0,0,0,0,1,0
