question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Лига африканских демократических партий (англ. League of African Democratic Socialist Parties), изначально Африканский социалистический интернационал (фр. International Socialiste Africaine), с 1988 года Африканский социалистический и демократический интернационал — ∪ реформистских социал-демократических политических партий стран Африки.","Лига африканских демократических партий (англ. League of African Democratic Socialist Parties), изначально Африканский социалистический интернационал (фр. International Socialiste Africaine), с 1988 года Африканский социалистический и демократический интернационал — объединение реформистских социал-демократических политических партий стран Африки.",0,1,0,0,0,0
"∃ также безель-компас, предназначенный для приблизительного определения сторон света по часовой стрелке.","Существует также безель-компас, предназначенный для приблизительного определения сторон света по часовой стрелке.",0,1,0,0,0,0
"Поволжский фронт - оперативное ∪ русских и чехословацких войск в составе Народной армии Комитета членов Всероссийского учредительного собрания (Комуч) (август - октябрь 1918 года).","Поволжский фронт - оперативное объединение русских и чехословацких войск в составе Народной армии Комитета членов Всероссийского учредительного собрания (Комуч) (август - октябрь 1918 года).",0,1,0,0,0,0
"Снега > не будет (пол. Śniegu już nigdy nie będzie) — польский фильм 2020 года режиссёров Малгожаты Шумовской и Михала Энглерта.","Снега больше не будет (пол. Śniegu już nigdy nie będzie) — польский фильм 2020 года режиссёров Малгожаты Шумовской и Михала Энглерта.",0,1,0,0,0,0
"Метамфетами́н (сокр. от N-метил-α-метилфенилэтиламин) — производное амфетамина, белое кристаллическое вещество.","Метамфетами́н (сокр. от N-метил-альфа-метилфенилэтиламин) — производное амфетамина, белое кристаллическое вещество.",0,1,0,0,0,0
"У английского термина bloatware (также англ. crapware, shovelware) ∃ также второе значение, которое относится к ресурсоёмкому предварительно установленному программному обеспечению, которое пользователю не нужно, но навязывается ему производителями компьютеров, планшетов, смартфонов и т. д.","У английского термина bloatware (также англ. crapware, shovelware) существует также второе значение, которое относится к ресурсоёмкому предварительно установленному программному обеспечению, которое пользователю не нужно, но навязывается ему производителями компьютеров, планшетов, смартфонов и т. д.",0,1,0,0,0,0
"Легендарный Лунный Скульптор или Легендарный Скульптор Лунного Света (кор. 달빛조각사, англ. The Legendary Moonlight Sculptor) — многотомный корейский роман автора Нам χ Сона (남희성).","Легендарный Лунный Скульптор или Легендарный Скульптор Лунного Света (кор. 달빛조각사, англ. The Legendary Moonlight Sculptor) — многотомный корейский роман автора Нам Хи Сона (남희성).",0,1,0,0,0,0
"К основным барионам относятся (по мере возрастания массы): протон, нейтрон, λ-барион, Σ-гиперон, кси-гиперон, ω-гиперон.","К основным барионам относятся (по мере возрастания массы): протон, нейтрон, лямбда-барион, сигма-гиперон, кси-гиперон, омега-гиперон.",0,3,0,0,0,0
"Каресса Савадж (англ. Caressa Savage, род. 14 июля 1966 года) — американская порноактриса и модель ν, специализирующаяся на фильмах лесбийской тематики.","Каресса Савадж (англ. Caressa Savage, род. 14 июля 1966 года) — американская порноактриса и модель ню, специализирующаяся на фильмах лесбийской тематики.",0,1,0,0,0,0
"Язык басса ∈ к языкам кру и имеет около 300 000 носителей, проживающих главным образом в Либерии (см. басса (народ)).","Язык басса принадлежит к языкам кру и имеет около 300 000 носителей, проживающих главным образом в Либерии (см. басса (народ)).",0,1,0,0,0,0
"∃ две принципиальных схемы «капсульного» спасения — индивидуальная катапультируемая закрытая капсула для одного лётчика и отделяемая кабина для всего экипажа.","Существует две принципиальных схемы «капсульного» спасения — индивидуальная катапультируемая закрытая капсула для одного лётчика и отделяемая кабина для всего экипажа.",0,1,0,0,0,0
"В литературе классицизма установилось различие (впрочем, соблюдавшееся не строго), согласно которому в идиллии ожидалось > чувства, а в эклоге > действия.","В литературе классицизма установилось различие (впрочем, соблюдавшееся не строго), согласно которому в идиллии ожидалось больше чувства, а в эклоге больше действия.",0,2,0,0,0,0
"Впервые опубликован в 1923 году Дэвидом Берджи с целью систематизации структурных и функциональных особенностей бактерий с целью их классификации, однако в последующие годы классификация бактерий носила > эмпирический характер.","Впервые опубликован в 1923 году Дэвидом Берджи с целью систематизации структурных и функциональных особенностей бактерий с целью их классификации, однако в последующие годы классификация бактерий носила больше эмпирический характер.",0,1,0,0,0,0
"Идея создания романов под псевдонимом М. Д. (составлен из фамилий знаменитых экономистов XIX века: А.Маршалла и У. С. Джевонса) ∈ У. Брейту, намеревавшемуся сочинить книгу, в которой детектив-любитель использует экономическую теорию для раскрытия преступлений.","Идея создания романов под псевдонимом М. Д. (составлен из фамилий знаменитых экономистов XIX века: А.Маршалла и У. С. Джевонса) принадлежит У. Брейту, намеревавшемуся сочинить книгу, в которой детектив-любитель использует экономическую теорию для раскрытия преступлений.",0,1,0,0,0,0
"7,65×21 мм Парабе́ллум (также известный как .30 Люгер и 7,65 мм Люгер) — пистолетный патрон с бесфланцевой гильзой бутылочной формы с заметной конусностью, разработанный в 1898 году Георгом Люгером и Хуго Борхардтом с использованием бездымного пороха.","7,65умножить на21 мм Парабе́ллум (также известный как .30 Люгер и 7,65 мм Люгер) — пистолетный патрон с бесфланцевой гильзой бутылочной формы с заметной конусностью, разработанный в 1898 году Георгом Люгером и Хуго Борхардтом с использованием бездымного пороха.",0,0,1,0,0,0
"В некоторых случаях патрон 7,65×21 мм упоминается как:","В некоторых случаях патрон 7,65умножить на21 мм упоминается как:",0,0,1,0,0,0
"Джеймс Бонд (англ. James Bond) — главный персонаж романов британского писателя Яна Флеминга и фильмов, снятых по ним, — агент Μ-6, шпион, также известный как «агент 007».","Джеймс Бонд (англ. James Bond) — главный персонаж романов британского писателя Яна Флеминга и фильмов, снятых по ним, — агент МИ-6, шпион, также известный как «агент 007».",0,1,0,0,0,0
"Отличительными качествами Бонда являются: авантюризм, решительность, нацеленность на силовое решение конфликтов, = как черты плейбоя — страсть к женщинам, азартным играм и дорогим гоночным автомобилям, кроме того, он — заядлый курильщик и ценитель изысканного алкоголя.","Отличительными качествами Бонда являются: авантюризм, решительность, нацеленность на силовое решение конфликтов, равно как черты плейбоя — страсть к женщинам, азартным играм и дорогим гоночным автомобилям, кроме того, он — заядлый курильщик и ценитель изысканного алкоголя.",0,1,0,0,0,0
"Однако в 2007 году Мексика по-прежнему оставалась одной из стран, в которых совершается > всего преступлений против ЛГБТ-сообщества: каждые два дня в результате преступления на почве гомофобии убивают человека.","Однако в 2007 году Мексика по-прежнему оставалась одной из стран, в которых совершается больше всего преступлений против ЛГБТ-сообщества: каждые два дня в результате преступления на почве гомофобии убивают человека.",0,1,0,0,0,0
"Фильм рассказывает о соблазнительной блондинке Билли Нэш (Беверли Майклз), которая приезжает в небольшой городок, соблазняя совладельца бара Мэтта Бэннистера (Ричард Эган), пьющей жене которого ∈ вторая половина бара.","Фильм рассказывает о соблазнительной блондинке Билли Нэш (Беверли Майклз), которая приезжает в небольшой городок, соблазняя совладельца бара Мэтта Бэннистера (Ричард Эган), пьющей жене которого принадлежит вторая половина бара.",0,1,0,0,0,0
"В ранних императивных языках программирования эти проблемы обходились путём отказа от поддержки возвращения функций как результата или отказа от вложенных функций и ⇒ нелокальных переменных (в частности, C).","В ранних императивных языках программирования эти проблемы обходились путём отказа от поддержки возвращения функций как результата или отказа от вложенных функций и следовательно нелокальных переменных (в частности, C).",0,1,0,0,0,0
"Эйкозапентаеновая кислота (ЭПК), англ. Eicosapentaenoic Acid (EPA), или тимнодоновая кислота — полиненасыщенная жирная кислота (ПНЖК) класса ω-3, входит в состав липидов большинства тканей животных, относится к незаменимым жирным кислотам.","Эйкозапентаеновая кислота (ЭПК), англ. Eicosapentaenoic Acid (EPA), или тимнодоновая кислота — полиненасыщенная жирная кислота (ПНЖК) класса омега-3, входит в состав липидов большинства тканей животных, относится к незаменимым жирным кислотам.",0,1,0,0,0,0
"Географи́ческая оболо́чка — внешняя оболочка Земли (∪ поверхностных геосфер), одно из глобальных и системных понятий в географии.","Географи́ческая оболо́чка — внешняя оболочка Земли (объединение поверхностных геосфер), одно из глобальных и системных понятий в географии.",0,1,0,0,0,0
"На соревнованиях по плаванию на Летних Олимпийских играх в Стокгольме Отто в команде с Валли Дрессель, Хермине Штиндт и Грете Розенберг завоевала серебряную медаль в эстафете 4×100 метров (англ) с результатом 6 мин 4,6 с.","На соревнованиях по плаванию на Летних Олимпийских играх в Стокгольме Отто в команде с Валли Дрессель, Хермине Штиндт и Грете Розенберг завоевала серебряную медаль в эстафете 4умножить на100 метров (англ) с результатом 6 мин 4,6 с.",0,0,1,0,0,0
"Единой концепции эволюционной роли и возникновения «мусорной» ДНК пока нет, однако ∃ мнение о том, что некодирующая ДНК эукариот представляет собой остатки некодирующих последовательностей ДНК, возникших при становлении жизни.","Единой концепции эволюционной роли и возникновения «мусорной» ДНК пока нет, однако существует мнение о том, что некодирующая ДНК эукариот представляет собой остатки некодирующих последовательностей ДНК, возникших при становлении жизни.",0,1,0,0,0,0
"Инициатива создания в Москве фонда In Artibus ∈ коллекционеру и меценату Инне Баженовой.","Инициатива создания в Москве фонда In Artibus принадлежит коллекционеру и меценату Инне Баженовой.",0,1,0,0,0,0
"Список потерянных Μ-8 всех модификаций (включая Μ-9, -14, -17, -18, -19, -171 и -172) составлен по данным из открытых источников и учитывает только авиационные происшествия или воздействие внешних сил, приведшие к утрате вертолёта или его списанию вследствие полученных повреждений.","Список потерянных Ми-8 всех модификаций (включая Ми-9, -14, -17, -18, -19, -171 и -172) составлен по данным из открытых источников и учитывает только авиационные происшествия или воздействие внешних сил, приведшие к утрате вертолёта или его списанию вследствие полученных повреждений.",0,2,0,0,0,0
"Сла́бое взаимоде́йствие — фундаментальное взаимодействие, ответственное, в частности, за процессы β-распада атомных ядер и слабые распады элементарных частиц, а также нарушения законов сохранения пространственной и комбинированной чётности в них.","Сла́бое взаимоде́йствие — фундаментальное взаимодействие, ответственное, в частности, за процессы бета-распада атомных ядер и слабые распады элементарных частиц, а также нарушения законов сохранения пространственной и комбинированной чётности в них.",0,1,0,0,0,0
"Слабое взаимодействие является короткодействующим — оно проявляется на расстояниях, приблизительно в 1000 раз < размеров протона, характерный радиус взаимодействия 2⋅10−18","Слабое взаимодействие является короткодействующим — оно проявляется на расстояниях, приблизительно в 1000 раз меньше размеров протона, характерный радиус взаимодействия 2⋅10−18",0,1,0,0,0,0
"Гангеше ∈ один из важнейших памятников философской литературы индийцев — труд Ньячинтамани, состоящий из четырёх частей.","Гангеше принадлежит один из важнейших памятников философской литературы индийцев — труд Ньячинтамани, состоящий из четырёх частей.",0,1,0,0,0,0
"Большинство хиральных природных соединений (аминокислоты, моносахариды) ∃ в виде одного энантиомера.","Большинство хиральных природных соединений (аминокислоты, моносахариды) существует в виде одного энантиомера.",0,1,0,0,0,0
