question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"двигатель Cummins (344 л.с.) (€-4), мест для сидения — 47.","двигатель Cummins (344 л.с.) (Евро-4), мест для сидения — 47.",0,0,0,0,1,0
"Флаг утверждён 15 апреля 2010 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 6209.","Флаг утверждён 15 апреля 2010 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 6209.",0,0,0,0,1,0
"Выступления Саншеша привлекли немецкую команду «Бавария», которая подписала его в июле 2016 года за 35 миллионов €, что на тот момент было самой высокой суммой за португальского игрока, выступающего в Примейра-лиге.","Выступления Саншеша привлекли немецкую команду «Бавария», которая подписала его в июле 2016 года за 35 миллионов евро, что на тот момент было самой высокой суммой за португальского игрока, выступающего в Примейра-лиге.",0,0,0,0,1,0
"Доходы предприятий в 2007 году составили 47 млн ₽.","Доходы предприятий в 2007 году составили 47 млн рублей.",0,0,0,0,1,0
"Десять лет спустя французы, возглавляемые Эме Жаке, начали с бронзовых медалей €-96, затем победили в финале домашнего чемпионата мира 1998 года.","Десять лет спустя французы, возглавляемые Эме Жаке, начали с бронзовых медалей Евро-96, затем победили в финале домашнего чемпионата мира 1998 года.",0,0,0,0,1,0
"Ганский фунт (англ. Ghanaian pound) — ¤ Ганы в 1958—1965 годах.","Ганский фунт (англ. Ghanaian pound) — денежная единица Ганы в 1958—1965 годах.",0,0,0,0,0,1
"«Кошки Ултара» (англ. The Cats of Ulthar), в других переводах «Кошки Ультхара», «Ультарские кошки», «Кошки города Ультар» — короткий рассказ американского писателя ужасов Говарда Филлипса Лавкрафта, написанный 15 июня 1920 года и впервые опубликованный в том же году в ноябрьском № журнала «Tryout».","«Кошки Ултара» (англ. The Cats of Ulthar), в других переводах «Кошки Ультхара», «Ультарские кошки», «Кошки города Ультар» — короткий рассказ американского писателя ужасов Говарда Филлипса Лавкрафта, написанный 15 июня 1920 года и впервые опубликованный в том же году в ноябрьском номере журнала «Tryout».",0,0,0,0,1,0
"Флаг утверждён 26 декабря 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3957.","Флаг утверждён 26 декабря 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3957.",0,0,0,0,1,0
"Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона ₽, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.","Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона рублей, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.",0,0,0,0,1,0
"Флаг утверждён 20 мая 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4130.","Флаг утверждён 20 мая 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4130.",0,0,0,0,1,0
"Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона ₽, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.","Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона рублей, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.",0,0,0,0,1,0
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Флаг утверждён 17 марта 1998 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 513.","Флаг утверждён 17 марта 1998 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 513.",0,0,0,0,1,0
"Автор труда Вафайят аль-а’йан ва-анба' абна' аз-заман («Некрологи знатных лиц и заметки об их современниках», 1256—1274), биографического словаря правителей (исключая халифов), сановников, учёных, поэтов (с антологией) и т. п., до 865 №.","Автор труда Вафайят аль-а’йан ва-анба' абна' аз-заман («Некрологи знатных лиц и заметки об их современниках», 1256—1274), биографического словаря правителей (исключая халифов), сановников, учёных, поэтов (с антологией) и т. п., до 865 номера.",0,0,0,0,1,0
"Из выращиваемого в стране кофе 82 % составляет арабика и 18 % робуста.","Из выращиваемого в стране кофе 82 процента составляет арабика и 18 процентов робуста.",0,0,0,0,2,0
"Балыш — ¤ в Монгольской империи.","Балыш — денежная единица в Монгольской империи.",0,0,0,0,0,1
"Последняя работа Стадницкого — проекты памятного ₽, плакеты и медали для награждения в память 200-летия Гангутской победы.","Последняя работа Стадницкого — проекты памятного рубля, плакеты и медали для награждения в память 200-летия Гангутской победы.",0,0,0,0,1,0
"Флаг утверждён 29 мая 2009 и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 5007.","Флаг утверждён 29 мая 2009 и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 5007.",0,0,0,0,1,0
"Сценарий основан на реальных событиях, произошедших в 1997 году в Северной Каролине, когда вечером 4 октября из банковского хранилища «Лумис-Фарго» было украдено 17,3 миллиона $ наличными (хотя в фильме сказано, что это было крупнейшая денежная кража в истории США, в реальности же за полгода до этого, в марте 1997 года, из того же «Лумис-Фарго» было украдено 18,8 миллионов $).","Сценарий основан на реальных событиях, произошедших в 1997 году в Северной Каролине, когда вечером 4 октября из банковского хранилища «Лумис-Фарго» было украдено 17,3 миллиона долларами наличными (хотя в фильме сказано, что это было крупнейшая денежная кража в истории США, в реальности же за полгода до этого, в марте 1997 года, из того же «Лумис-Фарго» было украдено 18,8 миллионов долларов).",0,0,0,0,2,0
"В 2021 году Perini Navi обанкротилась и была куплена The Italian Sea Group на аукционе за 80 миллионов €.","В 2021 году Perini Navi обанкротилась и была куплена The Italian Sea Group на аукционе за 80 миллионов евро.",0,0,0,0,1,0
"«На цезарианцев и Цезаря» — условное название стихотворения римского поэта Гая Валерия Катулла, включённого в состав посмертного сборника («Книги Катулла Веронского») под № 54 и написанного предположительно в 55 или 54 году до н. э.","«На цезарианцев и Цезаря» — условное название стихотворения римского поэта Гая Валерия Катулла, включённого в состав посмертного сборника («Книги Катулла Веронского») под номером 54 и написанного предположительно в 55 или 54 году до н. э.",0,0,0,0,1,0
"Чан Ны ¥ Кхе (вьет. Trần Nữ Yên Khê, 12 марта 1968, провинция Ансуен, Южный Вьетнам), также известна как Люгерн ¥ Кхе (фр. Yên Khê Luguern) — французская актриса, художник-постановщик, художник по костюмам, вьетнамского происхождения.","Чан Ны Йен Кхе (вьет. Trần Nữ Yên Khê, 12 марта 1968, провинция Ансуен, Южный Вьетнам), также известна как Люгерн Йен Кхе (фр. Yên Khê Luguern) — французская актриса, художник-постановщик, художник по костюмам, вьетнамского происхождения.",0,0,0,0,2,0
"В области информационных и компьютерных систем под конфигурацией персонального компьютера понимают определенный набор комплектующих, исходя из их предназначения, № и основных характеристик.","В области информационных и компьютерных систем под конфигурацией персонального компьютера понимают определенный набор комплектующих, исходя из их предназначения, номера и основных характеристик.",0,0,0,0,1,0
"Утверждён 28 января 1999 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 428.","Утверждён 28 января 1999 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 428.",0,0,0,0,1,0
"Кордебале́т (фр. corps de ballet) — артисты балета, исполняющие массовые танцевальные №; ансамбль из танцовщиков и танцовщиц, в балете, а также опере, оперетте и мюзикле.","Кордебале́т (фр. corps de ballet) — артисты балета, исполняющие массовые танцевальные номера; ансамбль из танцовщиков и танцовщиц, в балете, а также опере, оперетте и мюзикле.",0,0,0,0,1,0
"Франк Ката́нги (фр. franc katangais) — ¤ Государства Катанга в 1961—1963 годах.","Франк Ката́нги (фр. franc katangais) — денежная единица Государства Катанга в 1961—1963 годах.",0,0,0,0,0,1
"Миллиарде́рами называют людей, состояние которых превышает 1 миллиард, чаще всего — $ США.","Миллиарде́рами называют людей, состояние которых превышает 1 миллиард, чаще всего — долларов США.",0,0,0,0,1,0
"Фильм показал неплохие результаты в прокате, собрав 16 миллионов $ при бюджете в 6 миллионов, однако получил смешанные отзывы критиков.","Фильм показал неплохие результаты в прокате, собрав 16 миллионов долларов при бюджете в 6 миллионов, однако получил смешанные отзывы критиков.",0,0,0,0,1,0
"В 1937 году, в 1948—1950 годах и с 1954 по 1993 годы экспедиции назывались «Север» с указанием их порядкового №.","В 1937 году, в 1948—1950 годах и с 1954 по 1993 годы экспедиции назывались «Север» с указанием их порядкового номера.",0,0,0,0,1,0
"Осма́нская ли́ра — ¤ Османской империи с 1844 по 29 октября 1923 года.","Осма́нская ли́ра — денежная единица Османской империи с 1844 по 29 октября 1923 года.",0,0,0,0,0,1
