question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Около 183 млн лет назад на Земле случилось тоарское климатическое (аноксическое) событие — в результате извержений вулканов в атмосферу попало много углекислого газа, среднегодовая температура Земли выросла на 5 °, увеличилось количество осадков и смытых в океан минеральных веществ.","Около 183 млн лет назад на Земле случилось тоарское климатическое (аноксическое) событие — в результате извержений вулканов в атмосферу попало много углекислого газа, среднегодовая температура Земли выросла на 5 градусов, увеличилось количество осадков и смытых в океан минеральных веществ.",0,0,0,0,1,0
"Sam Gor (также The Company; иер. трад. 三哥, кант.-рус.: Самко, палл.: Саньгэ, буквально: «брат № три»; встречается кириллизация Сэм Гор) — межнациональный преступный суперсиндикат, в основном действующий в странах ЮВА и Тихоокеанском регионе.","Sam Gor (также The Company; иер. трад. 三哥, кант.-рус.: Самко, палл.: Саньгэ, буквально: «брат номер три»; встречается кириллизация Сэм Гор) — межнациональный преступный суперсиндикат, в основном действующий в странах ЮВА и Тихоокеанском регионе.",0,0,0,0,1,0
"Битва при Янчэне — сражение между ¥ Шао и ¥ Шу, ранее совместно участвовавшими в походе против Дун Чжо, произошедшее в 191 году в конце периода империи Хань.","Битва при Янчэне — сражение между Юанем Шао и Юанем Шу, ранее совместно участвовавшими в походе против Дун Чжо, произошедшее в 191 году в конце периода империи Хань.",0,0,0,0,2,0
"Среди наиболее примечательных картин с участием Брайана — «Осквернитель праха» (1949), «Путь фламинго» (1949), «За лесом» (1949), «Проклятые не плачут» (1950), «Прорыв» (1950), «Стрелок из Спрингфилда» (1952), «Русалка на миллион $» (1952), «Великий и могучий» (1954), «Пригоршня чудес» (1961) и «Редкая порода» (1966).","Среди наиболее примечательных картин с участием Брайана — «Осквернитель праха» (1949), «Путь фламинго» (1949), «За лесом» (1949), «Проклятые не плачут» (1950), «Прорыв» (1950), «Стрелок из Спрингфилда» (1952), «Русалка на миллион долларов» (1952), «Великий и могучий» (1954), «Пригоршня чудес» (1961) и «Редкая порода» (1966).",0,0,0,0,1,0
"| № =","| номер =",0,0,0,0,1,0
"Также, в виде исключения, по традиции того времени, сюда занесены (без №) два суборбитальных космических полёта, выполненные американцами в 1961 году.","Также, в виде исключения, по традиции того времени, сюда занесены (без номеров) два суборбитальных космических полёта, выполненные американцами в 1961 году.",0,0,0,0,1,0
"Айец написал также три копии этой картины, две из которых хранятся в частных коллекциях, а третья, где женщина одета в белое платье, была написана в 1861 году для семьи Мюлиус (Mylius) и продана 12 ноября 2008 года с аукциона Сотби в Лондоне за 780 450 £.","Айец написал также три копии этой картины, две из которых хранятся в частных коллекциях, а третья, где женщина одета в белое платье, была написана в 1861 году для семьи Мюлиус (Mylius) и продана 12 ноября 2008 года с аукциона Сотби в Лондоне за 780 450 фунтов стерлингов.",0,0,0,0,0,1
"«Любовная речь» (др.-греч. Ἐρωτικός) — речь, приписываемая древнегреческому оратору Демосфену, сохранившаяся в составе «демосфеновского корпуса» под № LXI.","«Любовная речь» (др.-греч. Ἐρωτικός) — речь, приписываемая древнегреческому оратору Демосфену, сохранившаяся в составе «демосфеновского корпуса» под номером LXI.",0,0,0,0,1,0
"75 лет Луганской области (укр. 75 років Луганській області) — юбилейная монета номиналом 5 ₴, выпущенная Национальным банком Украины, посвящённая Луганской области, региону, которого называют «восточными воротами государства».","75 лет Луганской области (укр. 75 років Луганській області) — юбилейная монета номиналом 5 гривен, выпущенная Национальным банком Украины, посвящённая Луганской области, региону, которого называют «восточными воротами государства».",0,0,0,0,1,0
"Флаг утверждён 21 июня 2001 года, как флаг муниципального образования «Город Ирбит» (после муниципальной реформы — муниципальное образование город Ирбит), и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 780.","Флаг утверждён 21 июня 2001 года, как флаг муниципального образования «Город Ирбит» (после муниципальной реформы — муниципальное образование город Ирбит), и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 780.",0,0,0,0,1,0
"Приобрёл скандальную известность, когда 27 апреля 2009 года в состоянии алкогольного опьянения выстрелами, произведёнными из пистолета системы Макарова (пистолет 1968 года выпуска за № ШИ 3192, изъятый у Евсюкова находился в розыске, инициированным УВД по Северо-Кавказскому округу в 2000 году) убил двоих и ранил ещё семь человек, один из которых впоследствии скончался в больнице.","Приобрёл скандальную известность, когда 27 апреля 2009 года в состоянии алкогольного опьянения выстрелами, произведёнными из пистолета системы Макарова (пистолет 1968 года выпуска за номером ШИ 3192, изъятый у Евсюкова находился в розыске, инициированным УВД по Северо-Кавказскому округу в 2000 году) убил двоих и ранил ещё семь человек, один из которых впоследствии скончался в больнице.",0,0,0,0,1,0
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Динеро (исп. dinero) — ¤ христианской Испании, начиная с XI века.","Динеро (исп. dinero) — денежная единица христианской Испании, начиная с XI века.",0,0,0,0,0,1
"Этот документ хранится в Британском музее под № 10221.","Этот документ хранится в Британском музее под номером 10221.",0,0,0,0,1,0
"«Курьер» — советская лирическая комедия 1986 года режиссёра Карена Шахназарова по сценарию Александра Бородянского и одноимённой повести самого Шахназарова, опубликованной в апрельском № журнала «Юность» в 1982 году.","«Курьер» — советская лирическая комедия 1986 года режиссёра Карена Шахназарова по сценарию Александра Бородянского и одноимённой повести самого Шахназарова, опубликованной в апрельском номере журнала «Юность» в 1982 году.",0,0,0,0,1,0
"МТИ является крупнейшей в мире научно-исследовательской структурой (из неаффилированных к коммерческим корпорациям) по объёму ежегодных военных заказов на военные исследования (в 2014 году расходы из бюджета института на НИОКР военной тематики составили 951 млн $).","МТИ является крупнейшей в мире научно-исследовательской структурой (из неаффилированных к коммерческим корпорациям) по объёму ежегодных военных заказов на военные исследования (в 2014 году расходы из бюджета института на НИОКР военной тематики составили 951 млн долларов).",0,0,0,0,1,0
"Флаг утверждён 8 февраля 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3786.","Флаг утверждён 8 февраля 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3786.",0,0,0,0,1,0
"Космос-30 был помещён в низкую околоземную орбиту с перигеем в 206,6 километров, апогеем в 383,1 километр, с углом наклона плоскости орбиты к плоскости экватора Земли в 64,93 °, и орбитальным периодом в 90,24 минуты.","Космос-30 был помещён в низкую околоземную орбиту с перигеем в 206,6 километров, апогеем в 383,1 километр, с углом наклона плоскости орбиты к плоскости экватора Земли в 64,93 градуса, и орбитальным периодом в 90,24 минуты.",0,0,0,0,1,0
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Wal-Mart Stores был № 1 в списке в течение четырёх из последних пяти лет (2007—2011 годы), прерываемый лишь ExxonMobil в 2009 году.","Wal-Mart Stores был номером 1 в списке в течение четырёх из последних пяти лет (2007—2011 годы), прерываемый лишь ExxonMobil в 2009 году.",0,0,0,0,1,0
"Во второй половине 1990-х годов в «Аэрофлоте» разразился скандал, связанный с присвоением свободных валютных средств авиакомпании в размере 252 миллионов $ США швейцарской фирмой «Андава», основными акционерами которой являлись топ-менеджеры «Аэрофлота» и Борис Березовский.","Во второй половине 1990-х годов в «Аэрофлоте» разразился скандал, связанный с присвоением свободных валютных средств авиакомпании в размере 252 миллионов долларов США швейцарской фирмой «Андава», основными акционерами которой являлись топ-менеджеры «Аэрофлота» и Борис Березовский.",0,0,0,0,1,0
"Выставка оказалась убыточной: размер убытков составил порядка 2,4 млрд марок (1,2 млрд €).","Выставка оказалась убыточной: размер убытков составил порядка 2,4 млрд марок (1,2 млрд евро).",0,0,0,0,1,0
"Характеризуется производительностью (измеряется в кг/час), мощностью (кВт), % недоруша (% неочищенных семечек от общего числа обработанных семян), % выхода целого ядра.","Характеризуется производительностью (измеряется в кг/час), мощностью (кВт), процентом недоруша (процент неочищенных семечек от общего числа обработанных семян), процентом выхода целого ядра.",0,0,0,0,3,0
"Телефонный план нумерации Молдавии — диапазоны телефонных №, выделяемых различным пользователям телефонной сети общего пользования в Молдавии и Приднестровье, специальные № и другие особенности набора для совершения телефонных вызовов.","Телефонный план нумерации Молдавии — диапазоны телефонных номеров, выделяемых различным пользователям телефонной сети общего пользования в Молдавии и Приднестровье, специальные номера и другие особенности набора для совершения телефонных вызовов.",0,0,0,0,2,0
"На драфте НБА 1957 года под первым № клубом «Цинциннати Роялз» был выбран атакующий защитник Род Хандли из университета Западной Виргинии, однако сразу же был обменян в «Миннеаполис Лейкерс».","На драфте НБА 1957 года под первым номером клубом «Цинциннати Роялз» был выбран атакующий защитник Род Хандли из университета Западной Виргинии, однако сразу же был обменян в «Миннеаполис Лейкерс».",0,0,0,0,1,0
"Флаг утверждён 8 февраля 2000 года, как флаг города Дорогобужа и Дорогобужского района, и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 586.","Флаг утверждён 8 февраля 2000 года, как флаг города Дорогобужа и Дорогобужского района, и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 586.",0,0,0,0,1,0
"Утверждён 28 января 1999 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 428.","Утверждён 28 января 1999 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 428.",0,0,0,0,1,0
"$ Малайи и Британского Борнео (также известный в Малайе как ринггит) — ¤ Малайи, Сингапура, Саравака, Британского Северного Борнео и Брунея с 1953 по 1967 годы.","Доллар Малайи и Британского Борнео (также известный в Малайе как ринггит) — денежная единица Малайи, Сингапура, Саравака, Британского Северного Борнео и Брунея с 1953 по 1967 годы.",0,0,0,0,1,1
