question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Самое раннее упоминание о святой закваске ∈ католикосу Иоханнану IV бар Абгару (900—905), а таинством её впервые назвал богослов Абдишо (умер в 1318 году).","Самое раннее упоминание о святой закваске принадлежит католикосу Иоханнану IV бар Абгару (900—905), а таинством её впервые назвал богослов Абдишо (умер в 1318 году).",0,1,0,0,0,0
"Бромфенак — нестероидный противовоспалительный препарат (НПВП), продаваемый в США в виде офтальмологического раствора (торговые марки Prolensa и Bromday, предыдущая ®, производство которой с тех пор прекращено — Xibrom) компанией ISTA Pharmaceuticals для кратковременного местного применения.","Бромфенак — нестероидный противовоспалительный препарат (НПВП), продаваемый в США в виде офтальмологического раствора (торговые марки Prolensa и Bromday, предыдущая торговая марка, производство которой с тех пор прекращено — Xibrom) компанией ISTA Pharmaceuticals для кратковременного местного применения.",0,0,0,1,0,0
"∃ множество произведений искусства, в которых изображена Москва.","Существует множество произведений искусства, в которых изображена Москва.",0,1,0,0,0,0
"Ему ∈ первая книговедческая монография.","Ему принадлежит первая книговедческая монография.",0,1,0,0,0,0
"Некоторые из тем, затрагиваемых в его романах, — история медицины и медицинская этика, однако в последнее время он начал > уделять внимания таким темам, как инквизиция и история еврейской культуры.","Некоторые из тем, затрагиваемых в его романах, — история медицины и медицинская этика, однако в последнее время он начал больше уделять внимания таким темам, как инквизиция и история еврейской культуры.",0,1,0,0,0,0
"В связи со смертью автора программы Vopt HOWARD BARRY EMERSON /MARCH 30 1939 — FEBRUARY 18 2016/, по его завещанию — программа бесплатна ∀ желающих: «In accordance with Barry's wish, Vopt is his bequest to Windows PC users»","В связи со смертью автора программы Vopt HOWARD BARRY EMERSON /MARCH 30 1939 — FEBRUARY 18 2016/, по его завещанию — программа бесплатна для всех желающих: «In accordance with Barry's wish, Vopt is his bequest to Windows PC users»",0,0,0,1,0,0
"Cars — гоночная компьютерная игра с открытым миром, выпущенная в 2006 году для Windows, а также ∀ игровых приставок шестого и седьмого поколений, за исключением PlayStation 3. Wii-версия была одной из первых игр, выпущенных для этой видеоприставки.","Cars — гоночная компьютерная игра с открытым миром, выпущенная в 2006 году для Windows, а также для всех игровых приставок шестого и седьмого поколений, за исключением PlayStation 3. Wii-версия была одной из первых игр, выпущенных для этой видеоприставки.",0,0,0,1,0,0
"Хромта́у (от хром и каз. τ — гора) — город в Казахстане, административный центр Хромтауского района Актюбинской области.","Хромта́у (от хром и каз. тау — гора) — город в Казахстане, административный центр Хромтауского района Актюбинской области.",0,1,0,0,0,0
"В связи со своим положением вблизи южной границы Канзаса, Коффивилл ∈ к району СМИ соседнего штата (трансляция из города Талса).","В связи со своим положением вблизи южной границы Канзаса, Коффивилл принадлежит к району СМИ соседнего штата (трансляция из города Талса).",0,1,0,0,0,0
"В результате получается Γ абсолютно гармоничная начальному тону, но только в пределах этой тональности.","В результате получается гамма абсолютно гармоничная начальному тону, но только в пределах этой тональности.",0,1,0,0,0,0
"Список угрожаемых видов паукообразных ∋ перечень видов членистоногих из класса Arachnida (пауки, скорпионы, фаланги, сенокосцы, клещи и другие), которым Международным союзом охраны природы и природных ресурсов (МСОП) присвоены охранные статусы «Уязвимый вид» (Vulnerable species, ), «Вымирающий вид» (Endangered species, ) либо «Вид на грани исчезновения» (Critically Endangered species, ).","Список угрожаемых видов паукообразных содержит перечень видов членистоногих из класса Arachnida (пауки, скорпионы, фаланги, сенокосцы, клещи и другие), которым Международным союзом охраны природы и природных ресурсов (МСОП) присвоены охранные статусы «Уязвимый вид» (Vulnerable species, ), «Вымирающий вид» (Endangered species, ) либо «Вид на грани исчезновения» (Critically Endangered species, ).",0,1,0,0,0,0
"∃ несколько типов меню:","Существует несколько типов меню:",0,1,0,0,0,0
"На данный момент ∋ более 2000 пакетов.","На данный момент содержит более 2000 пакетов.",0,1,0,0,0,0
"КрАЗ-65053 и КрАЗ-65055 — украинские крупнотоннажные грузовые автомобили с колёсной формулой 6×4, грузоподъёмностью 16...20 тонн.КрАЗ-65032 - украинский крупнотоннажный грузовой автомобиль повышенной проходимости с колёсной формулой 6×6, грузоподъёмностью до 16 тонн.","КрАЗ-65053 и КрАЗ-65055 — украинские крупнотоннажные грузовые автомобили с колёсной формулой 6умножить на4, грузоподъёмностью 16...20 тонн.КрАЗ-65032 - украинский крупнотоннажный грузовой автомобиль повышенной проходимости с колёсной формулой 6умножить на6, грузоподъёмностью до 16 тонн.",0,0,1,0,0,0
"Список дивизий Императорской армии Японии ∋ перечень дивизионных подразделений сухопутной армии Японской империи во время Второй мировой войны.","Список дивизий Императорской армии Японии содержит перечень дивизионных подразделений сухопутной армии Японской империи во время Второй мировой войны.",0,1,0,0,0,0
"Поскольку государственная торговля солью приносила < дохода, чем взимание акциза с торговли солью, Александр II в 1862 году издал указ о введении акцизной системы.","Поскольку государственная торговля солью приносила меньше дохода, чем взимание акциза с торговли солью, Александр II в 1862 году издал указ о введении акцизной системы.",0,1,0,0,0,0
"Стадион семиэтажный (+ один подземный уровень), имеет форму пятиугольника и вмещает 35 тысяч зрителей.","Стадион семиэтажный (плюс один подземный уровень), имеет форму пятиугольника и вмещает 35 тысяч зрителей.",0,1,0,0,0,0
".40 S&W (.40 Smith & Wesson, 10×22 мм Смит и Вессон) — распространённый пистолетный патрон американского происхождения.",".40 S&W (.40 Smith & Wesson, 10умножить на22 мм Смит и Вессон) — распространённый пистолетный патрон американского происхождения.",0,0,1,0,0,0
"Епархия в Веспреме ∈ к числу исторических епархий, создана около 1009 года королём Иштваном Святым в период христианизации Венгрии.","Епархия в Веспреме принадлежит к числу исторических епархий, создана около 1009 года королём Иштваном Святым в период христианизации Венгрии.",0,1,0,0,0,0
"С 890 года озеро ∈ афонскому монастырю Ватопед.","С 890 года озеро принадлежит афонскому монастырю Ватопед.",0,1,0,0,0,0
"Архитектурный комплекс сравнительно хорошо сохранился, утратив лишь деревянный храм и колокольню, но, несмотря на то что в 2000 году монастырь был воссоздан, его прежняя территория ему ∉, хотя процесс возврата идёт.","Архитектурный комплекс сравнительно хорошо сохранился, утратив лишь деревянный храм и колокольню, но, несмотря на то что в 2000 году монастырь был воссоздан, его прежняя территория ему не принадлежит, хотя процесс возврата идёт.",0,0,0,1,0,0
"6 сентября 1952 года состоялся первый послевоенный авиасалон в Фарнборо, который собрал на лётном поле Испытательного центра королевских ВВС > 100 000 зрителей.","6 сентября 1952 года состоялся первый послевоенный авиасалон в Фарнборо, который собрал на лётном поле Испытательного центра королевских ВВС больше 100 000 зрителей.",0,1,0,0,0,0
"Натяжные ленточные шлифовальные машины позволяют регулировать ∠ натяжного барабана, для того чтобы лента оставалась в центре.","Натяжные ленточные шлифовальные машины позволяют регулировать угол натяжного барабана, для того чтобы лента оставалась в центре.",0,1,0,0,0,0
"Гоменица (серб. Гомjеница) — населённый пункт (посёлок) в общине Приедор, который ∈ энтитету Республике Сербской, Босния и Герцеговина.","Гоменица (серб. Гомjеница) — населённый пункт (посёлок) в общине Приедор, который принадлежит энтитету Республике Сербской, Босния и Герцеговина.",0,1,0,0,0,0
"В англоязычных странах ∃ диагноз «Тиреоидит Орда» (англ. ord's thyroiditis), который выставляют пациентам с гипотиреозом, развившимся на фоне атрофической формы аутоиммунного тиреоидита.","В англоязычных странах существует диагноз «Тиреоидит Орда» (англ. ord's thyroiditis), который выставляют пациентам с гипотиреозом, развившимся на фоне атрофической формы аутоиммунного тиреоидита.",0,1,0,0,0,0
"Западная часть ∈ францисканской Кустодии Святой Земли и ∋ археологический комплекс, состоящий из остатков стен раскопанных домов, сооружённых из местного вулканического базальта, Белой синагоги и католической церкви Святого Петра, построенной на предполагаемом месте дома апостола Петра.","Западная часть принадлежит францисканской Кустодии Святой Земли и содержит археологический комплекс, состоящий из остатков стен раскопанных домов, сооружённых из местного вулканического базальта, Белой синагоги и католической церкви Святого Петра, построенной на предполагаемом месте дома апостола Петра.",0,2,0,0,0,0
"Восточная часть Капернаума ∈ Иерусалимской православной церкви и ∋ монастырь Святых Апостолов.","Восточная часть Капернаума принадлежит Иерусалимской православной церкви и содержит монастырь Святых Апостолов.",0,2,0,0,0,0
"В Китайской Народной Республике ∃ множество праздников и фестивалей, как традиционных, так и заимствованных.","В Китайской Народной Республике существует множество праздников и фестивалей, как традиционных, так и заимствованных.",0,1,0,0,0,0
"Национа́льно-освободи́тельное движе́ние (аббр. НОД) — российское ультраправое политическое ∪.","Национа́льно-освободи́тельное движе́ние (аббр. НОД) — российское ультраправое политическое объединение.",0,1,0,0,0,0
"Список лидеров кинопроката СНГ 2013 года ∋ аннотированное перечисление фильмов, которые занимали первое место в странах СНГ по итогам кассовых сборов каждого из уик-эндов (четверг — воскресенье) 2013 года.","Список лидеров кинопроката СНГ 2013 года содержит аннотированное перечисление фильмов, которые занимали первое место в странах СНГ по итогам кассовых сборов каждого из уик-эндов (четверг — воскресенье) 2013 года.",0,1,0,0,0,0
"Ему ∈ книга «Философия источника», первая часть которой посвящена логике, а вторая — философии, естествознанию и математике.","Ему принадлежит книга «Философия источника», первая часть которой посвящена логике, а вторая — философии, естествознанию и математике.",0,1,0,0,0,0
"В мае 2014 года стало известно, что участник эстафетной сборной США 4×100 м Тайсон Гэй нарушил антидопинговые правила, и его результат на Олимпийских играх должен быть аннулирован.","В мае 2014 года стало известно, что участник эстафетной сборной США 4умножить на100 м Тайсон Гэй нарушил антидопинговые правила, и его результат на Олимпийских играх должен быть аннулирован.",0,0,1,0,0,0
"Якуб Покорный (чеш. Jakub Pokorný; род. 11 сентября 1996, Višňové) — чешский футболист, центральный защитник клуба «Σ».","Якуб Покорный (чеш. Jakub Pokorný; род. 11 сентября 1996, Višňové) — чешский футболист, центральный защитник клуба «Сигма».",0,1,0,0,0,0
"Кафедральный собор Лимы или Собор святого Евангелиста Иоанна (исп. Catedral de Lima) — кафедральный собор в Лиме, ∈ к римско-католической церкви, расположен на главной площади города.","Кафедральный собор Лимы или Собор святого Евангелиста Иоанна (исп. Catedral de Lima) — кафедральный собор в Лиме, принадлежит к римско-католической церкви, расположен на главной площади города.",0,1,0,0,0,0
"Ауэру ∈ целый ряд изобретений и усовершенствований в области графических искусств и типографского дела: автоматический скоропечатный станок, автоматический бесконечный пресс для печатания с медных клише, обработка маисовых волокон для пряжи и тканья, оческов для приготовления бумаги и др.","Ауэру принадлежит целый ряд изобретений и усовершенствований в области графических искусств и типографского дела: автоматический скоропечатный станок, автоматический бесконечный пресс для печатания с медных клише, обработка маисовых волокон для пряжи и тканья, оческов для приготовления бумаги и др.",0,1,0,0,0,0
"Ква́нтовая гравита́ция — направление исследований в теоретической физике, целью которого является квантовое описание гравитационного взаимодействия (и, в случае успеха, — ∪ гравитации с остальными тремя фундаментальными взаимодействиями, описываемыми Стандартной моделью, то есть построение так называемой «теории всего»).","Ква́нтовая гравита́ция — направление исследований в теоретической физике, целью которого является квантовое описание гравитационного взаимодействия (и, в случае успеха, — объединение гравитации с остальными тремя фундаментальными взаимодействиями, описываемыми Стандартной моделью, то есть построение так называемой «теории всего»).",0,1,0,0,0,0
"Mercedes-Benz ([mɛʁˈtseːdəs ˈbɛnts] или [-dɛs-]; рус. Мерсе́дес-Бенц) — ® и одноимённая компания — производитель легковых автомобилей премиального класса, грузовых автомобилей, автобусов и других транспортных средств, входящая в состав немецкого концерна «Mercedes-Benz Group».","Mercedes-Benz ([mɛʁˈtseːdəs ˈbɛnts] или [-dɛs-]; рус. Мерсе́дес-Бенц) — торговая марка и одноимённая компания — производитель легковых автомобилей премиального класса, грузовых автомобилей, автобусов и других транспортных средств, входящая в состав немецкого концерна «Mercedes-Benz Group».",0,0,0,1,0,0
"Вместе с тем в России этот торт гораздо более популярен, а немецкие рецепты к названию торта нередко добавляют «русский»: Russische Torte „Milchmädchen“ . Отсюда ∃ мнение, что рецепт торта происходит от советских эмигрантов, но на родину торт вернулся с импортным названием.","Вместе с тем в России этот торт гораздо более популярен, а немецкие рецепты к названию торта нередко добавляют «русский»: Russische Torte „Milchmädchen“ . Отсюда существует мнение, что рецепт торта происходит от советских эмигрантов, но на родину торт вернулся с импортным названием.",0,1,0,0,0,0
