question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Состоялась публикация первой и второй части романа «Белая гвардия» — в двух № ежемесячного общественно-литературного журнала «Россия» за 1925 год, третья часть тогда так и не вышла по причине закрытия журнала.","Состоялась публикация первой и второй части романа «Белая гвардия» — в двух номерах ежемесячного общественно-литературного журнала «Россия» за 1925 год, третья часть тогда так и не вышла по причине закрытия журнала.",0,0,0,0,1,0
"В FEMA насчитывается около 22,991 работников (сентябрь 2023), бюджет подразделения 29,5 млрд $ США (2023).","В FEMA насчитывается около 22,991 работников (сентябрь 2023), бюджет подразделения 29,5 млрд долларов США (2023).",0,0,0,0,1,0
"Гостиница основана в 1890 году под названием «Столичные №».","Гостиница основана в 1890 году под названием «Столичные номера».",0,0,0,0,1,0
"Общая стоимость судна предполагалась в 700 миллионов канадских $.","Общая стоимость судна предполагалась в 700 миллионов канадских долларов.",0,0,0,0,1,0
"Первый № газеты вышел 15 марта 1864 года.","Первый номер газеты вышел 15 марта 1864 года.",0,0,0,0,1,0
"83-й меридиан восточной долготы — линия долготы, отстоящая от Гринвичского меридиана на 83 ° к востоку, проходящая от Северного полюса через Северный Ледовитый океан, Россию, Казахстан, Китай, Индию, Индийский океан, Южный океан к Южному полюсу и образующая ортодромию с 97-м меридианом западной долготы.","83-й меридиан восточной долготы — линия долготы, отстоящая от Гринвичского меридиана на 83 градуса к востоку, проходящая от Северного полюса через Северный Ледовитый океан, Россию, Казахстан, Китай, Индию, Индийский океан, Южный океан к Южному полюсу и образующая ортодромию с 97-м меридианом западной долготы.",0,0,0,0,1,0
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Флаг утверждён 18 декабря 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3390.","Флаг утверждён 18 декабря 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3390.",0,0,0,0,1,0
"30-й меридиан восточной долготы — линия долготы, отстоящая от Гринвичского меридиана на 30 ° к востоку, проходящая от Северного полюса через Северный Ледовитый океан, Восточную Европу, Турцию, Африку, юго-западную часть Индийского океана, Антарктический океан к Южному полюсу и образующая ортодромию со 150-м меридианом западной долготы.","30-й меридиан восточной долготы — линия долготы, отстоящая от Гринвичского меридиана на 30 градусов к востоку, проходящая от Северного полюса через Северный Ледовитый океан, Восточную Европу, Турцию, Африку, юго-западную часть Индийского океана, Антарктический океан к Южному полюсу и образующая ортодромию со 150-м меридианом западной долготы.",0,0,0,0,1,0
"В последние годы существования империи Хань город стал оплотом ¥ Шао.","В последние годы существования империи Хань город стал оплотом Юань Шао.",0,0,0,0,1,0
"На круговом турнире в Портороже в 2001 году был посеян под 3-м №, но набрал пол-очка из 9 партий.","На круговом турнире в Портороже в 2001 году был посеян под 3-м номером, но набрал пол-очка из 9 партий.",0,0,0,0,1,0
"Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона ₽, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.","Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона рублей, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.",0,0,0,0,1,0
"Фильм также стал кассовым провалом, заработав 164 миллиона $ по всему миру при производственном бюджете в 160 миллионов $.","Фильм также стал кассовым провалом, заработав 164 миллиона долларов по всему миру при производственном бюджете в 160 миллионов долларов.",0,0,0,0,2,0
"Berkshire не раскрывает численность продаж Kirby, но Gene Windfeldt, руководитель компании в период с 1988 по 1997 гг., оценивал в 1999 году объём продаж вакуумных пылесосов примерно в 1,1 млрд. $ в год.","Berkshire не раскрывает численность продаж Kirby, но Gene Windfeldt, руководитель компании в период с 1988 по 1997 гг., оценивал в 1999 году объём продаж вакуумных пылесосов примерно в 1,1 млрд. долларов в год.",0,0,0,0,1,0
"Флаг утверждён 13 октября 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 2633, а также в Государственный геральдический реестр Республики Татарстан с присвоением регистрационного № 75.","Флаг утверждён 13 октября 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 2633, а также в Государственный геральдический реестр Республики Татарстан с присвоением регистрационного номера 75.",0,0,0,0,2,0
"Сто % пожертвований используются, чтобы помочь нуждающимся; накладные расходы на администрирование оплачиваются из общих фондов церкви Святых последних дней.","Сто процентов пожертвований используются, чтобы помочь нуждающимся; накладные расходы на администрирование оплачиваются из общих фондов церкви Святых последних дней.",0,0,0,0,1,0
"По состоянию на февраль 2015 года около 54 миллионов пользователей (46,4 % из тех, у кого есть телевидение) получали Ovation.","По состоянию на февраль 2015 года около 54 миллионов пользователей (46,4 процента из тех, у кого есть телевидение) получали Ovation.",0,0,0,0,1,0
"На драфте НХЛ 2002 года был выбран в 3 раунде под общим 67 № командой «Флорида Пантерз».","На драфте НХЛ 2002 года был выбран в 3 раунде под общим 67 номером командой «Флорида Пантерз».",0,0,0,0,1,0
"Open GDF Suez Cagnes-sur-Mer Alpes Maritimes 2009 — 12-й розыгрыш ежегодного профессионального теннисного турнира среди женщин, проводящегося во французском городе Кань-сюр-Мер и являющегося частью тура ITF в рамках серии турниров с призовым фондом в 100 тысяч $ и оплатой проживания.","Open GDF Suez Cagnes-sur-Mer Alpes Maritimes 2009 — 12-й розыгрыш ежегодного профессионального теннисного турнира среди женщин, проводящегося во французском городе Кань-сюр-Мер и являющегося частью тура ITF в рамках серии турниров с призовым фондом в 100 тысяч долларов и оплатой проживания.",0,0,0,0,1,0
"Флаг утверждён 26 июня 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4417.","Флаг утверждён 26 июня 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4417.",0,0,0,0,1,0
"В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд $, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира.","В 2018 году бренд Mercedes-Benz оценивался в 48,601 млрд долларов, удерживая второе место (после Toyota) среди компаний-производителей автомобилей и восьмое место среди всех брендов мира.",0,0,0,0,1,0
"В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд $, уступив первое место бренду Tesla.","В январе 2023 года бренд Mercedes-Benz по оценке Brand Finance среди автобрендов занял второе место, оцениваясь в 58,8 млрд долларов, уступив первое место бренду Tesla.",0,0,0,0,1,0
"Дирха́м ОАЭ — ¤ Объединённых Арабских Эмиратов.","Дирха́м ОАЭ — денежная единица Объединённых Арабских Эмиратов.",0,0,0,0,0,1
"В 1941 году в начальный период Великой Отечественной войны была уничтожена под Могилёвом и Смоленском и переформирована заново с тем же № и с сохранением всех наград и почётных наименований.","В 1941 году в начальный период Великой Отечественной войны была уничтожена под Могилёвом и Смоленском и переформирована заново с тем же номером и с сохранением всех наград и почётных наименований.",0,0,0,0,1,0
"Пять ₽ Николая I — золотая монета Российской империи регулярного чекана номиналом в пять ₽.","Пять рублей Николая I — золотая монета Российской империи регулярного чекана номиналом в пять рублей.",0,0,0,0,2,0
"Hello, Dolly! (с англ. — «Привет, Долли!») — тридцать первый студийный альбом американской джазовой певицы Эллы Фицджеральд, выпущенный на лейбле Verve Records в 1964 году под студийным № Verve V6-4064.","Hello, Dolly! (с англ. — «Привет, Долли!») — тридцать первый студийный альбом американской джазовой певицы Эллы Фицджеральд, выпущенный на лейбле Verve Records в 1964 году под студийным номером Verve V6-4064.",0,0,0,0,1,0
"В 1990 году Verve перевыпустили запись в формате CD под студийным № Verve B0004675-02.","В 1990 году Verve перевыпустили запись в формате CD под студийным номером Verve B0004675-02.",0,0,0,0,1,0
"На драфте НХЛ 2005 года был выбран в третьем раунде под общим 62-м № командой «Питтсбург Пингвинз».","На драфте НХЛ 2005 года был выбран в третьем раунде под общим 62-м номером командой «Питтсбург Пингвинз».",0,0,0,0,1,0
"Флаг утверждён 24 февраля 2005 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 1858.","Флаг утверждён 24 февраля 2005 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 1858.",0,0,0,0,1,0
"Причиной заболевания и смерти Смайли стало переохлаждение: в городе проводилась кампания по снижению затрат, и в целях экономии энергии температура в аквариуме морского музея была понижена с 27 °C до 22.","Причиной заболевания и смерти Смайли стало переохлаждение: в городе проводилась кампания по снижению затрат, и в целях экономии энергии температура в аквариуме морского музея была понижена с 27 градусов цельсия до 22.",0,0,0,0,0,1
"В общей сложности было показано 65 серий, пять из которых представляют собой разделённый на несколько частей полнометражный мультфильм «Rescue Rangers: To the Rescue», которые выходили с порядковым № серий с 14 по 18 в США.","В общей сложности было показано 65 серий, пять из которых представляют собой разделённый на несколько частей полнометражный мультфильм «Rescue Rangers: To the Rescue», которые выходили с порядковым номером серий с 14 по 18 в США.",0,0,0,0,1,0
"Нумерация по чётной стороне улицы Ломоносова начинается с № 10, расположенного почти на углу с Кедринской улицей.","Нумерация по чётной стороне улицы Ломоносова начинается с номера 10, расположенного почти на углу с Кедринской улицей.",0,0,0,0,1,0
"В «Филадельфии», а после и в «Торонто» Ван Римсдайк выступал под № 21, который он выбрал в честь Петера Форсберга","В «Филадельфии», а после и в «Торонто» Ван Римсдайк выступал под номером 21, который он выбрал в честь Петера Форсберга",0,0,0,0,1,0
"Действующий герб области утверждён Законом «О гербе Новосибирской области», принятом Новосибирским областным Советом депутатов 29 мая 2003 года, подписанном главой администрации области 5 июня 2003 года, и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 1214.","Действующий герб области утверждён Законом «О гербе Новосибирской области», принятом Новосибирским областным Советом депутатов 29 мая 2003 года, подписанном главой администрации области 5 июня 2003 года, и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 1214.",0,0,0,0,1,0
"Товарищество Санкт-Петербургского (в 1914—1918 гг. Петроградского) вагоностроительного завода осуществляло свою деятельность с 1893 (Устав Высочайше утвержден 3 июля 1893 г.) по 1918 г. Министерством торговли и промышленности Временного правительства 25 апреля 1917 года разрешено увеличить основной капитал Товарищества Петроградского вагоностроительного завода с 11250000 ₽ до 25250000 ₽ посредством выпуска 140000 дополнительных паев на сумму 14000000 ₽ номинальных.","Товарищество Санкт-Петербургского (в 1914—1918 гг. Петроградского) вагоностроительного завода осуществляло свою деятельность с 1893 (Устав Высочайше утвержден 3 июля 1893 г.) по 1918 г. Министерством торговли и промышленности Временного правительства 25 апреля 1917 года разрешено увеличить основной капитал Товарищества Петроградского вагоностроительного завода с 11250000 рублей до 25250000 рублей посредством выпуска 140000 дополнительных паев на сумму 14000000 рублей номинальных.",0,0,0,0,3,0
"Бюджет фильма: 30 млн $.","Бюджет фильма: 30 млн долларов.",0,0,0,0,1,0
"Кассовые сборы в кинотеатрах США в год показа: 74 810 000 $.","Кассовые сборы в кинотеатрах США в год показа: 74 810 000 долларов.",0,0,0,0,1,0
"Кассовые сборы по всему миру: 94 млн $.","Кассовые сборы по всему миру: 94 млн долларов.",0,0,0,0,1,0
"Имя (идентификатор, №) DOI может быть присвоено таким объектам, как публикация или её часть (книга, глава книги, статья) или элемент (рисунок, таблица, формула и т. п.), аудио- и видеоконтенту, наборам данных и базам данных, материальным объектам (DVD, бумажная книга), людям (авторы, композиторы, издатели), организациям и пр.","Имя (идентификатор, номер) DOI может быть присвоено таким объектам, как публикация или её часть (книга, глава книги, статья) или элемент (рисунок, таблица, формула и т. п.), аудио- и видеоконтенту, наборам данных и базам данных, материальным объектам (DVD, бумажная книга), людям (авторы, композиторы, издатели), организациям и пр.",0,0,0,0,1,0
"Мозамбикский реал (порт. Real) — ¤ португальского владения Мозамбик в 1878—1914 годах.","Мозамбикский реал (порт. Real) — денежная единица португальского владения Мозамбик в 1878—1914 годах.",0,0,0,0,0,1
"Албанию на конкурсе песни «Евровидение 2005» представила Ледина Село с песней «Neser shkoj» под 8 № и, набрав 53 балла, заняла 16 место в финале.","Албанию на конкурсе песни «Евровидение 2005» представила Ледина Село с песней «Neser shkoj» под 8 номером и, набрав 53 балла, заняла 16 место в финале.",0,0,0,0,1,0
"Размер премии составляет 5 тысяч € и она вручается начиная с 2014 года один раз в два года выдающимся деятелям серболужицкой культуры и науки.","Размер премии составляет 5 тысяч евро и она вручается начиная с 2014 года один раз в два года выдающимся деятелям серболужицкой культуры и науки.",0,0,0,0,1,0
"Звездолёт «Вояджер» дебютировал на телеэкране в январе 1995 года в эпизоде «Опекун», самом дорогом пилоте в истории телевидения, который, как сообщается, стоил 23 миллиона $.","Звездолёт «Вояджер» дебютировал на телеэкране в январе 1995 года в эпизоде «Опекун», самом дорогом пилоте в истории телевидения, который, как сообщается, стоил 23 миллиона долларов.",0,0,0,0,1,0
"В американском прокате фильм прошёл неудачно, собрав лишь 22 миллиона $ США (при бюджете в 45 миллионов).","В американском прокате фильм прошёл неудачно, собрав лишь 22 миллиона долларов США (при бюджете в 45 миллионов).",0,0,0,0,1,0
"Мистификация была раскрыта самим Сокалом в статье в майском № другого научного журнала, Lingua Franca, в которой он объяснил, что его статья в «Social Text» была «обильно приправлена полной чепухой» и, по его мнению, была опубликована только потому, что хорошо выглядела и льстила «идеологическим предубеждениям» редакторов.","Мистификация была раскрыта самим Сокалом в статье в майском номере другого научного журнала, Lingua Franca, в которой он объяснил, что его статья в «Social Text» была «обильно приправлена полной чепухой» и, по его мнению, была опубликована только потому, что хорошо выглядела и льстила «идеологическим предубеждениям» редакторов.",0,0,0,0,1,0
"Флаг утверждён 30 июня 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4224.","Флаг утверждён 30 июня 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4224.",0,0,0,0,1,0
"И́ндий (химический символ — In, от лат. Indium) — химический элемент 13-й группы (по устаревшей классификации — главной подгруппы третьей группы, IIIA), пятого периода периодической системы химических элементов Д. И. Менделеева с атомным № 49.","И́ндий (химический символ — In, от лат. Indium) — химический элемент 13-й группы (по устаревшей классификации — главной подгруппы третьей группы, IIIA), пятого периода периодической системы химических элементов Д. И. Менделеева с атомным номером 49.",0,0,0,0,1,0
"Милль, миль, мил, милльем, мильем, миллим, милесимо — локальные наименования ¤, равных 1⁄1000 основной валюты, имеющие общую этимологию (все они в конечном итоге происходят от лат.","Милль, миль, мил, милльем, мильем, миллим, милесимо — локальные наименования денежных единиц, равных 1⁄1000 основной валюты, имеющие общую этимологию (все они в конечном итоге происходят от лат.",0,0,0,0,0,2
"Первый № газеты вышел 25 августа 1924 года в Самарканде под названием «Ово́зи тоджики́ камбага́л» (тадж. Овози тоҷики камбағал — Голос таджика-бедняка).","Первый номер газеты вышел 25 августа 1924 года в Самарканде под названием «Ово́зи тоджики́ камбага́л» (тадж. Овози тоҷики камбағал — Голос таджика-бедняка).",0,0,0,0,1,0
"«Who Wants to Be a Millionaire?» — американская телеигра, где каждый участник с помощью своей эрудиции мог заработать 1 миллион $.","«Who Wants to Be a Millionaire?» — американская телеигра, где каждый участник с помощью своей эрудиции мог заработать 1 миллион долларов.",0,0,0,0,1,0
"Премьера состоялась 22 мая 1999 года в ¥.","Премьера состоялась 22 мая 1999 года в Йене.",0,0,0,0,1,0
"Согласно Отчёту президента США Гарри Трумэна Конгрессу, по состоянию на 2 сентября 1945 года обратный ленд-лиз из СССР составил 2 212 698 $.","Согласно Отчёту президента США Гарри Трумэна Конгрессу, по состоянию на 2 сентября 1945 года обратный ленд-лиз из СССР составил 2 212 698 долларов.",0,0,0,0,1,0
"Яшен (рус. Молния) — татарский сатирический иллюстрированный журнал, издавался в Казани с августа 1908 по 24 июня 1909 гг., интервал выхода №, 2 раза в месяц.","Яшен (рус. Молния) — татарский сатирический иллюстрированный журнал, издавался в Казани с августа 1908 по 24 июня 1909 гг., интервал выхода номеров, 2 раза в месяц.",0,0,0,0,1,0
"Альбом стал № 2 в хит-параде Великобритании, уступив первое место альбому The Beatles Sgt. Pepper's Lonely Hearts Club Band.","Альбом стал номером 2 в хит-параде Великобритании, уступив первое место альбому The Beatles Sgt. Pepper's Lonely Hearts Club Band.",0,0,0,0,1,0
"Памятник культуры Великопольского воеводства, регистрационный № 2115/A от 30 марта 1987 года.","Памятник культуры Великопольского воеводства, регистрационный номер 2115/A от 30 марта 1987 года.",0,0,0,0,1,0
"Цветноглазые (кит. упр. 色目人, пиньинь sèmùrén, полностью 各色名目之人) — обозначение людей разных национальностей как отдельной группы населения при династии ¥ со стороны монгольской администрации.","Цветноглазые (кит. упр. 色目人, пиньинь sèmùrén, полностью 各色名目之人) — обозначение людей разных национальностей как отдельной группы населения при династии Юань со стороны монгольской администрации.",0,0,0,0,1,0
"Аэродром Папа-Уэстрей имеет обычную лицензию (№ P542), которая разрешает пассажирские перевозки и обучение полётам по патенту Совета Оркнейских островов.","Аэродром Папа-Уэстрей имеет обычную лицензию (номер P542), которая разрешает пассажирские перевозки и обучение полётам по патенту Совета Оркнейских островов.",0,0,0,0,1,0
"Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона ₽, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.","Согласно распоряжению Правительства Российской Федерации вознаграждение за каждую золотую медаль для российских спортсменов составит 4 миллиона рублей, за серебряную — 2,5 млн, за бронзовую — 1,7 млн.",0,0,0,0,1,0
"Юаньлинь ¥ (англ. Yuanling Yuan, кит. упр. 袁元凌, пиньинь Yuán Yuánlíng; род.","Юаньлинь Юань (англ. Yuanling Yuan, кит. упр. 袁元凌, пиньинь Yuán Yuánlíng; род.",0,0,0,0,1,0
"На драфте НБА 1982 года под первым № клубом «Лос-Анджелес Лейкерс» был выбран лёгкий форвард Джеймс Уорти из университета Северной Каролины в Чапел-Хилл.","На драфте НБА 1982 года под первым номером клубом «Лос-Анджелес Лейкерс» был выбран лёгкий форвард Джеймс Уорти из университета Северной Каролины в Чапел-Хилл.",0,0,0,0,1,0
"«К Вера́нию, на прие́зд из Испа́нии» (лат. Ad Verannium) — условное название стихотворения римского поэта Гая Валерия Катулла, включённого в состав посмертного сборника («Книги Катулла Веронского») под № 9.","«К Вера́нию, на прие́зд из Испа́нии» (лат. Ad Verannium) — условное название стихотворения римского поэта Гая Валерия Катулла, включённого в состав посмертного сборника («Книги Катулла Веронского») под номером 9.",0,0,0,0,1,0
"Иоганн Вольфганг Дёберейнер (нем. Johann Wolfgang Döbereiner; 13 декабря 1780, Хоф — 24 марта 1849, ¥) — немецкий химик.","Иоганн Вольфганг Дёберейнер (нем. Johann Wolfgang Döbereiner; 13 декабря 1780, Хоф — 24 марта 1849, Йена) — немецкий химик.",0,0,0,0,1,0
"Фильм имел коммерческий и критический успех, собрав по всему миру 286 миллионов $ при бюджете в 85 миллионов $, а также став вторым самым кассовым музыкальным байопиком всех времен после «Богемской рапсодии» (2018) и четвёртым самым кассовым фильмом австралийского производства.","Фильм имел коммерческий и критический успех, собрав по всему миру 286 миллионов долларов при бюджете в 85 миллионов долларов, а также став вторым самым кассовым музыкальным байопиком всех времен после «Богемской рапсодии» (2018) и четвёртым самым кассовым фильмом австралийского производства.",0,0,0,0,2,0
"Скорость течения реки составляла 1,2 м/с, ее средняя температура 10,2 °C.","Скорость течения реки составляла 1,2 м/с, ее средняя температура 10,2 градусов цельсия.",0,0,0,0,0,1
"«Ведьма из Блэр: Курсовая с того света» собрал почти 250 миллионов $ по всему миру, став одним из самых успешных независимых фильмов всех времён, а также 41-м самым кассовым фильмом ужасов в истории.","«Ведьма из Блэр: Курсовая с того света» собрал почти 250 миллионов долларов по всему миру, став одним из самых успешных независимых фильмов всех времён, а также 41-м самым кассовым фильмом ужасов в истории.",0,0,0,0,1,0
"Флаг утверждён 17 июня 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4128.","Флаг утверждён 17 июня 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4128.",0,0,0,0,1,0
"«На цезарианцев и Цезаря» — условное название стихотворения римского поэта Гая Валерия Катулла, включённого в состав посмертного сборника («Книги Катулла Веронского») под № 54 и написанного предположительно в 55 или 54 году до н. э.","«На цезарианцев и Цезаря» — условное название стихотворения римского поэта Гая Валерия Катулла, включённого в состав посмертного сборника («Книги Катулла Веронского») под номером 54 и написанного предположительно в 55 или 54 году до н. э.",0,0,0,0,1,0
